ano;trimestre;regiao;instituicao;cod_capitulo;desc_capitulo;taxa_internamento;dias_internamento;taxa_mortalidade
2024;Quarto;Região de Saúde LVT;Unidade Local de Saúde do Estuário do Tejo, E.P.E.;7;Doenças do olho e anexos;0.11;18;0.0
2024;Quarto;Região de Saúde LVT;Unidade Local de Saúde do Estuário do Tejo, E.P.E.;14;Doenças do aparelho geniturinário;7.65;2695;11.06
2024;Quarto;Região de Saúde LVT;Unidade Local de Saúde do Estuário do Tejo, E.P.E.;16;Algumas condições originadas no período perinatal;0.55;73;0.0
2024;Quarto;Região de Saúde LVT;Unidade Local de Saúde do Estuário do Tejo, E.P.E.;18;Sintomas, sinais e achados anormais de exames clínicos e de laboratório, não classificados em outra parte;1.99;418;0.0
2024;Quarto;Região de Saúde LVT;Unidade Local de Saúde do Estuário do Tejo, E.P.E.;19;Lesões, envenenamento e algumas outras consequências de causas externas;8.64;2377;3.4
2024;Quarto;Região de Saúde LVT;Unidade Local de Saúde do Médio Tejo, E.P.E.;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;3.05;1909;0.0
2024;Quarto;Região de Saúde LVT;Unidade Local de Saúde do Médio Tejo, E.P.E.;8;Doenças do ouvido e da apófise mastóide;0.47;84;0.0
2024;Quarto;Região de Saúde LVT;Unidade Local de Saúde do Médio Tejo, E.P.E.;16;Algumas condições originadas no período perinatal;0.89;238;2.78
2024;Quarto;Região de Saúde LVT;Unidade Local de Saúde do Oeste, E.P.E.;3;Doenças do sangue e dos órgãos hematopoéticos e alguns transtornos imunitários;0.7;246;0.0
2024;Quarto;Região de Saúde LVT;Unidade Local de Saúde do Oeste, E.P.E.;8;Doenças do ouvido e da apófise mastóide;0.37;75;0.0
2024;Quarto;Região de Saúde LVT;Unidade Local de Saúde do Oeste, E.P.E.;10;Doenças do aparelho respiratório;12.49;4503;16.22
2024;Quarto;Região de Saúde LVT;Unidade Local de Saúde do Oeste, E.P.E.;11;Doenças do aparelho digestivo;10.27;3020;4.93
2024;Quarto;Região de Saúde LVT;Unidade Local de Saúde do Oeste, E.P.E.;12;Doenças da pele e do tecido subcutâneo;1.35;524;6.25
2024;Primeiro;Região de Saúde do Norte;Unidade Local de Saúde do Médio Ave, E.P.E.;18;Sintomas, sinais e achados anormais de exames clínicos e de laboratório, não classificados em outra parte;1.2;232;0.0
2024;Primeiro;Região de Saúde do Norte;Unidade Local de Saúde do Médio Ave, E.P.E.;19;Lesões, envenenamento e algumas outras consequências de causas externas;11.21;5636;1.3
2024;Primeiro;Região de Saúde do Norte;Unidade Local de Saúde do Médio Ave, E.P.E.;22;Códigos para fins especiais;0.15;104;0.0
2024;Primeiro;Região de Saúde do Norte;Unidade Local de Saúde do Nordeste, E.P.E.;7;Doenças do olho e anexos;0.14;6;0.0
2024;Primeiro;Região de Saúde do Norte;Unidade Local de Saúde do Nordeste, E.P.E.;9;Doenças do aparelho circulatório;11.5;3688;14.06
2024;Primeiro;Região de Saúde do Norte;Unidade Local de Saúde do Nordeste, E.P.E.;12;Doenças da pele e do tecido subcutâneo;0.68;175;5.26
2024;Primeiro;Região de Saúde do Norte;Unidade Local de Saúde do Nordeste, E.P.E.;14;Doenças do aparelho geniturinário;5.57;1192;5.16
2024;Primeiro;Região de Saúde do Norte;Unidade Local de Saúde do Tâmega e Sousa, E.P.E.;1;Algumas doenças infecciosas e parasitárias;3.23;2791;28.16
2024;Primeiro;Região de Saúde do Norte;Unidade Local de Saúde do Tâmega e Sousa, E.P.E.;3;Doenças do sangue e dos órgãos hematopoéticos e alguns transtornos imunitários;0.47;272;13.33
2024;Primeiro;Região de Saúde do Norte;Unidade Local de Saúde do Tâmega e Sousa, E.P.E.;13;Doenças do aparelho osteomuscular e do tecido conjuntivo;4.33;1561;0.72
2024;Quarto;Região de Saúde LVT;Hospital de Cascais Dr. José de Almeida;3;Doenças do sangue e dos órgãos hematopoéticos e alguns transtornos imunitários;0.48;305;0.0
2024;Quarto;Região de Saúde LVT;Hospital de Cascais Dr. José de Almeida;4;Doenças endócrinas, nutricionais e metabólicas;0.85;261;0.0
2024;Quarto;Região de Saúde LVT;Hospital de Cascais Dr. José de Almeida;16;Algumas condições originadas no período perinatal;0.35;150;0.0
2024;Quarto;Região de Saúde LVT;Instituto Português Oncologia  F. Gentil - Lisboa, E.P.E.;3;Doenças do sangue e dos órgãos hematopoéticos e alguns transtornos imunitários;2.45;600;3.39
2024;Quarto;Região de Saúde LVT;Instituto Português Oncologia  F. Gentil - Lisboa, E.P.E.;6;Doenças do sistema nervoso;0.91;570;13.64
2024;Quarto;Região de Saúde LVT;Instituto Português Oncologia  F. Gentil - Lisboa, E.P.E.;7;Doenças do olho e anexos;0.17;14;0.0
2024;Quarto;Região de Saúde LVT;Instituto Português Oncologia  F. Gentil - Lisboa, E.P.E.;8;Doenças do ouvido e da apófise mastóide;0.08;6;0.0
2024;Quarto;Região de Saúde LVT;Instituto Português Oncologia  F. Gentil - Lisboa, E.P.E.;10;Doenças do aparelho respiratório;4.16;609;10.0
2024;Quarto;Região de Saúde LVT;Unidade Local de Saúde da Arrábida, E.P.E.;4;Doenças endócrinas, nutricionais e metabólicas;2.64;873;11.76
2024;Quarto;Região de Saúde LVT;Unidade Local de Saúde da Arrábida, E.P.E.;7;Doenças do olho e anexos;0.21;42;0.0
2024;Quarto;Região de Saúde LVT;Unidade Local de Saúde da Arrábida, E.P.E.;11;Doenças do aparelho digestivo;7.96;2367;4.56
2024;Quarto;Região de Saúde LVT;Unidade Local de Saúde da Arrábida, E.P.E.;17;Malformações congénitas, deformações e anomalias cromossómicas;0.1;18;0.0
2024;Quarto;Região de Saúde LVT;Unidade Local de Saúde da Arrábida, E.P.E.;22;Códigos para fins especiais;0.23;85;11.11
2024;Quarto;Região de Saúde LVT;Unidade Local de Saúde da Lezíria, E.P.E.;1;Algumas doenças infecciosas e parasitárias;5.29;2309;33.84
2024;Quarto;Região de Saúde LVT;Unidade Local de Saúde da Lezíria, E.P.E.;3;Doenças do sangue e dos órgãos hematopoéticos e alguns transtornos imunitários;1.07;584;2.5
2024;Quarto;Região de Saúde LVT;Unidade Local de Saúde da Lezíria, E.P.E.;10;Doenças do aparelho respiratório;14.08;6160;15.94
2024;Quarto;Região de Saúde LVT;Unidade Local de Saúde da Lezíria, E.P.E.;11;Doenças do aparelho digestivo;10.34;3836;7.75
2024;Quarto;Região de Saúde LVT;Unidade Local de Saúde da Lezíria, E.P.E.;15;Gravidez, parto e puerpério;8.63;1067;0.0
2024;Quarto;Região de Saúde LVT;Unidade Local de Saúde da Lezíria, E.P.E.;19;Lesões, envenenamento e algumas outras consequências de causas externas;8.07;3640;5.96
2024;Quarto;Região de Saúde LVT;Unidade Local de Saúde de Almada / Seixal, E.P.E.;1;Algumas doenças infecciosas e parasitárias;2.37;1862;28.44
2024;Quarto;Região de Saúde LVT;Unidade Local de Saúde de Almada / Seixal, E.P.E.;2;Neoplasias;7.64;3415;13.64
2024;Quarto;Região de Saúde do Norte;Unidade Local de Saúde de Barcelos / Esposende, E.P.E.;2;Neoplasias;4.0;421;43.14
2024;Quarto;Região de Saúde do Norte;Unidade Local de Saúde de Barcelos / Esposende, E.P.E.;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;0.16;32;0.0
2024;Quarto;Região de Saúde do Norte;Unidade Local de Saúde de Barcelos / Esposende, E.P.E.;8;Doenças do ouvido e da apófise mastóide;0.16;12;0.0
2024;Quarto;Região de Saúde do Norte;Unidade Local de Saúde de Barcelos / Esposende, E.P.E.;9;Doenças do aparelho circulatório;13.65;1431;8.05
2024;Quarto;Região de Saúde do Norte;Unidade Local de Saúde de Braga, E.P.E.;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;0.96;2318;0.0
2024;Quarto;Região de Saúde do Norte;Unidade Local de Saúde de Entre Douro e Vouga, E.P.E.;3;Doenças do sangue e dos órgãos hematopoéticos e alguns transtornos imunitários;0.57;247;17.24
2024;Quarto;Região de Saúde do Alentejo;Unidade Local de Saúde do Alentejo Central, E.P.E.;2;Neoplasias;5.95;1427;0.83
2024;Quarto;Região de Saúde do Alentejo;Unidade Local de Saúde do Alentejo Central, E.P.E.;6;Doenças do sistema nervoso;0.29;66;0.0
2024;Quarto;Região de Saúde do Alentejo;Unidade Local de Saúde do Alentejo Central, E.P.E.;8;Doenças do ouvido e da apófise mastóide;0.49;14;0.0
2024;Quarto;Região de Saúde do Alentejo;Unidade Local de Saúde do Alentejo Central, E.P.E.;11;Doenças do aparelho digestivo;14.25;1851;1.72
2024;Quarto;Região de Saúde do Alentejo;Unidade Local de Saúde do Alto Alentejo, E.P.E.;16;Algumas condições originadas no período perinatal;0.1;7;0.0
2024;Quarto;Região de Saúde do Alentejo;Unidade Local de Saúde do Alto Alentejo, E.P.E.;21;Fatores que influenciam o estado de saúde e o contacto com os serviços de saúde;9.39;1414;4.12
2024;Quarto;Região de Saúde do Alentejo;Unidade Local de Saúde do Baixo Alentejo, E.P.E.;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;2.02;712;0.0
2024;Quarto;Região de Saúde do Alentejo;Unidade Local de Saúde do Baixo Alentejo, E.P.E.;7;Doenças do olho e anexos;0.77;13;0.0
2024;Quarto;Região de Saúde do Alentejo;Unidade Local de Saúde do Baixo Alentejo, E.P.E.;8;Doenças do ouvido e da apófise mastóide;0.18;9;0.0
2024;Quarto;Região de Saúde do Alentejo;Unidade Local de Saúde do Baixo Alentejo, E.P.E.;21;Fatores que influenciam o estado de saúde e o contacto com os serviços de saúde;16.86;781;0.0
2024;Quarto;Região de Saúde do Alentejo;Unidade Local de Saúde do Litoral Alentejano, E.P.E.;7;Doenças do olho e anexos;0.08;7;0.0
2024;Quarto;Região de Saúde do Alentejo;Unidade Local de Saúde do Litoral Alentejano, E.P.E.;11;Doenças do aparelho digestivo;10.02;1220;7.63
2024;Quarto;Região de Saúde do Alentejo;Unidade Local de Saúde do Litoral Alentejano, E.P.E.;14;Doenças do aparelho geniturinário;7.56;813;12.36
2024;Quarto;Região de Saúde do Alentejo;Unidade Local de Saúde do Litoral Alentejano, E.P.E.;15;Gravidez, parto e puerpério;0.08;3;0.0
2024;Quarto;Região de Saúde do Alentejo;Unidade Local de Saúde do Litoral Alentejano, E.P.E.;19;Lesões, envenenamento e algumas outras consequências de causas externas;12.14;1058;4.2
2024;Quarto;Região de Saúde do Algarve;Unidade Local de Saúde do Algarve, E.P.E.;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;2.14;3723;2.31
2024;Quarto;Região de Saúde do Algarve;Unidade Local de Saúde do Algarve, E.P.E.;12;Doenças da pele e do tecido subcutâneo;1.03;1000;7.23
2024;Quarto;Região de Saúde do Algarve;Unidade Local de Saúde do Algarve, E.P.E.;13;Doenças do aparelho osteomuscular e do tecido conjuntivo;1.87;1671;2.65
2024;Quarto;Região de Saúde do Algarve;Unidade Local de Saúde do Algarve, E.P.E.;17;Malformações congénitas, deformações e anomalias cromossómicas;0.36;128;0.0
2024;Quarto;Região de Saúde do Algarve;Unidade Local de Saúde do Algarve, E.P.E.;18;Sintomas, sinais e achados anormais de exames clínicos e de laboratório, não classificados em outra parte;1.46;857;4.24
2024;Quarto;Região de Saúde do Centro;Instituto Português Oncologia  F. Gentil - Coimbra, E.P.E.;4;Doenças endócrinas, nutricionais e metabólicas;2.18;12;0.0
2024;Quarto;Região de Saúde do Centro;Instituto Português Oncologia  F. Gentil - Coimbra, E.P.E.;18;Sintomas, sinais e achados anormais de exames clínicos e de laboratório, não classificados em outra parte;0.27;3;0.0
2024;Quarto;Região de Saúde do Centro;Instituto Português Oncologia  F. Gentil - Coimbra, E.P.E.;21;Fatores que influenciam o estado de saúde e o contacto com os serviços de saúde;19.07;159;0.0
2024;Quarto;Região de Saúde do Centro;Unidade Local de Saúde da Cova da Beira, E.P.E.;6;Doenças do sistema nervoso;1.82;270;39.13
2024;Quarto;Região de Saúde do Centro;Unidade Local de Saúde da Cova da Beira, E.P.E.;22;Códigos para fins especiais;0.32;114;0.0
2024;Quarto;Região de Saúde do Centro;Unidade Local de Saúde da Guarda, E.P.E.;1;Algumas doenças infecciosas e parasitárias;3.19;656;11.32
2024;Quarto;Região de Saúde do Centro;Unidade Local de Saúde da Guarda, E.P.E.;2;Neoplasias;5.72;1081;20.0
2024;Quarto;Região de Saúde do Centro;Unidade Local de Saúde da Guarda, E.P.E.;19;Lesões, envenenamento e algumas outras consequências de causas externas;13.13;4405;2.75
2024;Quarto;Região de Saúde do Centro;Unidade Local de Saúde da Guarda, E.P.E.;21;Fatores que influenciam o estado de saúde e o contacto com os serviços de saúde;7.11;484;0.85
2024;Quarto;Região de Saúde do Centro;Unidade Local de Saúde da Guarda, E.P.E.;22;Códigos para fins especiais;0.42;97;0.0
2024;Quarto;Região de Saúde do Centro;Unidade Local de Saúde da Região de Aveiro, E.P.E.;1;Algumas doenças infecciosas e parasitárias;3.44;2340;19.88
2024;Quarto;Região de Saúde do Centro;Unidade Local de Saúde da Região de Aveiro, E.P.E.;21;Fatores que influenciam o estado de saúde e o contacto com os serviços de saúde;10.03;1667;0.0
2024;Quarto;Região de Saúde do Centro;Unidade Local de Saúde da Região de Leiria, E.P.E.;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;2.53;2343;0.86
2024;Quarto;Região de Saúde do Centro;Unidade Local de Saúde da Região de Leiria, E.P.E.;19;Lesões, envenenamento e algumas outras consequências de causas externas;12.67;5523;3.62
2024;Quarto;Região de Saúde do Centro;Unidade Local de Saúde de Castelo Branco, E.P.E.;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;2.41;887;1.92
2024;Quarto;Região de Saúde do Centro;Unidade Local de Saúde de Castelo Branco, E.P.E.;11;Doenças do aparelho digestivo;13.87;1580;5.02
2024;Quarto;Região de Saúde do Centro;Unidade Local de Saúde de Castelo Branco, E.P.E.;12;Doenças da pele e do tecido subcutâneo;1.25;241;3.7
2024;Quarto;Região de Saúde do Centro;Unidade Local de Saúde de Castelo Branco, E.P.E.;13;Doenças do aparelho osteomuscular e do tecido conjuntivo;4.13;680;0.0
2024;Quarto;Região de Saúde do Centro;Unidade Local de Saúde de Castelo Branco, E.P.E.;15;Gravidez, parto e puerpério;7.01;523;0.0
2024;Quarto;Região de Saúde do Centro;Unidade Local de Saúde de Castelo Branco, E.P.E.;16;Algumas condições originadas no período perinatal;0.74;65;0.0
2024;Quarto;Região de Saúde do Centro;Unidade Local de Saúde de Castelo Branco, E.P.E.;21;Fatores que influenciam o estado de saúde e o contacto com os serviços de saúde;8.82;1152;11.58
2024;Quarto;Região de Saúde do Centro;Unidade Local de Saúde de Castelo Branco, E.P.E.;22;Códigos para fins especiais;0.6;162;53.85
2024;Quarto;Região de Saúde do Centro;Unidade Local de Saúde de Coimbra, E.P.E.;4;Doenças endócrinas, nutricionais e metabólicas;2.79;1843;0.62
2024;Quarto;Região de Saúde do Centro;Unidade Local de Saúde de Coimbra, E.P.E.;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;1.63;4337;0.53
2024;Quarto;Região de Saúde do Centro;Unidade Local de Saúde de Coimbra, E.P.E.;12;Doenças da pele e do tecido subcutâneo;1.12;1044;1.55
2024;Quarto;Região de Saúde do Centro;Unidade Local de Saúde de Coimbra, E.P.E.;14;Doenças do aparelho geniturinário;6.44;5301;4.03
2024;Quarto;Região de Saúde do Centro;Unidade Local de Saúde de Coimbra, E.P.E.;15;Gravidez, parto e puerpério;7.09;3126;0.0
2024;Quarto;Região de Saúde do Centro;Unidade Local de Saúde de Coimbra, E.P.E.;21;Fatores que influenciam o estado de saúde e o contacto com os serviços de saúde;14.61;7305;0.06
2024;Quarto;Região de Saúde do Centro;Unidade Local de Saúde de Viseu Dão-Lafões, E.P.E.;10;Doenças do aparelho respiratório;11.62;5516;16.52
2024;Quarto;Região de Saúde do Centro;Unidade Local de Saúde de Viseu Dão-Lafões, E.P.E.;11;Doenças do aparelho digestivo;12.21;4788;5.1
2024;Quarto;Região de Saúde do Centro;Unidade Local de Saúde de Viseu Dão-Lafões, E.P.E.;12;Doenças da pele e do tecido subcutâneo;1.59;842;10.87
2024;Quarto;Região de Saúde do Centro;Unidade Local de Saúde de Viseu Dão-Lafões, E.P.E.;15;Gravidez, parto e puerpério;8.4;1859;0.0
2024;Quarto;Região de Saúde do Centro;Unidade Local de Saúde do Baixo Mondego, E.P.E.;6;Doenças do sistema nervoso;0.78;55;0.0
2024;Quarto;Região de Saúde do Centro;Unidade Local de Saúde do Baixo Mondego, E.P.E.;12;Doenças da pele e do tecido subcutâneo;1.1;119;7.14
2024;Quarto;Região de Saúde do Norte;Instituto Português Oncologia  F. Gentil - Porto, E.P.E.;18;Sintomas, sinais e achados anormais de exames clínicos e de laboratório, não classificados em outra parte;2.59;893;11.54
2024;Quarto;Região de Saúde do Norte;Unidade Local de Saúde da Póvoa de Varzim / Vila do Conde, E.P.E.;2;Neoplasias;5.27;657;13.22
2024;Quarto;Região de Saúde do Norte;Unidade Local de Saúde da Póvoa de Varzim / Vila do Conde, E.P.E.;4;Doenças endócrinas, nutricionais e metabólicas;1.79;310;4.88
2024;Quarto;Região de Saúde do Norte;Unidade Local de Saúde da Póvoa de Varzim / Vila do Conde, E.P.E.;11;Doenças do aparelho digestivo;12.94;1818;4.04
2024;Quarto;Região de Saúde do Norte;Unidade Local de Saúde da Póvoa de Varzim / Vila do Conde, E.P.E.;12;Doenças da pele e do tecido subcutâneo;1.0;183;4.35
2024;Quarto;Região de Saúde do Norte;Unidade Local de Saúde da Póvoa de Varzim / Vila do Conde, E.P.E.;13;Doenças do aparelho osteomuscular e do tecido conjuntivo;9.32;875;0.47
2024;Quarto;Região de Saúde do Norte;Unidade Local de Saúde da Póvoa de Varzim / Vila do Conde, E.P.E.;15;Gravidez, parto e puerpério;14.46;904;0.0
2024;Quarto;Região de Saúde do Norte;Unidade Local de Saúde da Póvoa de Varzim / Vila do Conde, E.P.E.;17;Malformações congénitas, deformações e anomalias cromossómicas;0.09;7;0.0
2024;Quarto;Região de Saúde do Norte;Unidade Local de Saúde da Póvoa de Varzim / Vila do Conde, E.P.E.;18;Sintomas, sinais e achados anormais de exames clínicos e de laboratório, não classificados em outra parte;1.09;124;12.0
2024;Quarto;Região de Saúde do Norte;Unidade Local de Saúde do Alto Minho, E.P.E.;3;Doenças do sangue e dos órgãos hematopoéticos e alguns transtornos imunitários;0.6;254;3.7
2024;Quarto;Região de Saúde do Norte;Unidade Local de Saúde do Alto Minho, E.P.E.;8;Doenças do ouvido e da apófise mastóide;0.74;135;0.0
