freq;freq_label;unit;unit_label;wstatus;wstatus_label;nace_r2;nace_r2_label;geo;geo_label;time;time_label;value
A;Annual;THS;Thousand;SAL;Employees;O-U;"Public administration and defence; compulsory social security; education; human health and social work activities; arts, entertainment and recreation, repair of household goods and other services";PTZ;Extra-Regio NUTS 1;2014;2014;319.8
A;Annual;THS;Thousand;SELF;Self-employed persons;O-U;"Public administration and defence; compulsory social security; education; human health and social work activities; arts, entertainment and recreation, repair of household goods and other services";PTZ;Extra-Regio NUTS 1;2014;2014;310.6
A;Annual;THS;Thousand;EMP;Employed persons;O-Q;Public administration, defence, education, human health and social work activities;PTZ;Extra-Regio NUTS 1;2014;2014;303.3
A;Annual;THS;Thousand;SAL;Employees;O-Q;Public administration, defence, education, human health and social work activities;PTZ;Extra-Regio NUTS 1;2014;2014;297.2
A;Annual;THS;Thousand;SELF;Self-employed persons;O-Q;Public administration, defence, education, human health and social work activities;PTZ;Extra-Regio NUTS 1;2014;2014;281.4
A;Annual;THS;Thousand;EMP;Employed persons;R-U;"Arts, entertainment and recreation; other service activities; activities of household and extra-territorial organizations and bodies";PTZ;Extra-Regio NUTS 1;2014;2014;278.0
A;Annual;THS;Thousand;SAL;Employees;R-U;"Arts, entertainment and recreation; other service activities; activities of household and extra-territorial organizations and bodies";PTZ;Extra-Regio NUTS 1;2014;2014;257.7
A;Annual;THS;Thousand;SELF;Self-employed persons;R-U;"Arts, entertainment and recreation; other service activities; activities of household and extra-territorial organizations and bodies";PTZ;Extra-Regio NUTS 1;2014;2014;246.1
A;Annual;THS;Thousand;EMP;Employed persons;TOTAL;Total - all NACE activities;PTZZ;Extra-Regio NUTS 2;2014;2014;247.2
A;Annual;THS;Thousand;SAL;Employees;TOTAL;Total - all NACE activities;PTZZ;Extra-Regio NUTS 2;2014;2014;225.3
A;Annual;THS;Thousand;SELF;Self-employed persons;TOTAL;Total - all NACE activities;PTZZ;Extra-Regio NUTS 2;2014;2014;226.5
A;Annual;THS;Thousand;EMP;Employed persons;A;Agriculture, forestry and fishing;PTZZ;Extra-Regio NUTS 2;2014;2014;260.5
A;Annual;THS;Thousand;SAL;Employees;A;Agriculture, forestry and fishing;PTZZ;Extra-Regio NUTS 2;2014;2014;264.6
A;Annual;THS;Thousand;SELF;Self-employed persons;C;Manufacturing;PTZZ;Extra-Regio NUTS 2;2014;2014;52.7
A;Annual;THS;Thousand;EMP;Employed persons;F;Construction;PTZZ;Extra-Regio NUTS 2;2014;2014;51.1
A;Annual;THS;Thousand;SAL;Employees;F;Construction;PTZZ;Extra-Regio NUTS 2;2014;2014;51.0
A;Annual;THS;Thousand;SELF;Self-employed persons;F;Construction;PTZZ;Extra-Regio NUTS 2;2014;2014;48.1
A;Annual;THS;Thousand;EMP;Employed persons;G-J;"Wholesale and retail trade; transport; accommodation and food service activities; information and communication";PTZZ;Extra-Regio NUTS 2;2014;2014;47.3
A;Annual;THS;Thousand;SAL;Employees;G-J;"Wholesale and retail trade; transport; accommodation and food service activities; information and communication";PTZZ;Extra-Regio NUTS 2;2014;2014;46.8
A;Annual;THS;Thousand;SELF;Self-employed persons;G-J;"Wholesale and retail trade; transport; accommodation and food service activities; information and communication";PTZZ;Extra-Regio NUTS 2;2014;2014;44.3
A;Annual;THS;Thousand;EMP;Employed persons;G-I;Wholesale and retail trade, transport, accommodation and food service activities;PTZZ;Extra-Regio NUTS 2;2014;2014;43.5
A;Annual;THS;Thousand;SAL;Employees;G-I;Wholesale and retail trade, transport, accommodation and food service activities;PTZZ;Extra-Regio NUTS 2;2014;2014;43.2
A;Annual;THS;Thousand;SELF;Self-employed persons;G-I;Wholesale and retail trade, transport, accommodation and food service activities;PTZZ;Extra-Regio NUTS 2;2014;2014;41.8
A;Annual;THS;Thousand;EMP;Employed persons;J;Information and communication;PTZZ;Extra-Regio NUTS 2;2014;2014;45.2
A;Annual;THS;Thousand;SAL;Employees;J;Information and communication;PTZZ;Extra-Regio NUTS 2;2014;2014;44.0
A;Annual;THS;Thousand;SELF;Self-employed persons;J;Information and communication;PTZZ;Extra-Regio NUTS 2;2014;2014;42.8
A;Annual;THS;Thousand;EMP;Employed persons;K-N;"Financial and insurance activities; real estate activities; professional, scientific and technical activities; administrative and support service activities";PTZZ;Extra-Regio NUTS 2;2014;2014;41.7
A;Annual;THS;Thousand;SAL;Employees;K-N;"Financial and insurance activities; real estate activities; professional, scientific and technical activities; administrative and support service activities";PTZZ;Extra-Regio NUTS 2;2014;2014;39.2
A;Annual;THS;Thousand;SELF;Self-employed persons;K-N;"Financial and insurance activities; real estate activities; professional, scientific and technical activities; administrative and support service activities";PTZZ;Extra-Regio NUTS 2;2014;2014;38.3
A;Annual;THS;Thousand;EMP;Employed persons;K;Financial and insurance activities;PTZZ;Extra-Regio NUTS 2;2014;2014;35.8
A;Annual;THS;Thousand;SAL;Employees;K;Financial and insurance activities;PTZZ;Extra-Regio NUTS 2;2014;2014;34.5
A;Annual;THS;Thousand;SELF;Self-employed persons;K;Financial and insurance activities;PTZZ;Extra-Regio NUTS 2;2014;2014;34.4
A;Annual;THS;Thousand;EMP;Employed persons;L;Real estate activities;PTZZ;Extra-Regio NUTS 2;2014;2014;31.0
A;Annual;THS;Thousand;SAL;Employees;L;Real estate activities;PTZZ;Extra-Regio NUTS 2;2014;2014;33.9
A;Annual;THS;Thousand;SELF;Self-employed persons;L;Real estate activities;PTZZ;Extra-Regio NUTS 2;2014;2014;38.9
A;Annual;THS;Thousand;EMP;Employed persons;M_N;"Professional, scientific and technical activities; administrative and support service activities";PTZZ;Extra-Regio NUTS 2;2014;2014;39.8
A;Annual;THS;Thousand;SAL;Employees;O-Q;Public administration, defence, education, human health and social work activities;PTZZ;Extra-Regio NUTS 2;2014;2014;129.5
A;Annual;THS;Thousand;SELF;Self-employed persons;O-Q;Public administration, defence, education, human health and social work activities;PTZZ;Extra-Regio NUTS 2;2014;2014;123.6
A;Annual;THS;Thousand;EMP;Employed persons;R-U;"Arts, entertainment and recreation; other service activities; activities of household and extra-territorial organizations and bodies";PTZZ;Extra-Regio NUTS 2;2014;2014;124.6
A;Annual;THS;Thousand;SAL;Employees;R-U;"Arts, entertainment and recreation; other service activities; activities of household and extra-territorial organizations and bodies";PTZZ;Extra-Regio NUTS 2;2014;2014;117.2
A;Annual;THS;Thousand;SELF;Self-employed persons;R-U;"Arts, entertainment and recreation; other service activities; activities of household and extra-territorial organizations and bodies";PTZZ;Extra-Regio NUTS 2;2014;2014;115.5
A;Annual;THS;Thousand;EMP;Employed persons;TOTAL;Total - all NACE activities;PTZZZ;Extra-Regio NUTS 3;2014;2014;113.7
A;Annual;THS;Thousand;SAL;Employees;TOTAL;Total - all NACE activities;PTZZZ;Extra-Regio NUTS 3;2014;2014;108.2
A;Annual;THS;Thousand;SELF;Self-employed persons;TOTAL;Total - all NACE activities;PTZZZ;Extra-Regio NUTS 3;2014;2014;105.4
A;Annual;THS;Thousand;EMP;Employed persons;A;Agriculture, forestry and fishing;PTZZZ;Extra-Regio NUTS 3;2014;2014;104.6
A;Annual;THS;Thousand;SAL;Employees;A;Agriculture, forestry and fishing;PTZZZ;Extra-Regio NUTS 3;2014;2014;100.8
A;Annual;THS;Thousand;SELF;Self-employed persons;A;Agriculture, forestry and fishing;PTZZZ;Extra-Regio NUTS 3;2014;2014;103.0
A;Annual;THS;Thousand;EMP;Employed persons;B-E;Industry (except construction);PTZZZ;Extra-Regio NUTS 3;2014;2014;99.4
A;Annual;THS;Thousand;SAL;Employees;B-E;Industry (except construction);PTZZZ;Extra-Regio NUTS 3;2014;2014;96.5
A;Annual;THS;Thousand;SELF;Self-employed persons;B-E;Industry (except construction);PTZZZ;Extra-Regio NUTS 3;2014;2014;93.6
A;Annual;THS;Thousand;EMP;Employed persons;C;Manufacturing;PTZZZ;Extra-Regio NUTS 3;2014;2014;87.3
A;Annual;THS;Thousand;SAL;Employees;C;Manufacturing;PTZZZ;Extra-Regio NUTS 3;2014;2014;85.3
A;Annual;THS;Thousand;SELF;Self-employed persons;C;Manufacturing;PTZZZ;Extra-Regio NUTS 3;2014;2014;78.7
A;Annual;THS;Thousand;EMP;Employed persons;F;Construction;PTZZZ;Extra-Regio NUTS 3;2014;2014;76.8
A;Annual;THS;Thousand;SAL;Employees;F;Construction;PTZZZ;Extra-Regio NUTS 3;2014;2014;75.7
A;Annual;THS;Thousand;SELF;Self-employed persons;F;Construction;PTZZZ;Extra-Regio NUTS 3;2014;2014;68.3
A;Annual;THS;Thousand;EMP;Employed persons;G-J;"Wholesale and retail trade; transport; accommodation and food service activities; information and communication";PTZZZ;Extra-Regio NUTS 3;2014;2014;66.4
A;Annual;THS;Thousand;SAL;Employees;G-J;"Wholesale and retail trade; transport; accommodation and food service activities; information and communication";PTZZZ;Extra-Regio NUTS 3;2014;2014;75.5
A;Annual;THS;Thousand;SELF;Self-employed persons;G-J;"Wholesale and retail trade; transport; accommodation and food service activities; information and communication";PTZZZ;Extra-Regio NUTS 3;2014;2014;76.6
A;Annual;THS;Thousand;EMP;Employed persons;K-N;"Financial and insurance activities; real estate activities; professional, scientific and technical activities; administrative and support service activities";PTZZZ;Extra-Regio NUTS 3;2014;2014;84.2
A;Annual;THS;Thousand;SAL;Employees;K-N;"Financial and insurance activities; real estate activities; professional, scientific and technical activities; administrative and support service activities";PTZZZ;Extra-Regio NUTS 3;2014;2014;82.5
A;Annual;THS;Thousand;SELF;Self-employed persons;K-N;"Financial and insurance activities; real estate activities; professional, scientific and technical activities; administrative and support service activities";PTZZZ;Extra-Regio NUTS 3;2014;2014;85.4
A;Annual;THS;Thousand;EMP;Employed persons;K;Financial and insurance activities;PTZZZ;Extra-Regio NUTS 3;2014;2014;81.9
A;Annual;THS;Thousand;SAL;Employees;K;Financial and insurance activities;PTZZZ;Extra-Regio NUTS 3;2014;2014;80.6
A;Annual;THS;Thousand;SELF;Self-employed persons;K;Financial and insurance activities;PTZZZ;Extra-Regio NUTS 3;2014;2014;79.1
A;Annual;THS;Thousand;EMP;Employed persons;L;Real estate activities;PTZZZ;Extra-Regio NUTS 3;2014;2014;76.9
A;Annual;THS;Thousand;SAL;Employees;L;Real estate activities;PTZZZ;Extra-Regio NUTS 3;2014;2014;76.2
A;Annual;THS;Thousand;SELF;Self-employed persons;L;Real estate activities;PTZZZ;Extra-Regio NUTS 3;2014;2014;76.2
A;Annual;THS;Thousand;EMP;Employed persons;M_N;"Professional, scientific and technical activities; administrative and support service activities";PTZZZ;Extra-Regio NUTS 3;2014;2014;76.6
A;Annual;THS;Thousand;SAL;Employees;M_N;"Professional, scientific and technical activities; administrative and support service activities";PTZZZ;Extra-Regio NUTS 3;2014;2014;84.7
A;Annual;THS;Thousand;SELF;Self-employed persons;M_N;"Professional, scientific and technical activities; administrative and support service activities";PTZZZ;Extra-Regio NUTS 3;2014;2014;82.4
A;Annual;THS;Thousand;EMP;Employed persons;O-U;"Public administration and defence; compulsory social security; education; human health and social work activities; arts, entertainment and recreation, repair of household goods and other services";PTZZZ;Extra-Regio NUTS 3;2014;2014;81.4
A;Annual;THS;Thousand;SAL;Employees;O-U;"Public administration and defence; compulsory social security; education; human health and social work activities; arts, entertainment and recreation, repair of household goods and other services";PTZZZ;Extra-Regio NUTS 3;2014;2014;81.1
A;Annual;THS;Thousand;SELF;Self-employed persons;O-U;"Public administration and defence; compulsory social security; education; human health and social work activities; arts, entertainment and recreation, repair of household goods and other services";PTZZZ;Extra-Regio NUTS 3;2014;2014;79.7
A;Annual;THS;Thousand;EMP;Employed persons;O-Q;Public administration, defence, education, human health and social work activities;PTZZZ;Extra-Regio NUTS 3;2014;2014;81.0
A;Annual;THS;Thousand;SAL;Employees;O-Q;Public administration, defence, education, human health and social work activities;PTZZZ;Extra-Regio NUTS 3;2014;2014;74.9
A;Annual;THS;Thousand;SELF;Self-employed persons;O-Q;Public administration, defence, education, human health and social work activities;PTZZZ;Extra-Regio NUTS 3;2014;2014;68.0
A;Annual;THS;Thousand;EMP;Employed persons;R-U;"Arts, entertainment and recreation; other service activities; activities of household and extra-territorial organizations and bodies";PTZZZ;Extra-Regio NUTS 3;2014;2014;70.9
A;Annual;THS;Thousand;SAL;Employees;R-U;"Arts, entertainment and recreation; other service activities; activities of household and extra-territorial organizations and bodies";PTZZZ;Extra-Regio NUTS 3;2014;2014;66.6
A;Annual;THS;Thousand;SELF;Self-employed persons;R-U;"Arts, entertainment and recreation; other service activities; activities of household and extra-territorial organizations and bodies";PTZZZ;Extra-Regio NUTS 3;2014;2014;65.7
A;Annual;THS;Thousand;EMP;Employed persons;TOTAL;Total - all NACE activities;PT;Portugal;2015;2015;0.81
A;Annual;THS;Thousand;SAL;Employees;TOTAL;Total - all NACE activities;PT;Portugal;2015;2015;0.8
A;Annual;THS;Thousand;SELF;Self-employed persons;TOTAL;Total - all NACE activities;PT;Portugal;2015;2015;0.79
A;Annual;THS;Thousand;EMP;Employed persons;A;Agriculture, forestry and fishing;PT;Portugal;2015;2015;0.76
A;Annual;THS;Thousand;SAL;Employees;A;Agriculture, forestry and fishing;PT;Portugal;2015;2015;0.74
A;Annual;THS;Thousand;SELF;Self-employed persons;A;Agriculture, forestry and fishing;PT;Portugal;2015;2015;0.72
