freq;freq_label;indic_de;indic_de_label;unit;unit_label;geo;geo_label;time;time_label;value
A;Annual;AGEMOTH;Mean age of women at childbirth;NR;Number;PT1D1;Oeste;2019;2019;31.5
A;Annual;MEDAGEMOTH;Median age of women at childbirth;NR;Number;PT1D1;Oeste;2019;2019;31.3
A;Annual;TOTFERRT;Total fertility rate;NR;Number;PT1D1;Oeste;2019;2019;31.5
A;Annual;AGEMOTH;Mean age of women at childbirth;YR;Year;PT1D1;Oeste;2019;2019;29.6
A;Annual;MEDAGEMOTH;Median age of women at childbirth;YR;Year;PT1D1;Oeste;2019;2019;29.8
A;Annual;TOTFERRT;Total fertility rate;YR;Year;PT1D1;Oeste;2019;2019;30.1
A;Annual;AGEMOTH;Mean age of women at childbirth;NR;Number;PT1D2;Médio Tejo;2019;2019;30.2
A;Annual;MEDAGEMOTH;Median age of women at childbirth;NR;Number;PT1D2;Médio Tejo;2019;2019;30.3
A;Annual;TOTFERRT;Total fertility rate;NR;Number;PT1D2;Médio Tejo;2019;2019;30.6
A;Annual;AGEMOTH;Mean age of women at childbirth;YR;Year;PT1D2;Médio Tejo;2019;2019;30.7
A;Annual;MEDAGEMOTH;Median age of women at childbirth;YR;Year;PT1D2;Médio Tejo;2019;2019;30.6
A;Annual;TOTFERRT;Total fertility rate;YR;Year;PT1D2;Médio Tejo;2019;2019;31.0
A;Annual;AGEMOTH;Mean age of women at childbirth;NR;Number;PT1D3;Lezíria do Tejo;2019;2019;31.1
A;Annual;MEDAGEMOTH;Median age of women at childbirth;NR;Number;PT1D3;Lezíria do Tejo;2019;2019;31.1
A;Annual;TOTFERRT;Total fertility rate;NR;Number;PT1D3;Lezíria do Tejo;2019;2019;28.7
A;Annual;AGEMOTH;Mean age of women at childbirth;YR;Year;PT1D3;Lezíria do Tejo;2019;2019;29.2
A;Annual;MEDAGEMOTH;Median age of women at childbirth;YR;Year;PT1D3;Lezíria do Tejo;2019;2019;29.0
A;Annual;TOTFERRT;Total fertility rate;YR;Year;PT1D3;Lezíria do Tejo;2019;2019;29.5
A;Annual;AGEMOTH;Mean age of women at childbirth;NR;Number;PT2;Região Autónoma dos Açores;2019;2019;29.7
A;Annual;MEDAGEMOTH;Median age of women at childbirth;NR;Number;PT2;Região Autónoma dos Açores;2019;2019;29.8
A;Annual;TOTFERRT;Total fertility rate;NR;Number;PT2;Região Autónoma dos Açores;2019;2019;29.8
A;Annual;AGEMOTH;Mean age of women at childbirth;YR;Year;PT2;Região Autónoma dos Açores;2019;2019;29.9
A;Annual;MEDAGEMOTH;Median age of women at childbirth;YR;Year;PT2;Região Autónoma dos Açores;2019;2019;30.1
A;Annual;TOTFERRT;Total fertility rate;YR;Year;PT2;Região Autónoma dos Açores;2019;2019;30.3
A;Annual;AGEMOTH;Mean age of women at childbirth;NR;Number;PT20;Região Autónoma dos Açores;2019;2019;30.2
A;Annual;MEDAGEMOTH;Median age of women at childbirth;NR;Number;PT20;Região Autónoma dos Açores;2019;2019;28.5
A;Annual;TOTFERRT;Total fertility rate;NR;Number;PT20;Região Autónoma dos Açores;2019;2019;28.7
A;Annual;AGEMOTH;Mean age of women at childbirth;YR;Year;PT20;Região Autónoma dos Açores;2019;2019;29.0
A;Annual;MEDAGEMOTH;Median age of women at childbirth;YR;Year;PT20;Região Autónoma dos Açores;2019;2019;29.1
A;Annual;TOTFERRT;Total fertility rate;YR;Year;PT20;Região Autónoma dos Açores;2019;2019;29.4
A;Annual;AGEMOTH;Mean age of women at childbirth;NR;Number;PT200;Região Autónoma dos Açores;2019;2019;29.6
A;Annual;MEDAGEMOTH;Median age of women at childbirth;NR;Number;PT200;Região Autónoma dos Açores;2019;2019;29.7
A;Annual;TOTFERRT;Total fertility rate;NR;Number;PT200;Região Autónoma dos Açores;2019;2019;29.6
A;Annual;AGEMOTH;Mean age of women at childbirth;YR;Year;PT200;Região Autónoma dos Açores;2019;2019;29.9
A;Annual;MEDAGEMOTH;Median age of women at childbirth;YR;Year;PT200;Região Autónoma dos Açores;2019;2019;29.7
A;Annual;TOTFERRT;Total fertility rate;YR;Year;PT200;Região Autónoma dos Açores;2019;2019;30.1
A;Annual;AGEMOTH;Mean age of women at childbirth;NR;Number;PT3;Região Autónoma da Madeira;2019;2019;28.8
A;Annual;MEDAGEMOTH;Median age of women at childbirth;NR;Number;PT3;Região Autónoma da Madeira;2019;2019;29.0
A;Annual;TOTFERRT;Total fertility rate;NR;Number;PT3;Região Autónoma da Madeira;2019;2019;29.3
A;Annual;AGEMOTH;Mean age of women at childbirth;YR;Year;PT3;Região Autónoma da Madeira;2019;2019;29.4
A;Annual;MEDAGEMOTH;Median age of women at childbirth;YR;Year;PT3;Região Autónoma da Madeira;2019;2019;29.8
A;Annual;TOTFERRT;Total fertility rate;YR;Year;PT3;Região Autónoma da Madeira;2019;2019;29.8
A;Annual;AGEMOTH;Mean age of women at childbirth;NR;Number;PT30;Região Autónoma da Madeira;2019;2019;30.0
A;Annual;MEDAGEMOTH;Median age of women at childbirth;NR;Number;PT30;Região Autónoma da Madeira;2019;2019;30.1
A;Annual;TOTFERRT;Total fertility rate;NR;Number;PT30;Região Autónoma da Madeira;2019;2019;30.1
A;Annual;AGEMOTH;Mean age of women at childbirth;YR;Year;PT30;Região Autónoma da Madeira;2019;2019;30.2
A;Annual;MEDAGEMOTH;Median age of women at childbirth;YR;Year;PT30;Região Autónoma da Madeira;2019;2019;30.2
A;Annual;TOTFERRT;Total fertility rate;YR;Year;PT30;Região Autónoma da Madeira;2019;2019;28.8
A;Annual;AGEMOTH;Mean age of women at childbirth;NR;Number;PT300;Região Autónoma da Madeira;2019;2019;29.1
A;Annual;MEDAGEMOTH;Median age of women at childbirth;NR;Number;PT300;Região Autónoma da Madeira;2019;2019;29.2
A;Annual;TOTFERRT;Total fertility rate;NR;Number;PT300;Região Autónoma da Madeira;2019;2019;29.5
A;Annual;AGEMOTH;Mean age of women at childbirth;YR;Year;PT300;Região Autónoma da Madeira;2019;2019;29.8
A;Annual;MEDAGEMOTH;Median age of women at childbirth;YR;Year;PT300;Região Autónoma da Madeira;2019;2019;29.9
A;Annual;TOTFERRT;Total fertility rate;YR;Year;PT300;Região Autónoma da Madeira;2019;2019;30.1
A;Annual;AGEMOTH;Mean age of women at childbirth;NR;Number;PT;Portugal;2020;2020;1.65
A;Annual;MEDAGEMOTH;Median age of women at childbirth;NR;Number;PT;Portugal;2020;2020;1.71
A;Annual;TOTFERRT;Total fertility rate;NR;Number;PT;Portugal;2020;2020;1.71
A;Annual;AGEMOTH;Mean age of women at childbirth;YR;Year;PT;Portugal;2020;2020;1.53
A;Annual;MEDAGEMOTH;Median age of women at childbirth;YR;Year;PT;Portugal;2020;2020;1.4
A;Annual;AGEMOTH;Mean age of women at childbirth;NR;Number;PT1;Continente;2020;2020;1.35
A;Annual;MEDAGEMOTH;Median age of women at childbirth;NR;Number;PT1;Continente;2020;2020;1.32
A;Annual;TOTFERRT;Total fertility rate;NR;Number;PT1;Continente;2020;2020;1.5
A;Annual;AGEMOTH;Mean age of women at childbirth;YR;Year;PT1;Continente;2020;2020;1.39
A;Annual;MEDAGEMOTH;Median age of women at childbirth;YR;Year;PT1;Continente;2020;2020;1.43
A;Annual;TOTFERRT;Total fertility rate;YR;Year;PT1;Continente;2020;2020;1.32
A;Annual;AGEMOTH;Mean age of women at childbirth;NR;Number;PT11;Norte;2020;2020;1.4
A;Annual;MEDAGEMOTH;Median age of women at childbirth;NR;Number;PT11;Norte;2020;2020;1.38
A;Annual;TOTFERRT;Total fertility rate;NR;Number;PT11;Norte;2020;2020;1.31
A;Annual;AGEMOTH;Mean age of women at childbirth;YR;Year;PT11;Norte;2020;2020;1.23
A;Annual;MEDAGEMOTH;Median age of women at childbirth;YR;Year;PT11;Norte;2020;2020;1.42
A;Annual;TOTFERRT;Total fertility rate;YR;Year;PT11;Norte;2020;2020;1.48
A;Annual;AGEMOTH;Mean age of women at childbirth;NR;Number;PT111;Alto Minho;2020;2020;1.48
A;Annual;MEDAGEMOTH;Median age of women at childbirth;NR;Number;PT111;Alto Minho;2020;2020;1.64
A;Annual;TOTFERRT;Total fertility rate;NR;Number;PT111;Alto Minho;2020;2020;1.56
A;Annual;AGEMOTH;Mean age of women at childbirth;YR;Year;PT111;Alto Minho;2020;2020;1.58
A;Annual;MEDAGEMOTH;Median age of women at childbirth;YR;Year;PT111;Alto Minho;2020;2020;1.53
A;Annual;TOTFERRT;Total fertility rate;YR;Year;PT111;Alto Minho;2020;2020;1.59
A;Annual;AGEMOTH;Mean age of women at childbirth;NR;Number;PT112;Cávado;2020;2020;1.61
A;Annual;MEDAGEMOTH;Median age of women at childbirth;NR;Number;PT112;Cávado;2020;2020;1.47
A;Annual;TOTFERRT;Total fertility rate;NR;Number;PT112;Cávado;2020;2020;1.42
A;Annual;MEDAGEMOTH;Median age of women at childbirth;YR;Year;PT112;Cávado;2020;2020;1.59
A;Annual;TOTFERRT;Total fertility rate;YR;Year;PT112;Cávado;2020;2020;1.52
A;Annual;AGEMOTH;Mean age of women at childbirth;NR;Number;PT119;Ave;2020;2020;1.79
A;Annual;MEDAGEMOTH;Median age of women at childbirth;NR;Number;PT119;Ave;2020;2020;1.66
A;Annual;TOTFERRT;Total fertility rate;NR;Number;PT119;Ave;2020;2020;1.64
A;Annual;AGEMOTH;Mean age of women at childbirth;YR;Year;PT119;Ave;2020;2020;1.72
A;Annual;MEDAGEMOTH;Median age of women at childbirth;YR;Year;PT119;Ave;2020;2020;1.69
A;Annual;TOTFERRT;Total fertility rate;YR;Year;PT119;Ave;2020;2020;1.78
A;Annual;AGEMOTH;Mean age of women at childbirth;NR;Number;PT11A;Área Metropolitana do Porto;2020;2020;1.63
A;Annual;MEDAGEMOTH;Median age of women at childbirth;NR;Number;PT11A;Área Metropolitana do Porto;2020;2020;1.56
A;Annual;AGEMOTH;Mean age of women at childbirth;YR;Year;PT11A;Área Metropolitana do Porto;2020;2020;1.51
A;Annual;MEDAGEMOTH;Median age of women at childbirth;YR;Year;PT11A;Área Metropolitana do Porto;2020;2020;1.51
A;Annual;TOTFERRT;Total fertility rate;YR;Year;PT11A;Área Metropolitana do Porto;2020;2020;1.77
A;Annual;AGEMOTH;Mean age of women at childbirth;NR;Number;PT11B;Alto Tâmega e Barroso;2020;2020;1.64
A;Annual;MEDAGEMOTH;Median age of women at childbirth;NR;Number;PT11B;Alto Tâmega e Barroso;2020;2020;1.66
A;Annual;TOTFERRT;Total fertility rate;NR;Number;PT11B;Alto Tâmega e Barroso;2020;2020;1.71
A;Annual;AGEMOTH;Mean age of women at childbirth;YR;Year;PT11B;Alto Tâmega e Barroso;2020;2020;1.7
A;Annual;MEDAGEMOTH;Median age of women at childbirth;YR;Year;PT11B;Alto Tâmega e Barroso;2020;2020;1.78
A;Annual;TOTFERRT;Total fertility rate;YR;Year;PT11B;Alto Tâmega e Barroso;2020;2020;1.64
A;Annual;AGEMOTH;Mean age of women at childbirth;NR;Number;PT11C;Tâmega e Sousa;2020;2020;1.62
A;Annual;TOTFERRT;Total fertility rate;NR;Number;PT11C;Tâmega e Sousa;2020;2020;1.42
A;Annual;AGEMOTH;Mean age of women at childbirth;YR;Year;PT11C;Tâmega e Sousa;2020;2020;1.47
A;Annual;MEDAGEMOTH;Median age of women at childbirth;YR;Year;PT11C;Tâmega e Sousa;2020;2020;1.37
A;Annual;TOTFERRT;Total fertility rate;YR;Year;PT11C;Tâmega e Sousa;2020;2020;1.45
A;Annual;AGEMOTH;Mean age of women at childbirth;NR;Number;PT11D;Douro;2020;2020;1.57
A;Annual;MEDAGEMOTH;Median age of women at childbirth;NR;Number;PT11D;Douro;2020;2020;1.53
A;Annual;TOTFERRT;Total fertility rate;NR;Number;PT11D;Douro;2020;2020;1.51
A;Annual;AGEMOTH;Mean age of women at childbirth;YR;Year;PT11D;Douro;2020;2020;1.6
A;Annual;MEDAGEMOTH;Median age of women at childbirth;YR;Year;PT11D;Douro;2020;2020;1.42
A;Annual;TOTFERRT;Total fertility rate;YR;Year;PT11D;Douro;2020;2020;1.46
A;Annual;MEDAGEMOTH;Median age of women at childbirth;NR;Number;PT11E;Terras de Trás-os-Montes;2020;2020;1.39
A;Annual;TOTFERRT;Total fertility rate;NR;Number;PT11E;Terras de Trás-os-Montes;2020;2020;1.47
A;Annual;AGEMOTH;Mean age of women at childbirth;YR;Year;PT11E;Terras de Trás-os-Montes;2020;2020;1.72
A;Annual;MEDAGEMOTH;Median age of women at childbirth;YR;Year;PT11E;Terras de Trás-os-Montes;2020;2020;1.59
A;Annual;TOTFERRT;Total fertility rate;YR;Year;PT11E;Terras de Trás-os-Montes;2020;2020;1.77
A;Annual;AGEMOTH;Mean age of women at childbirth;NR;Number;PT15;Algarve;2020;2020;1.47
A;Annual;MEDAGEMOTH;Median age of women at childbirth;NR;Number;PT15;Algarve;2020;2020;1.76
A;Annual;TOTFERRT;Total fertility rate;NR;Number;PT15;Algarve;2020;2020;1.65
A;Annual;AGEMOTH;Mean age of women at childbirth;YR;Year;PT15;Algarve;2020;2020;1.67
A;Annual;MEDAGEMOTH;Median age of women at childbirth;YR;Year;PT15;Algarve;2020;2020;1.59
A;Annual;AGEMOTH;Mean age of women at childbirth;NR;Number;PT150;Algarve;2020;2020;1.48
A;Annual;MEDAGEMOTH;Median age of women at childbirth;NR;Number;PT150;Algarve;2020;2020;1.61
A;Annual;TOTFERRT;Total fertility rate;NR;Number;PT150;Algarve;2020;2020;1.81
A;Annual;AGEMOTH;Mean age of women at childbirth;YR;Year;PT150;Algarve;2020;2020;1.69
A;Annual;MEDAGEMOTH;Median age of women at childbirth;YR;Year;PT150;Algarve;2020;2020;1.66
A;Annual;TOTFERRT;Total fertility rate;YR;Year;PT150;Algarve;2020;2020;1.72
A;Annual;AGEMOTH;Mean age of women at childbirth;NR;Number;PT16;Centro (PT) (NUTS 2021);2020;2020;1.78
A;Annual;MEDAGEMOTH;Median age of women at childbirth;NR;Number;PT16;Centro (PT) (NUTS 2021);2020;2020;1.7
A;Annual;TOTFERRT;Total fertility rate;NR;Number;PT16;Centro (PT) (NUTS 2021);2020;2020;1.6
A;Annual;AGEMOTH;Mean age of women at childbirth;YR;Year;PT16;Centro (PT) (NUTS 2021);2020;2020;1.46
A;Annual;TOTFERRT;Total fertility rate;YR;Year;PT16;Centro (PT) (NUTS 2021);2020;2020;1.52
A;Annual;AGEMOTH;Mean age of women at childbirth;NR;Number;PT16B;Oeste (NUTS 2021);2020;2020;1.51
A;Annual;MEDAGEMOTH;Median age of women at childbirth;NR;Number;PT16B;Oeste (NUTS 2021);2020;2020;1.76
A;Annual;TOTFERRT;Total fertility rate;NR;Number;PT16B;Oeste (NUTS 2021);2020;2020;1.58
A;Annual;AGEMOTH;Mean age of women at childbirth;YR;Year;PT16B;Oeste (NUTS 2021);2020;2020;1.66
A;Annual;MEDAGEMOTH;Median age of women at childbirth;YR;Year;PT16B;Oeste (NUTS 2021);2020;2020;1.58
A;Annual;TOTFERRT;Total fertility rate;YR;Year;PT16B;Oeste (NUTS 2021);2020;2020;1.59
A;Annual;AGEMOTH;Mean age of women at childbirth;NR;Number;PT16D;Região de Aveiro (NUTS 2021);2020;2020;1.65
A;Annual;MEDAGEMOTH;Median age of women at childbirth;NR;Number;PT16D;Região de Aveiro (NUTS 2021);2020;2020;1.57
A;Annual;TOTFERRT;Total fertility rate;NR;Number;PT16D;Região de Aveiro (NUTS 2021);2020;2020;1.49
A;Annual;MEDAGEMOTH;Median age of women at childbirth;YR;Year;PT16D;Região de Aveiro (NUTS 2021);2020;2020;1.48
A;Annual;TOTFERRT;Total fertility rate;YR;Year;PT16D;Região de Aveiro (NUTS 2021);2020;2020;1.46
A;Annual;AGEMOTH;Mean age of women at childbirth;NR;Number;PT16E;Região de Coimbra (NUTS 2021);2020;2020;1.63
A;Annual;MEDAGEMOTH;Median age of women at childbirth;NR;Number;PT16E;Região de Coimbra (NUTS 2021);2020;2020;1.54
A;Annual;TOTFERRT;Total fertility rate;NR;Number;PT16E;Região de Coimbra (NUTS 2021);2020;2020;1.54
A;Annual;AGEMOTH;Mean age of women at childbirth;YR;Year;PT16E;Região de Coimbra (NUTS 2021);2020;2020;1.47
A;Annual;MEDAGEMOTH;Median age of women at childbirth;YR;Year;PT16E;Região de Coimbra (NUTS 2021);2020;2020;1.56
A;Annual;TOTFERRT;Total fertility rate;YR;Year;PT16E;Região de Coimbra (NUTS 2021);2020;2020;1.56
A;Annual;AGEMOTH;Mean age of women at childbirth;NR;Number;PT16F;Região de Leiria (NUTS 2021);2020;2020;1.41
A;Annual;MEDAGEMOTH;Median age of women at childbirth;NR;Number;PT16F;Região de Leiria (NUTS 2021);2020;2020;1.35
A;Annual;TOTFERRT;Total fertility rate;NR;Number;PT16F;Região de Leiria (NUTS 2021);2020;2020;1.53
A;Annual;AGEMOTH;Mean age of women at childbirth;YR;Year;PT16F;Região de Leiria (NUTS 2021);2020;2020;1.59
A;Annual;MEDAGEMOTH;Median age of women at childbirth;YR;Year;PT16F;Região de Leiria (NUTS 2021);2020;2020;1.59
A;Annual;TOTFERRT;Total fertility rate;YR;Year;PT16F;Região de Leiria (NUTS 2021);2020;2020;1.71
A;Annual;AGEMOTH;Mean age of women at childbirth;NR;Number;PT16G;Viseu Dão Lafões (NUTS 2021);2020;2020;1.69
A;Annual;MEDAGEMOTH;Median age of women at childbirth;NR;Number;PT16G;Viseu Dão Lafões (NUTS 2021);2020;2020;1.7
A;Annual;TOTFERRT;Total fertility rate;NR;Number;PT16G;Viseu Dão Lafões (NUTS 2021);2020;2020;1.68
A;Annual;AGEMOTH;Mean age of women at childbirth;YR;Year;PT16G;Viseu Dão Lafões (NUTS 2021);2020;2020;1.67
A;Annual;MEDAGEMOTH;Median age of women at childbirth;YR;Year;PT16G;Viseu Dão Lafões (NUTS 2021);2020;2020;1.72
A;Annual;TOTFERRT;Total fertility rate;YR;Year;PT16G;Viseu Dão Lafões (NUTS 2021);2020;2020;1.59
A;Annual;AGEMOTH;Mean age of women at childbirth;NR;Number;PT16H;Beira Baixa (NUTS 2021);2020;2020;1.53
A;Annual;TOTFERRT;Total fertility rate;NR;Number;PT16H;Beira Baixa (NUTS 2021);2020;2020;1.63
A;Annual;AGEMOTH;Mean age of women at childbirth;YR;Year;PT16H;Beira Baixa (NUTS 2021);2020;2020;1.56
A;Annual;MEDAGEMOTH;Median age of women at childbirth;YR;Year;PT16H;Beira Baixa (NUTS 2021);2020;2020;1.7
A;Annual;TOTFERRT;Total fertility rate;YR;Year;PT16H;Beira Baixa (NUTS 2021);2020;2020;1.63
A;Annual;AGEMOTH;Mean age of women at childbirth;NR;Number;PT16I;Médio Tejo (NUTS 2021);2020;2020;1.68
A;Annual;MEDAGEMOTH;Median age of women at childbirth;NR;Number;PT16I;Médio Tejo (NUTS 2021);2020;2020;1.71
A;Annual;TOTFERRT;Total fertility rate;NR;Number;PT16I;Médio Tejo (NUTS 2021);2020;2020;1.65
A;Annual;AGEMOTH;Mean age of women at childbirth;YR;Year;PT16I;Médio Tejo (NUTS 2021);2020;2020;1.71
A;Annual;MEDAGEMOTH;Median age of women at childbirth;YR;Year;PT16I;Médio Tejo (NUTS 2021);2020;2020;1.59
A;Annual;TOTFERRT;Total fertility rate;YR;Year;PT16I;Médio Tejo (NUTS 2021);2020;2020;1.56
A;Annual;MEDAGEMOTH;Median age of women at childbirth;NR;Number;PT16J;Beiras e Serra da Estrela (NUTS 2021);2020;2020;1.55
A;Annual;TOTFERRT;Total fertility rate;NR;Number;PT16J;Beiras e Serra da Estrela (NUTS 2021);2020;2020;1.57
A;Annual;AGEMOTH;Mean age of women at childbirth;YR;Year;PT16J;Beiras e Serra da Estrela (NUTS 2021);2020;2020;1.67
A;Annual;MEDAGEMOTH;Median age of women at childbirth;YR;Year;PT16J;Beiras e Serra da Estrela (NUTS 2021);2020;2020;1.74
A;Annual;TOTFERRT;Total fertility rate;YR;Year;PT16J;Beiras e Serra da Estrela (NUTS 2021);2020;2020;1.77
A;Annual;AGEMOTH;Mean age of women at childbirth;NR;Number;PT17;Área Metropolitana de Lisboa (NUTS 2021);2020;2020;1.59
A;Annual;MEDAGEMOTH;Median age of women at childbirth;NR;Number;PT17;Área Metropolitana de Lisboa (NUTS 2021);2020;2020;1.75
A;Annual;TOTFERRT;Total fertility rate;NR;Number;PT17;Área Metropolitana de Lisboa (NUTS 2021);2020;2020;1.77
A;Annual;AGEMOTH;Mean age of women at childbirth;YR;Year;PT17;Área Metropolitana de Lisboa (NUTS 2021);2020;2020;1.66
A;Annual;MEDAGEMOTH;Median age of women at childbirth;YR;Year;PT17;Área Metropolitana de Lisboa (NUTS 2021);2020;2020;1.59
A;Annual;AGEMOTH;Mean age of women at childbirth;NR;Number;PT170;Área Metropolitana de Lisboa (NUTS 2021);2020;2020;1.64
A;Annual;MEDAGEMOTH;Median age of women at childbirth;NR;Number;PT170;Área Metropolitana de Lisboa (NUTS 2021);2020;2020;1.71
A;Annual;TOTFERRT;Total fertility rate;NR;Number;PT170;Área Metropolitana de Lisboa (NUTS 2021);2020;2020;1.79
A;Annual;AGEMOTH;Mean age of women at childbirth;YR;Year;PT170;Área Metropolitana de Lisboa (NUTS 2021);2020;2020;1.79
A;Annual;MEDAGEMOTH;Median age of women at childbirth;YR;Year;PT170;Área Metropolitana de Lisboa (NUTS 2021);2020;2020;1.79
A;Annual;TOTFERRT;Total fertility rate;YR;Year;PT170;Área Metropolitana de Lisboa (NUTS 2021);2020;2020;1.76
A;Annual;AGEMOTH;Mean age of women at childbirth;NR;Number;PT18;Alentejo (NUTS 2021);2020;2020;1.68
A;Annual;MEDAGEMOTH;Median age of women at childbirth;NR;Number;PT18;Alentejo (NUTS 2021);2020;2020;1.89
A;Annual;TOTFERRT;Total fertility rate;NR;Number;PT18;Alentejo (NUTS 2021);2020;2020;1.6
A;Annual;AGEMOTH;Mean age of women at childbirth;YR;Year;PT18;Alentejo (NUTS 2021);2020;2020;1.53
A;Annual;TOTFERRT;Total fertility rate;YR;Year;PT18;Alentejo (NUTS 2021);2020;2020;1.66
A;Annual;AGEMOTH;Mean age of women at childbirth;NR;Number;PT181;Alentejo Litoral (NUTS 2021);2020;2020;1.51
A;Annual;MEDAGEMOTH;Median age of women at childbirth;NR;Number;PT181;Alentejo Litoral (NUTS 2021);2020;2020;1.61
A;Annual;TOTFERRT;Total fertility rate;NR;Number;PT181;Alentejo Litoral (NUTS 2021);2020;2020;1.64
A;Annual;AGEMOTH;Mean age of women at childbirth;YR;Year;PT181;Alentejo Litoral (NUTS 2021);2020;2020;1.68
A;Annual;MEDAGEMOTH;Median age of women at childbirth;YR;Year;PT181;Alentejo Litoral (NUTS 2021);2020;2020;1.69
A;Annual;TOTFERRT;Total fertility rate;YR;Year;PT181;Alentejo Litoral (NUTS 2021);2020;2020;1.59
A;Annual;AGEMOTH;Mean age of women at childbirth;NR;Number;PT184;Baixo Alentejo (NUTS 2021);2020;2020;1.59
A;Annual;MEDAGEMOTH;Median age of women at childbirth;NR;Number;PT184;Baixo Alentejo (NUTS 2021);2020;2020;1.6
A;Annual;TOTFERRT;Total fertility rate;NR;Number;PT184;Baixo Alentejo (NUTS 2021);2020;2020;1.56
A;Annual;MEDAGEMOTH;Median age of women at childbirth;YR;Year;PT184;Baixo Alentejo (NUTS 2021);2020;2020;1.51
A;Annual;TOTFERRT;Total fertility rate;YR;Year;PT184;Baixo Alentejo (NUTS 2021);2020;2020;1.42
A;Annual;AGEMOTH;Mean age of women at childbirth;NR;Number;PT185;Lezíria do Tejo (NUTS 2021);2020;2020;1.59
A;Annual;MEDAGEMOTH;Median age of women at childbirth;NR;Number;PT185;Lezíria do Tejo (NUTS 2021);2020;2020;1.51
A;Annual;TOTFERRT;Total fertility rate;NR;Number;PT185;Lezíria do Tejo (NUTS 2021);2020;2020;1.5
A;Annual;AGEMOTH;Mean age of women at childbirth;YR;Year;PT185;Lezíria do Tejo (NUTS 2021);2020;2020;1.52
A;Annual;MEDAGEMOTH;Median age of women at childbirth;YR;Year;PT185;Lezíria do Tejo (NUTS 2021);2020;2020;1.51
A;Annual;TOTFERRT;Total fertility rate;YR;Year;PT185;Lezíria do Tejo (NUTS 2021);2020;2020;1.5
A;Annual;AGEMOTH;Mean age of women at childbirth;NR;Number;PT186;Alto Alentejo (NUTS 2021);2020;2020;1.36
A;Annual;MEDAGEMOTH;Median age of women at childbirth;NR;Number;PT186;Alto Alentejo (NUTS 2021);2020;2020;1.44
A;Annual;AGEMOTH;Mean age of women at childbirth;YR;Year;PT186;Alto Alentejo (NUTS 2021);2020;2020;1.58
A;Annual;MEDAGEMOTH;Median age of women at childbirth;YR;Year;PT186;Alto Alentejo (NUTS 2021);2020;2020;1.58
A;Annual;TOTFERRT;Total fertility rate;YR;Year;PT186;Alto Alentejo (NUTS 2021);2020;2020;1.77
A;Annual;AGEMOTH;Mean age of women at childbirth;NR;Number;PT187;Alentejo Central (NUTS 2021);2020;2020;1.74
A;Annual;MEDAGEMOTH;Median age of women at childbirth;NR;Number;PT187;Alentejo Central (NUTS 2021);2020;2020;1.7
A;Annual;TOTFERRT;Total fertility rate;NR;Number;PT187;Alentejo Central (NUTS 2021);2020;2020;1.77
A;Annual;AGEMOTH;Mean age of women at childbirth;YR;Year;PT187;Alentejo Central (NUTS 2021);2020;2020;1.63
A;Annual;MEDAGEMOTH;Median age of women at childbirth;YR;Year;PT187;Alentejo Central (NUTS 2021);2020;2020;1.83
A;Annual;TOTFERRT;Total fertility rate;YR;Year;PT187;Alentejo Central (NUTS 2021);2020;2020;1.54
A;Annual;AGEMOTH;Mean age of women at childbirth;NR;Number;PT19;Centro (PT);2020;2020;1.54
A;Annual;TOTFERRT;Total fertility rate;NR;Number;PT19;Centro (PT);2020;2020;1.56
A;Annual;AGEMOTH;Mean age of women at childbirth;YR;Year;PT19;Centro (PT);2020;2020;1.55
A;Annual;MEDAGEMOTH;Median age of women at childbirth;YR;Year;PT19;Centro (PT);2020;2020;1.66
A;Annual;TOTFERRT;Total fertility rate;YR;Year;PT19;Centro (PT);2020;2020;1.67
A;Annual;AGEMOTH;Mean age of women at childbirth;NR;Number;PT191;Região de Aveiro;2020;2020;1.71
A;Annual;MEDAGEMOTH;Median age of women at childbirth;NR;Number;PT191;Região de Aveiro;2020;2020;1.69
A;Annual;TOTFERRT;Total fertility rate;NR;Number;PT191;Região de Aveiro;2020;2020;1.69
A;Annual;AGEMOTH;Mean age of women at childbirth;YR;Year;PT191;Região de Aveiro;2020;2020;1.67
A;Annual;MEDAGEMOTH;Median age of women at childbirth;YR;Year;PT191;Região de Aveiro;2020;2020;1.63
A;Annual;TOTFERRT;Total fertility rate;YR;Year;PT191;Região de Aveiro;2020;2020;1.51
A;Annual;MEDAGEMOTH;Median age of women at childbirth;NR;Number;PT192;Região de Coimbra;2020;2020;1.53
A;Annual;TOTFERRT;Total fertility rate;NR;Number;PT192;Região de Coimbra;2020;2020;1.63
A;Annual;AGEMOTH;Mean age of women at childbirth;YR;Year;PT192;Região de Coimbra;2020;2020;1.65
A;Annual;MEDAGEMOTH;Median age of women at childbirth;YR;Year;PT192;Região de Coimbra;2020;2020;1.63
A;Annual;TOTFERRT;Total fertility rate;YR;Year;PT192;Região de Coimbra;2020;2020;1.71
A;Annual;AGEMOTH;Mean age of women at childbirth;NR;Number;PT193;Região de Leiria;2020;2020;1.74
A;Annual;MEDAGEMOTH;Median age of women at childbirth;NR;Number;PT193;Região de Leiria;2020;2020;1.75
A;Annual;TOTFERRT;Total fertility rate;NR;Number;PT193;Região de Leiria;2020;2020;1.68
A;Annual;AGEMOTH;Mean age of women at childbirth;YR;Year;PT193;Região de Leiria;2020;2020;1.58
