freq;freq_label;sex;sex_label;unit;unit_label;age;age_label;geo;geo_label;time;time_label;value
A;Annual;F;Females;NR;Number;Y55-59;From 55 to 59 years;PT19;Centro (PT);2017;2017;105356.0
A;Annual;T;Total;NR;Number;Y60-64;From 60 to 64 years;PT19;Centro (PT);2017;2017;103252.0
A;Annual;M;Males;NR;Number;Y60-64;From 60 to 64 years;PT19;Centro (PT);2017;2017;102336.0
A;Annual;F;Females;NR;Number;Y60-64;From 60 to 64 years;PT19;Centro (PT);2017;2017;101556.0
A;Annual;T;Total;NR;Number;Y65-69;From 65 to 69 years;PT19;Centro (PT);2017;2017;100166.0
A;Annual;M;Males;NR;Number;Y65-69;From 65 to 69 years;PT19;Centro (PT);2017;2017;100204.0
A;Annual;F;Females;NR;Number;Y65-69;From 65 to 69 years;PT19;Centro (PT);2017;2017;128575.0
A;Annual;T;Total;NR;Number;Y70-74;From 70 to 74 years;PT19;Centro (PT);2017;2017;126058.0
A;Annual;M;Males;NR;Number;Y70-74;From 70 to 74 years;PT19;Centro (PT);2017;2017;123528.0
A;Annual;F;Females;NR;Number;Y70-74;From 70 to 74 years;PT19;Centro (PT);2017;2017;120991.0
A;Annual;T;Total;NR;Number;Y75-79;From 75 to 79 years;PT19;Centro (PT);2017;2017;118427.0
A;Annual;M;Males;NR;Number;Y75-79;From 75 to 79 years;PT19;Centro (PT);2017;2017;115910.0
A;Annual;F;Females;NR;Number;Y75-79;From 75 to 79 years;PT19;Centro (PT);2017;2017;113218.0
A;Annual;T;Total;NR;Number;Y80-84;From 80 to 84 years;PT19;Centro (PT);2017;2017;112247.0
A;Annual;M;Males;NR;Number;Y80-84;From 80 to 84 years;PT19;Centro (PT);2017;2017;110454.0
A;Annual;F;Females;NR;Number;Y80-84;From 80 to 84 years;PT19;Centro (PT);2017;2017;109829.0
A;Annual;T;Total;NR;Number;Y85-89;From 85 to 89 years;PT19;Centro (PT);2017;2017;109526.0
A;Annual;M;Males;NR;Number;Y85-89;From 85 to 89 years;PT19;Centro (PT);2017;2017;55812.0
A;Annual;F;Females;NR;Number;Y85-89;From 85 to 89 years;PT19;Centro (PT);2017;2017;54483.0
A;Annual;T;Total;NR;Number;Y_GE85;85 years or over;PT19;Centro (PT);2017;2017;53176.0
A;Annual;M;Males;NR;Number;Y_GE85;85 years or over;PT19;Centro (PT);2017;2017;51862.0
A;Annual;F;Females;NR;Number;Y_GE85;85 years or over;PT19;Centro (PT);2017;2017;50438.0
A;Annual;T;Total;NR;Number;Y_GE90;90 years or over;PT19;Centro (PT);2017;2017;49076.0
A;Annual;M;Males;NR;Number;Y_GE90;90 years or over;PT19;Centro (PT);2017;2017;47694.0
A;Annual;F;Females;NR;Number;Y_GE90;90 years or over;PT19;Centro (PT);2017;2017;46712.0
A;Annual;T;Total;NR;Number;UNK;Unknown;PT19;Centro (PT);2017;2017;45671.0
A;Annual;M;Males;NR;Number;UNK;Unknown;PT19;Centro (PT);2017;2017;44674.0
A;Annual;F;Females;NR;Number;UNK;Unknown;PT19;Centro (PT);2017;2017;44055.0
A;Annual;T;Total;NR;Number;TOTAL;Total;PT191;Região de Aveiro;2017;2017;73369.0
A;Annual;M;Males;NR;Number;TOTAL;Total;PT191;Região de Aveiro;2017;2017;72486.0
A;Annual;F;Females;NR;Number;TOTAL;Total;PT191;Região de Aveiro;2017;2017;71569.0
A;Annual;T;Total;NR;Number;Y_LT5;Less than 5 years;PT191;Região de Aveiro;2017;2017;70589.0
A;Annual;M;Males;NR;Number;Y_LT5;Less than 5 years;PT191;Região de Aveiro;2017;2017;69639.0
A;Annual;F;Females;NR;Number;Y_LT5;Less than 5 years;PT191;Região de Aveiro;2017;2017;68576.0
A;Annual;T;Total;NR;Number;Y5-9;From 5 to 9 years;PT191;Região de Aveiro;2017;2017;67425.0
A;Annual;M;Males;NR;Number;Y5-9;From 5 to 9 years;PT191;Região de Aveiro;2017;2017;68657.0
A;Annual;F;Females;NR;Number;Y5-9;From 5 to 9 years;PT191;Região de Aveiro;2017;2017;69238.0
A;Annual;T;Total;NR;Number;Y10-14;From 10 to 14 years;PT191;Região de Aveiro;2017;2017;69961.0
A;Annual;M;Males;NR;Number;Y10-14;From 10 to 14 years;PT191;Região de Aveiro;2017;2017;71946.0
A;Annual;F;Females;NR;Number;Y10-14;From 10 to 14 years;PT191;Região de Aveiro;2017;2017;5162380.0
A;Annual;T;Total;NR;Number;Y15-19;From 15 to 19 years;PT191;Região de Aveiro;2017;2017;5176927.0
A;Annual;M;Males;NR;Number;Y15-19;From 15 to 19 years;PT191;Região de Aveiro;2017;2017;5186330.0
A;Annual;F;Females;NR;Number;Y15-19;From 15 to 19 years;PT191;Região de Aveiro;2017;2017;5200687.0
A;Annual;T;Total;NR;Number;Y20-24;From 20 to 24 years;PT191;Região de Aveiro;2017;2017;5219791.0
A;Annual;M;Males;NR;Number;Y20-24;From 20 to 24 years;PT191;Região de Aveiro;2017;2017;5244194.0
A;Annual;F;Females;NR;Number;Y20-24;From 20 to 24 years;PT191;Região de Aveiro;2017;2017;5271996.0
A;Annual;T;Total;NR;Number;Y25-29;From 25 to 29 years;PT191;Região de Aveiro;2017;2017;5170902.0
A;Annual;M;Males;NR;Number;Y25-29;From 25 to 29 years;PT191;Região de Aveiro;2017;2017;5183775.0
A;Annual;F;Females;NR;Number;Y25-29;From 25 to 29 years;PT191;Região de Aveiro;2017;2017;5308523.0
A;Annual;T;Total;NR;Number;Y30-34;From 30 to 34 years;PT191;Região de Aveiro;2017;2017;5342610.0
A;Annual;M;Males;NR;Number;Y30-34;From 30 to 34 years;PT191;Região de Aveiro;2017;2017;5162380.0
A;Annual;F;Females;NR;Number;Y30-34;From 30 to 34 years;PT191;Região de Aveiro;2017;2017;5176927.0
A;Annual;T;Total;NR;Number;Y35-39;From 35 to 39 years;PT191;Região de Aveiro;2017;2017;5186330.0
A;Annual;M;Males;NR;Number;Y35-39;From 35 to 39 years;PT191;Região de Aveiro;2017;2017;5200687.0
A;Annual;F;Females;NR;Number;Y35-39;From 35 to 39 years;PT191;Região de Aveiro;2017;2017;5219791.0
A;Annual;T;Total;NR;Number;Y40-44;From 40 to 44 years;PT191;Região de Aveiro;2017;2017;5244194.0
A;Annual;M;Males;NR;Number;Y40-44;From 40 to 44 years;PT191;Região de Aveiro;2017;2017;5271996.0
A;Annual;F;Females;NR;Number;Y40-44;From 40 to 44 years;PT191;Região de Aveiro;2017;2017;5170902.0
A;Annual;T;Total;NR;Number;Y45-49;From 45 to 49 years;PT191;Região de Aveiro;2017;2017;5183775.0
A;Annual;M;Males;NR;Number;Y45-49;From 45 to 49 years;PT191;Região de Aveiro;2017;2017;5308523.0
A;Annual;F;Females;NR;Number;Y45-49;From 45 to 49 years;PT191;Região de Aveiro;2017;2017;5342610.0
A;Annual;T;Total;NR;Number;Y50-54;From 50 to 54 years;PT191;Região de Aveiro;2017;2017;602613.0
A;Annual;M;Males;NR;Number;Y50-54;From 50 to 54 years;PT191;Região de Aveiro;2017;2017;610376.0
A;Annual;F;Females;NR;Number;Y50-54;From 50 to 54 years;PT191;Região de Aveiro;2017;2017;614669.0
A;Annual;T;Total;NR;Number;Y55-59;From 55 to 59 years;PT191;Região de Aveiro;2017;2017;621565.0
A;Annual;M;Males;NR;Number;Y55-59;From 55 to 59 years;PT191;Região de Aveiro;2017;2017;629550.0
A;Annual;F;Females;NR;Number;Y55-59;From 55 to 59 years;PT191;Região de Aveiro;2017;2017;638009.0
A;Annual;T;Total;NR;Number;Y60-64;From 60 to 64 years;PT191;Região de Aveiro;2017;2017;647286.0
A;Annual;M;Males;NR;Number;Y60-64;From 60 to 64 years;PT191;Região de Aveiro;2017;2017;613316.0
A;Annual;F;Females;NR;Number;Y60-64;From 60 to 64 years;PT191;Região de Aveiro;2017;2017;623121.0
A;Annual;T;Total;NR;Number;Y65-69;From 65 to 69 years;PT191;Região de Aveiro;2017;2017;656382.0
A;Annual;M;Males;NR;Number;Y65-69;From 65 to 69 years;PT191;Região de Aveiro;2017;2017;670680.0
A;Annual;F;Females;NR;Number;Y65-69;From 65 to 69 years;PT191;Região de Aveiro;2017;2017;602613.0
A;Annual;T;Total;NR;Number;Y70-74;From 70 to 74 years;PT191;Região de Aveiro;2017;2017;610376.0
A;Annual;M;Males;NR;Number;Y70-74;From 70 to 74 years;PT191;Região de Aveiro;2017;2017;614669.0
A;Annual;F;Females;NR;Number;Y70-74;From 70 to 74 years;PT191;Região de Aveiro;2017;2017;621565.0
A;Annual;T;Total;NR;Number;Y75-79;From 75 to 79 years;PT191;Região de Aveiro;2017;2017;629550.0
A;Annual;M;Males;NR;Number;Y75-79;From 75 to 79 years;PT191;Região de Aveiro;2017;2017;638009.0
A;Annual;F;Females;NR;Number;Y75-79;From 75 to 79 years;PT191;Região de Aveiro;2017;2017;647286.0
A;Annual;T;Total;NR;Number;Y80-84;From 80 to 84 years;PT191;Região de Aveiro;2017;2017;613316.0
A;Annual;M;Males;NR;Number;Y80-84;From 80 to 84 years;PT191;Região de Aveiro;2017;2017;623121.0
A;Annual;F;Females;NR;Number;Y80-84;From 80 to 84 years;PT191;Região de Aveiro;2017;2017;656382.0
A;Annual;T;Total;NR;Number;Y85-89;From 85 to 89 years;PT191;Região de Aveiro;2017;2017;670680.0
A;Annual;M;Males;NR;Number;Y85-89;From 85 to 89 years;PT191;Região de Aveiro;2017;2017;642755.0
A;Annual;F;Females;NR;Number;Y85-89;From 85 to 89 years;PT191;Região de Aveiro;2017;2017;649245.0
A;Annual;T;Total;NR;Number;Y_GE85;85 years or over;PT191;Região de Aveiro;2017;2017;654935.0
A;Annual;M;Males;NR;Number;Y_GE85;85 years or over;PT191;Região de Aveiro;2017;2017;660919.0
A;Annual;F;Females;NR;Number;Y_GE85;85 years or over;PT191;Região de Aveiro;2017;2017;668102.0
A;Annual;T;Total;NR;Number;Y_GE90;90 years or over;PT191;Região de Aveiro;2017;2017;676696.0
A;Annual;M;Males;NR;Number;Y_GE90;90 years or over;PT191;Região de Aveiro;2017;2017;685199.0
A;Annual;F;Females;NR;Number;Y_GE90;90 years or over;PT191;Região de Aveiro;2017;2017;678250.0
A;Annual;T;Total;NR;Number;UNK;Unknown;PT191;Região de Aveiro;2017;2017;685492.0
A;Annual;M;Males;NR;Number;UNK;Unknown;PT191;Região de Aveiro;2017;2017;707185.0
A;Annual;F;Females;NR;Number;UNK;Unknown;PT191;Região de Aveiro;2017;2017;714752.0
A;Annual;T;Total;NR;Number;TOTAL;Total;PT192;Região de Coimbra;2017;2017;642755.0
A;Annual;M;Males;NR;Number;TOTAL;Total;PT192;Região de Coimbra;2017;2017;649245.0
A;Annual;F;Females;NR;Number;TOTAL;Total;PT192;Região de Coimbra;2017;2017;654935.0
A;Annual;T;Total;NR;Number;Y_LT5;Less than 5 years;PT192;Região de Coimbra;2017;2017;660919.0
A;Annual;M;Males;NR;Number;Y_LT5;Less than 5 years;PT192;Região de Coimbra;2017;2017;668102.0
A;Annual;F;Females;NR;Number;Y_LT5;Less than 5 years;PT192;Região de Coimbra;2017;2017;676696.0
A;Annual;T;Total;NR;Number;Y5-9;From 5 to 9 years;PT192;Região de Coimbra;2017;2017;685199.0
A;Annual;M;Males;NR;Number;Y5-9;From 5 to 9 years;PT192;Região de Coimbra;2017;2017;678250.0
A;Annual;F;Females;NR;Number;Y5-9;From 5 to 9 years;PT192;Região de Coimbra;2017;2017;685492.0
A;Annual;T;Total;NR;Number;Y10-14;From 10 to 14 years;PT192;Região de Coimbra;2017;2017;707185.0
A;Annual;M;Males;NR;Number;Y10-14;From 10 to 14 years;PT192;Região de Coimbra;2017;2017;714752.0
A;Annual;F;Females;NR;Number;Y10-14;From 10 to 14 years;PT192;Região de Coimbra;2017;2017;597483.0
A;Annual;T;Total;NR;Number;Y15-19;From 15 to 19 years;PT192;Região de Coimbra;2017;2017;598736.0
A;Annual;M;Males;NR;Number;Y15-19;From 15 to 19 years;PT192;Região de Coimbra;2017;2017;600094.0
A;Annual;F;Females;NR;Number;Y15-19;From 15 to 19 years;PT192;Região de Coimbra;2017;2017;601780.0
A;Annual;T;Total;NR;Number;Y20-24;From 20 to 24 years;PT192;Região de Coimbra;2017;2017;603857.0
A;Annual;M;Males;NR;Number;Y20-24;From 20 to 24 years;PT192;Região de Coimbra;2017;2017;607494.0
A;Annual;F;Females;NR;Number;Y20-24;From 20 to 24 years;PT192;Região de Coimbra;2017;2017;611862.0
A;Annual;T;Total;NR;Number;Y25-29;From 25 to 29 years;PT192;Região de Coimbra;2017;2017;600518.0
A;Annual;M;Males;NR;Number;Y25-29;From 25 to 29 years;PT192;Região de Coimbra;2017;2017;601987.0
A;Annual;F;Females;NR;Number;Y25-29;From 25 to 29 years;PT192;Região de Coimbra;2017;2017;618541.0
A;Annual;T;Total;NR;Number;Y30-34;From 30 to 34 years;PT192;Região de Coimbra;2017;2017;623367.0
A;Annual;M;Males;NR;Number;Y30-34;From 30 to 34 years;PT192;Região de Coimbra;2017;2017;313836.0
A;Annual;F;Females;NR;Number;Y30-34;From 30 to 34 years;PT192;Região de Coimbra;2017;2017;314047.0
A;Annual;T;Total;NR;Number;Y35-39;From 35 to 39 years;PT192;Região de Coimbra;2017;2017;314447.0
A;Annual;M;Males;NR;Number;Y35-39;From 35 to 39 years;PT192;Região de Coimbra;2017;2017;315113.0
A;Annual;F;Females;NR;Number;Y35-39;From 35 to 39 years;PT192;Região de Coimbra;2017;2017;316013.0
A;Annual;T;Total;NR;Number;Y40-44;From 40 to 44 years;PT192;Região de Coimbra;2017;2017;317268.0
A;Annual;M;Males;NR;Number;Y40-44;From 40 to 44 years;PT192;Região de Coimbra;2017;2017;318468.0
A;Annual;F;Females;NR;Number;Y40-44;From 40 to 44 years;PT192;Região de Coimbra;2017;2017;314988.0
A;Annual;T;Total;NR;Number;Y45-49;From 45 to 49 years;PT192;Região de Coimbra;2017;2017;315242.0
A;Annual;M;Males;NR;Number;Y45-49;From 45 to 49 years;PT192;Região de Coimbra;2017;2017;321352.0
A;Annual;F;Females;NR;Number;Y45-49;From 45 to 49 years;PT192;Região de Coimbra;2017;2017;322338.0
A;Annual;T;Total;NR;Number;Y50-54;From 50 to 54 years;PT192;Região de Coimbra;2017;2017;283647.0
A;Annual;M;Males;NR;Number;Y50-54;From 50 to 54 years;PT192;Região de Coimbra;2017;2017;284689.0
A;Annual;F;Females;NR;Number;Y50-54;From 50 to 54 years;PT192;Região de Coimbra;2017;2017;285647.0
A;Annual;T;Total;NR;Number;Y55-59;From 55 to 59 years;PT192;Região de Coimbra;2017;2017;286667.0
A;Annual;M;Males;NR;Number;Y55-59;From 55 to 59 years;PT192;Região de Coimbra;2017;2017;287844.0
A;Annual;F;Females;NR;Number;Y55-59;From 55 to 59 years;PT192;Região de Coimbra;2017;2017;290226.0
A;Annual;T;Total;NR;Number;Y60-64;From 60 to 64 years;PT192;Região de Coimbra;2017;2017;293394.0
A;Annual;M;Males;NR;Number;Y60-64;From 60 to 64 years;PT192;Região de Coimbra;2017;2017;285530.0
A;Annual;F;Females;NR;Number;Y60-64;From 60 to 64 years;PT192;Região de Coimbra;2017;2017;286745.0
A;Annual;T;Total;NR;Number;Y65-69;From 65 to 69 years;PT192;Região de Coimbra;2017;2017;297189.0
A;Annual;M;Males;NR;Number;Y65-69;From 65 to 69 years;PT192;Região de Coimbra;2017;2017;301029.0
A;Annual;F;Females;NR;Number;Y65-69;From 65 to 69 years;PT192;Região de Coimbra;2017;2017;556444.0
A;Annual;T;Total;NR;Number;Y70-74;From 70 to 74 years;PT192;Região de Coimbra;2017;2017;556050.0
A;Annual;M;Males;NR;Number;Y70-74;From 70 to 74 years;PT192;Região de Coimbra;2017;2017;555053.0
A;Annual;F;Females;NR;Number;Y70-74;From 70 to 74 years;PT192;Região de Coimbra;2017;2017;553859.0
A;Annual;T;Total;NR;Number;Y75-79;From 75 to 79 years;PT192;Região de Coimbra;2017;2017;553336.0
A;Annual;M;Males;NR;Number;Y75-79;From 75 to 79 years;PT192;Região de Coimbra;2017;2017;553069.0
A;Annual;F;Females;NR;Number;Y75-79;From 75 to 79 years;PT192;Região de Coimbra;2017;2017;553357.0
A;Annual;T;Total;NR;Number;Y80-84;From 80 to 84 years;PT192;Região de Coimbra;2017;2017;537212.0
A;Annual;M;Males;NR;Number;Y80-84;From 80 to 84 years;PT192;Região de Coimbra;2017;2017;534607.0
A;Annual;F;Females;NR;Number;Y80-84;From 80 to 84 years;PT192;Região de Coimbra;2017;2017;543249.0
A;Annual;T;Total;NR;Number;Y85-89;From 85 to 89 years;PT192;Região de Coimbra;2017;2017;543009.0
A;Annual;M;Males;NR;Number;Y85-89;From 85 to 89 years;PT192;Região de Coimbra;2017;2017;148169.0
A;Annual;F;Females;NR;Number;Y85-89;From 85 to 89 years;PT192;Região de Coimbra;2017;2017;147767.0
A;Annual;T;Total;NR;Number;Y_GE85;85 years or over;PT192;Região de Coimbra;2017;2017;147125.0
A;Annual;M;Males;NR;Number;Y_GE85;85 years or over;PT192;Região de Coimbra;2017;2017;146487.0
A;Annual;F;Females;NR;Number;Y_GE85;85 years or over;PT192;Região de Coimbra;2017;2017;146012.0
A;Annual;T;Total;NR;Number;Y_GE90;90 years or over;PT192;Região de Coimbra;2017;2017;145674.0
A;Annual;M;Males;NR;Number;Y_GE90;90 years or over;PT192;Região de Coimbra;2017;2017;145594.0
A;Annual;F;Females;NR;Number;Y_GE90;90 years or over;PT192;Região de Coimbra;2017;2017;140871.0
A;Annual;T;Total;NR;Number;UNK;Unknown;PT192;Região de Coimbra;2017;2017;139826.0
A;Annual;M;Males;NR;Number;UNK;Unknown;PT192;Região de Coimbra;2017;2017;143370.0
A;Annual;F;Females;NR;Number;UNK;Unknown;PT192;Região de Coimbra;2017;2017;143579.0
A;Annual;T;Total;NR;Number;TOTAL;Total;PT193;Região de Leiria;2017;2017;408275.0
A;Annual;M;Males;NR;Number;TOTAL;Total;PT193;Região de Leiria;2017;2017;408283.0
A;Annual;F;Females;NR;Number;TOTAL;Total;PT193;Região de Leiria;2017;2017;407928.0
A;Annual;T;Total;NR;Number;Y_LT5;Less than 5 years;PT193;Região de Leiria;2017;2017;407372.0
A;Annual;M;Males;NR;Number;Y_LT5;Less than 5 years;PT193;Região de Leiria;2017;2017;407324.0
A;Annual;F;Females;NR;Number;Y_LT5;Less than 5 years;PT193;Região de Leiria;2017;2017;407395.0
A;Annual;T;Total;NR;Number;Y5-9;From 5 to 9 years;PT193;Região de Leiria;2017;2017;407763.0
A;Annual;M;Males;NR;Number;Y5-9;From 5 to 9 years;PT193;Região de Leiria;2017;2017;396341.0
A;Annual;F;Females;NR;Number;Y5-9;From 5 to 9 years;PT193;Região de Leiria;2017;2017;394781.0
A;Annual;T;Total;NR;Number;Y10-14;From 10 to 14 years;PT193;Região de Leiria;2017;2017;399879.0
A;Annual;M;Males;NR;Number;Y10-14;From 10 to 14 years;PT193;Região de Leiria;2017;2017;399430.0
A;Annual;F;Females;NR;Number;Y10-14;From 10 to 14 years;PT193;Região de Leiria;2017;2017;741204.0
A;Annual;T;Total;NR;Number;Y15-19;From 15 to 19 years;PT193;Região de Leiria;2017;2017;741697.0
A;Annual;M;Males;NR;Number;Y15-19;From 15 to 19 years;PT193;Região de Leiria;2017;2017;742225.0
A;Annual;F;Females;NR;Number;Y15-19;From 15 to 19 years;PT193;Região de Leiria;2017;2017;743228.0
A;Annual;T;Total;NR;Number;Y20-24;From 20 to 24 years;PT193;Região de Leiria;2017;2017;745075.0
A;Annual;M;Males;NR;Number;Y20-24;From 20 to 24 years;PT193;Região de Leiria;2017;2017;747330.0
A;Annual;F;Females;NR;Number;Y20-24;From 20 to 24 years;PT193;Região de Leiria;2017;2017;750539.0
A;Annual;T;Total;NR;Number;Y25-29;From 25 to 29 years;PT193;Região de Leiria;2017;2017;739766.0
A;Annual;M;Males;NR;Number;Y25-29;From 25 to 29 years;PT193;Região de Leiria;2017;2017;739085.0
A;Annual;F;Females;NR;Number;Y25-29;From 25 to 29 years;PT193;Região de Leiria;2017;2017;754481.0
A;Annual;T;Total;NR;Number;Y30-34;From 30 to 34 years;PT193;Região de Leiria;2017;2017;756598.0
A;Annual;M;Males;NR;Number;Y30-34;From 30 to 34 years;PT193;Região de Leiria;2017;2017;215178.0
A;Annual;F;Females;NR;Number;Y30-34;From 30 to 34 years;PT193;Região de Leiria;2017;2017;215413.0
A;Annual;T;Total;NR;Number;Y35-39;From 35 to 39 years;PT193;Região de Leiria;2017;2017;215907.0
A;Annual;M;Males;NR;Number;Y35-39;From 35 to 39 years;PT193;Região de Leiria;2017;2017;216556.0
A;Annual;F;Females;NR;Number;Y35-39;From 35 to 39 years;PT193;Região de Leiria;2017;2017;217041.0
A;Annual;T;Total;NR;Number;Y40-44;From 40 to 44 years;PT193;Região de Leiria;2017;2017;217791.0
A;Annual;M;Males;NR;Number;Y40-44;From 40 to 44 years;PT193;Região de Leiria;2017;2017;218661.0
A;Annual;F;Females;NR;Number;Y40-44;From 40 to 44 years;PT193;Região de Leiria;2017;2017;215962.0
A;Annual;T;Total;NR;Number;Y45-49;From 45 to 49 years;PT193;Região de Leiria;2017;2017;216030.0
A;Annual;M;Males;NR;Number;Y45-49;From 45 to 49 years;PT193;Região de Leiria;2017;2017;220435.0
A;Annual;F;Females;NR;Number;Y45-49;From 45 to 49 years;PT193;Região de Leiria;2017;2017;220938.0
A;Annual;T;Total;NR;Number;Y50-54;From 50 to 54 years;PT193;Região de Leiria;2017;2017;271229.0
A;Annual;M;Males;NR;Number;Y50-54;From 50 to 54 years;PT193;Região de Leiria;2017;2017;271147.0
A;Annual;F;Females;NR;Number;Y50-54;From 50 to 54 years;PT193;Região de Leiria;2017;2017;271159.0
A;Annual;T;Total;NR;Number;Y55-59;From 55 to 59 years;PT193;Região de Leiria;2017;2017;270981.0
A;Annual;M;Males;NR;Number;Y55-59;From 55 to 59 years;PT193;Região de Leiria;2017;2017;271430.0
A;Annual;F;Females;NR;Number;Y55-59;From 55 to 59 years;PT193;Região de Leiria;2017;2017;271591.0
A;Annual;T;Total;NR;Number;Y60-64;From 60 to 64 years;PT193;Região de Leiria;2017;2017;272184.0
A;Annual;M;Males;NR;Number;Y60-64;From 60 to 64 years;PT193;Região de Leiria;2017;2017;268571.0
A;Annual;F;Females;NR;Number;Y60-64;From 60 to 64 years;PT193;Região de Leiria;2017;2017;267700.0
A;Annual;T;Total;NR;Number;Y65-69;From 65 to 69 years;PT193;Região de Leiria;2017;2017;272756.0
A;Annual;M;Males;NR;Number;Y65-69;From 65 to 69 years;PT193;Região de Leiria;2017;2017;273632.0
A;Annual;F;Females;NR;Number;Y65-69;From 65 to 69 years;PT193;Região de Leiria;2017;2017;254797.0
A;Annual;T;Total;NR;Number;Y70-74;From 70 to 74 years;PT193;Região de Leiria;2017;2017;255137.0
A;Annual;M;Males;NR;Number;Y70-74;From 70 to 74 years;PT193;Região de Leiria;2017;2017;255159.0
A;Annual;F;Females;NR;Number;Y70-74;From 70 to 74 years;PT193;Região de Leiria;2017;2017;255691.0
A;Annual;T;Total;NR;Number;Y75-79;From 75 to 79 years;PT193;Região de Leiria;2017;2017;256604.0
A;Annual;M;Males;NR;Number;Y75-79;From 75 to 79 years;PT193;Região de Leiria;2017;2017;257948.0
A;Annual;F;Females;NR;Number;Y75-79;From 75 to 79 years;PT193;Região de Leiria;2017;2017;259694.0
A;Annual;T;Total;NR;Number;Y80-84;From 80 to 84 years;PT193;Região de Leiria;2017;2017;255233.0
A;Annual;M;Males;NR;Number;Y80-84;From 80 to 84 years;PT193;Região de Leiria;2017;2017;255355.0
A;Annual;F;Females;NR;Number;Y80-84;From 80 to 84 years;PT193;Região de Leiria;2017;2017;261290.0
A;Annual;T;Total;NR;Number;Y85-89;From 85 to 89 years;PT193;Região de Leiria;2017;2017;262028.0
A;Annual;M;Males;NR;Number;Y85-89;From 85 to 89 years;PT193;Região de Leiria;2017;2017;825803.0
A;Annual;F;Females;NR;Number;Y85-89;From 85 to 89 years;PT193;Região de Leiria;2017;2017;827354.0
A;Annual;T;Total;NR;Number;Y_GE85;85 years or over;PT193;Região de Leiria;2017;2017;828500.0
A;Annual;M;Males;NR;Number;Y_GE85;85 years or over;PT193;Região de Leiria;2017;2017;830418.0
A;Annual;F;Females;NR;Number;Y_GE85;85 years or over;PT193;Região de Leiria;2017;2017;832863.0
A;Annual;T;Total;NR;Number;Y_GE90;90 years or over;PT193;Região de Leiria;2017;2017;835577.0
A;Annual;M;Males;NR;Number;Y_GE90;90 years or over;PT193;Região de Leiria;2017;2017;838903.0
A;Annual;F;Females;NR;Number;Y_GE90;90 years or over;PT193;Região de Leiria;2017;2017;831376.0
A;Annual;T;Total;NR;Number;UNK;Unknown;PT193;Região de Leiria;2017;2017;833663.0
A;Annual;M;Males;NR;Number;UNK;Unknown;PT193;Região de Leiria;2017;2017;852096.0
A;Annual;F;Females;NR;Number;UNK;Unknown;PT193;Região de Leiria;2017;2017;857553.0
A;Annual;T;Total;NR;Number;TOTAL;Total;PT194;Viseu Dão Lafões;2017;2017;253270.0
A;Annual;M;Males;NR;Number;TOTAL;Total;PT194;Viseu Dão Lafões;2017;2017;253176.0
A;Annual;F;Females;NR;Number;TOTAL;Total;PT194;Viseu Dão Lafões;2017;2017;252964.0
A;Annual;T;Total;NR;Number;Y_LT5;Less than 5 years;PT194;Viseu Dão Lafões;2017;2017;252695.0
A;Annual;M;Males;NR;Number;Y_LT5;Less than 5 years;PT194;Viseu Dão Lafões;2017;2017;252711.0
A;Annual;F;Females;NR;Number;Y_LT5;Less than 5 years;PT194;Viseu Dão Lafões;2017;2017;253061.0
A;Annual;T;Total;NR;Number;Y5-9;From 5 to 9 years;PT194;Viseu Dão Lafões;2017;2017;253649.0
A;Annual;M;Males;NR;Number;Y5-9;From 5 to 9 years;PT194;Viseu Dão Lafões;2017;2017;250788.0
A;Annual;F;Females;NR;Number;Y5-9;From 5 to 9 years;PT194;Viseu Dão Lafões;2017;2017;250990.0
A;Annual;T;Total;NR;Number;Y10-14;From 10 to 14 years;PT194;Viseu Dão Lafões;2017;2017;255697.0
A;Annual;M;Males;NR;Number;Y10-14;From 10 to 14 years;PT194;Viseu Dão Lafões;2017;2017;257012.0
A;Annual;F;Females;NR;Number;Y10-14;From 10 to 14 years;PT194;Viseu Dão Lafões;2017;2017;572533.0
A;Annual;T;Total;NR;Number;Y15-19;From 15 to 19 years;PT194;Viseu Dão Lafões;2017;2017;574178.0
A;Annual;M;Males;NR;Number;Y15-19;From 15 to 19 years;PT194;Viseu Dão Lafões;2017;2017;575536.0
A;Annual;F;Females;NR;Number;Y15-19;From 15 to 19 years;PT194;Viseu Dão Lafões;2017;2017;577723.0
A;Annual;T;Total;NR;Number;Y20-24;From 20 to 24 years;PT194;Viseu Dão Lafões;2017;2017;580152.0
A;Annual;M;Males;NR;Number;Y20-24;From 20 to 24 years;PT194;Viseu Dão Lafões;2017;2017;582516.0
A;Annual;F;Females;NR;Number;Y20-24;From 20 to 24 years;PT194;Viseu Dão Lafões;2017;2017;585254.0
A;Annual;T;Total;NR;Number;Y25-29;From 25 to 29 years;PT194;Viseu Dão Lafões;2017;2017;580588.0
A;Annual;M;Males;NR;Number;Y25-29;From 25 to 29 years;PT194;Viseu Dão Lafões;2017;2017;582673.0
A;Annual;F;Females;NR;Number;Y25-29;From 25 to 29 years;PT194;Viseu Dão Lafões;2017;2017;596399.0
A;Annual;T;Total;NR;Number;Y30-34;From 30 to 34 years;PT194;Viseu Dão Lafões;2017;2017;600541.0
A;Annual;M;Males;NR;Number;Y30-34;From 30 to 34 years;PT194;Viseu Dão Lafões;2017;2017;597807.0
