freq;freq_label;unit;unit_label;icha11_hc;icha11_hc_label;geo;geo_label;time;time_label;value
A;Annual;PPS_HAB;Purchasing power standard (PPS) per inhabitant;HC3;Long-term care (health);PT;Portugal;2006;2006;
A;Annual;PC_GDP;Percentage of gross domestic product (GDP);HC3;Long-term care (health);PT;Portugal;2006;2006;
A;Annual;PC_CHE;Percentual share of total current health expenditure (CHE);HC3;Long-term care (health);PT;Portugal;2006;2006;
A;Annual;MIO_EUR;Million euro;HC31;Inpatient long-term care (health);PT;Portugal;2006;2006;
A;Annual;EUR_HAB;Euro per inhabitant;HC31;Inpatient long-term care (health);PT;Portugal;2006;2006;
A;Annual;MIO_NAC;Million units of national currency;HC31;Inpatient long-term care (health);PT;Portugal;2006;2006;
A;Annual;NAC_HAB;National currency per inhabitant;HC31;Inpatient long-term care (health);PT;Portugal;2006;2006;
A;Annual;MIO_PPS;Million purchasing power standards (PPS);HC31;Inpatient long-term care (health);PT;Portugal;2006;2006;
A;Annual;PPS_HAB;Purchasing power standard (PPS) per inhabitant;HC31;Inpatient long-term care (health);PT;Portugal;2006;2006;
A;Annual;PC_GDP;Percentage of gross domestic product (GDP);HC31;Inpatient long-term care (health);PT;Portugal;2006;2006;
A;Annual;PC_CHE;Percentual share of total current health expenditure (CHE);HC31;Inpatient long-term care (health);PT;Portugal;2006;2006;
A;Annual;MIO_EUR;Million euro;HC32;Day long-term care (health);PT;Portugal;2006;2006;
A;Annual;EUR_HAB;Euro per inhabitant;HC32;Day long-term care (health);PT;Portugal;2006;2006;
A;Annual;MIO_NAC;Million units of national currency;HC32;Day long-term care (health);PT;Portugal;2006;2006;
A;Annual;NAC_HAB;National currency per inhabitant;HC32;Day long-term care (health);PT;Portugal;2006;2006;
A;Annual;MIO_PPS;Million purchasing power standards (PPS);HC32;Day long-term care (health);PT;Portugal;2006;2006;
A;Annual;PPS_HAB;Purchasing power standard (PPS) per inhabitant;HC32;Day long-term care (health);PT;Portugal;2006;2006;
A;Annual;PC_GDP;Percentage of gross domestic product (GDP);HC32;Day long-term care (health);PT;Portugal;2006;2006;
A;Annual;PC_CHE;Percentual share of total current health expenditure (CHE);HC32;Day long-term care (health);PT;Portugal;2006;2006;
A;Annual;MIO_EUR;Million euro;HC33;Outpatient long-term care (health);PT;Portugal;2006;2006;
A;Annual;EUR_HAB;Euro per inhabitant;HC33;Outpatient long-term care (health);PT;Portugal;2006;2006;
A;Annual;MIO_NAC;Million units of national currency;HC33;Outpatient long-term care (health);PT;Portugal;2006;2006;
A;Annual;NAC_HAB;National currency per inhabitant;HC33;Outpatient long-term care (health);PT;Portugal;2006;2006;
A;Annual;MIO_PPS;Million purchasing power standards (PPS);HC33;Outpatient long-term care (health);PT;Portugal;2006;2006;
A;Annual;PPS_HAB;Purchasing power standard (PPS) per inhabitant;HC33;Outpatient long-term care (health);PT;Portugal;2006;2006;
A;Annual;PC_GDP;Percentage of gross domestic product (GDP);HC33;Outpatient long-term care (health);PT;Portugal;2006;2006;
A;Annual;PC_CHE;Percentual share of total current health expenditure (CHE);HC33;Outpatient long-term care (health);PT;Portugal;2006;2006;
A;Annual;MIO_EUR;Million euro;HC34;Home-based long-term care (health);PT;Portugal;2006;2006;
A;Annual;EUR_HAB;Euro per inhabitant;HC34;Home-based long-term care (health);PT;Portugal;2006;2006;
A;Annual;MIO_NAC;Million units of national currency;HC34;Home-based long-term care (health);PT;Portugal;2006;2006;
A;Annual;NAC_HAB;National currency per inhabitant;HC34;Home-based long-term care (health);PT;Portugal;2006;2006;
A;Annual;MIO_PPS;Million purchasing power standards (PPS);HC34;Home-based long-term care (health);PT;Portugal;2006;2006;
A;Annual;PPS_HAB;Purchasing power standard (PPS) per inhabitant;HC34;Home-based long-term care (health);PT;Portugal;2006;2006;
A;Annual;PC_GDP;Percentage of gross domestic product (GDP);HC34;Home-based long-term care (health);PT;Portugal;2006;2006;
A;Annual;PC_CHE;Percentual share of total current health expenditure (CHE);HC34;Home-based long-term care (health);PT;Portugal;2006;2006;
A;Annual;MIO_EUR;Million euro;HC4;Ancillary services (non-specified by function);PT;Portugal;2006;2006;
A;Annual;EUR_HAB;Euro per inhabitant;HC4;Ancillary services (non-specified by function);PT;Portugal;2006;2006;
A;Annual;MIO_NAC;Million units of national currency;HC4;Ancillary services (non-specified by function);PT;Portugal;2006;2006;
A;Annual;NAC_HAB;National currency per inhabitant;HC4;Ancillary services (non-specified by function);PT;Portugal;2006;2006;
A;Annual;MIO_PPS;Million purchasing power standards (PPS);HC4;Ancillary services (non-specified by function);PT;Portugal;2006;2006;
A;Annual;PPS_HAB;Purchasing power standard (PPS) per inhabitant;HC4;Ancillary services (non-specified by function);PT;Portugal;2006;2006;
A;Annual;PC_GDP;Percentage of gross domestic product (GDP);HC4;Ancillary services (non-specified by function);PT;Portugal;2006;2006;
A;Annual;PC_CHE;Percentual share of total current health expenditure (CHE);HC4;Ancillary services (non-specified by function);PT;Portugal;2006;2006;
A;Annual;MIO_EUR;Million euro;HC41;Laboratory services;PT;Portugal;2006;2006;
A;Annual;EUR_HAB;Euro per inhabitant;HC41;Laboratory services;PT;Portugal;2006;2006;
A;Annual;MIO_NAC;Million units of national currency;HC41;Laboratory services;PT;Portugal;2006;2006;
A;Annual;NAC_HAB;National currency per inhabitant;HC41;Laboratory services;PT;Portugal;2006;2006;
A;Annual;MIO_PPS;Million purchasing power standards (PPS);HC41;Laboratory services;PT;Portugal;2006;2006;
A;Annual;PPS_HAB;Purchasing power standard (PPS) per inhabitant;HC41;Laboratory services;PT;Portugal;2006;2006;
A;Annual;PC_GDP;Percentage of gross domestic product (GDP);HC41;Laboratory services;PT;Portugal;2006;2006;
A;Annual;PC_CHE;Percentual share of total current health expenditure (CHE);HC41;Laboratory services;PT;Portugal;2006;2006;
A;Annual;MIO_EUR;Million euro;HC42;Imaging services;PT;Portugal;2006;2006;
A;Annual;EUR_HAB;Euro per inhabitant;HC42;Imaging services;PT;Portugal;2006;2006;
A;Annual;MIO_NAC;Million units of national currency;HC42;Imaging services;PT;Portugal;2006;2006;
A;Annual;NAC_HAB;National currency per inhabitant;HC42;Imaging services;PT;Portugal;2006;2006;
A;Annual;MIO_PPS;Million purchasing power standards (PPS);HC42;Imaging services;PT;Portugal;2006;2006;
A;Annual;PPS_HAB;Purchasing power standard (PPS) per inhabitant;HC42;Imaging services;PT;Portugal;2006;2006;
A;Annual;PC_GDP;Percentage of gross domestic product (GDP);HC42;Imaging services;PT;Portugal;2006;2006;
A;Annual;PC_CHE;Percentual share of total current health expenditure (CHE);HC42;Imaging services;PT;Portugal;2006;2006;
A;Annual;MIO_EUR;Million euro;HC43;Patient transportation;PT;Portugal;2006;2006;
A;Annual;EUR_HAB;Euro per inhabitant;HC43;Patient transportation;PT;Portugal;2006;2006;
A;Annual;MIO_NAC;Million units of national currency;HC43;Patient transportation;PT;Portugal;2006;2006;
A;Annual;NAC_HAB;National currency per inhabitant;HC43;Patient transportation;PT;Portugal;2006;2006;
A;Annual;MIO_PPS;Million purchasing power standards (PPS);HC43;Patient transportation;PT;Portugal;2006;2006;
A;Annual;PPS_HAB;Purchasing power standard (PPS) per inhabitant;HC43;Patient transportation;PT;Portugal;2006;2006;
A;Annual;PC_GDP;Percentage of gross domestic product (GDP);HC43;Patient transportation;PT;Portugal;2006;2006;
A;Annual;PC_CHE;Percentual share of total current health expenditure (CHE);HC43;Patient transportation;PT;Portugal;2006;2006;
A;Annual;MIO_EUR;Million euro;HC5;Medical goods (non-specified by function);PT;Portugal;2006;2006;
A;Annual;EUR_HAB;Euro per inhabitant;HC5;Medical goods (non-specified by function);PT;Portugal;2006;2006;
A;Annual;MIO_NAC;Million units of national currency;HC5;Medical goods (non-specified by function);PT;Portugal;2006;2006;
A;Annual;NAC_HAB;National currency per inhabitant;HC5;Medical goods (non-specified by function);PT;Portugal;2006;2006;
A;Annual;MIO_PPS;Million purchasing power standards (PPS);HC5;Medical goods (non-specified by function);PT;Portugal;2006;2006;
A;Annual;PPS_HAB;Purchasing power standard (PPS) per inhabitant;HC5;Medical goods (non-specified by function);PT;Portugal;2006;2006;
A;Annual;PC_GDP;Percentage of gross domestic product (GDP);HC5;Medical goods (non-specified by function);PT;Portugal;2006;2006;
A;Annual;PC_CHE;Percentual share of total current health expenditure (CHE);HC5;Medical goods (non-specified by function);PT;Portugal;2006;2006;65.78
A;Annual;MIO_EUR;Million euro;HC51;Pharmaceuticals and other medical non-durable goods;PT;Portugal;2006;2006;70.69
A;Annual;EUR_HAB;Euro per inhabitant;HC51;Pharmaceuticals and other medical non-durable goods;PT;Portugal;2006;2006;71.89
A;Annual;MIO_NAC;Million units of national currency;HC51;Pharmaceuticals and other medical non-durable goods;PT;Portugal;2006;2006;71.15
A;Annual;NAC_HAB;National currency per inhabitant;HC51;Pharmaceuticals and other medical non-durable goods;PT;Portugal;2006;2006;75.22
A;Annual;MIO_PPS;Million purchasing power standards (PPS);HC51;Pharmaceuticals and other medical non-durable goods;PT;Portugal;2006;2006;66.51
A;Annual;PPS_HAB;Purchasing power standard (PPS) per inhabitant;HC51;Pharmaceuticals and other medical non-durable goods;PT;Portugal;2006;2006;90.98
A;Annual;PC_GDP;Percentage of gross domestic product (GDP);HC51;Pharmaceuticals and other medical non-durable goods;PT;Portugal;2006;2006;90.54
A;Annual;PC_CHE;Percentual share of total current health expenditure (CHE);HC51;Pharmaceuticals and other medical non-durable goods;PT;Portugal;2006;2006;85.93
A;Annual;MIO_EUR;Million euro;HC511;Prescribed medicines;PT;Portugal;2006;2006;99.65
A;Annual;EUR_HAB;Euro per inhabitant;HC511;Prescribed medicines;PT;Portugal;2006;2006;92.93
A;Annual;MIO_NAC;Million units of national currency;HC511;Prescribed medicines;PT;Portugal;2006;2006;90.04
A;Annual;NAC_HAB;National currency per inhabitant;HC511;Prescribed medicines;PT;Portugal;2006;2006;92.04
A;Annual;MIO_PPS;Million purchasing power standards (PPS);HC511;Prescribed medicines;PT;Portugal;2006;2006;92.07
A;Annual;PPS_HAB;Purchasing power standard (PPS) per inhabitant;HC511;Prescribed medicines;PT;Portugal;2006;2006;90.53
A;Annual;PC_GDP;Percentage of gross domestic product (GDP);HC511;Prescribed medicines;PT;Portugal;2006;2006;95.61
A;Annual;PC_CHE;Percentual share of total current health expenditure (CHE);HC511;Prescribed medicines;PT;Portugal;2006;2006;100.85
A;Annual;MIO_EUR;Million euro;HC512;Over-the-counter medicines;PT;Portugal;2006;2006;119.28
A;Annual;EUR_HAB;Euro per inhabitant;HC512;Over-the-counter medicines;PT;Portugal;2006;2006;167.48
A;Annual;MIO_NAC;Million units of national currency;HC512;Over-the-counter medicines;PT;Portugal;2006;2006;155.46
A;Annual;NAC_HAB;National currency per inhabitant;HC512;Over-the-counter medicines;PT;Portugal;2006;2006;141.79
A;Annual;MIO_PPS;Million purchasing power standards (PPS);HC512;Over-the-counter medicines;PT;Portugal;2006;2006;
A;Annual;PPS_HAB;Purchasing power standard (PPS) per inhabitant;HC512;Over-the-counter medicines;PT;Portugal;2006;2006;
A;Annual;PC_GDP;Percentage of gross domestic product (GDP);HC512;Over-the-counter medicines;PT;Portugal;2006;2006;
A;Annual;PC_CHE;Percentual share of total current health expenditure (CHE);HC512;Over-the-counter medicines;PT;Portugal;2006;2006;
A;Annual;MIO_EUR;Million euro;HC513;Other medical non-durable goods;PT;Portugal;2006;2006;
A;Annual;EUR_HAB;Euro per inhabitant;HC513;Other medical non-durable goods;PT;Portugal;2006;2006;
A;Annual;MIO_NAC;Million units of national currency;HC513;Other medical non-durable goods;PT;Portugal;2006;2006;
A;Annual;NAC_HAB;National currency per inhabitant;HC513;Other medical non-durable goods;PT;Portugal;2006;2006;
A;Annual;MIO_PPS;Million purchasing power standards (PPS);HC513;Other medical non-durable goods;PT;Portugal;2006;2006;
A;Annual;PPS_HAB;Purchasing power standard (PPS) per inhabitant;HC513;Other medical non-durable goods;PT;Portugal;2006;2006;
A;Annual;PC_GDP;Percentage of gross domestic product (GDP);HC513;Other medical non-durable goods;PT;Portugal;2006;2006;
A;Annual;PC_CHE;Percentual share of total current health expenditure (CHE);HC513;Other medical non-durable goods;PT;Portugal;2006;2006;
A;Annual;MIO_EUR;Million euro;HC52;Therapeutic appliances and other medical durable goods;PT;Portugal;2006;2006;
A;Annual;EUR_HAB;Euro per inhabitant;HC52;Therapeutic appliances and other medical durable goods;PT;Portugal;2006;2006;
A;Annual;MIO_NAC;Million units of national currency;HC52;Therapeutic appliances and other medical durable goods;PT;Portugal;2006;2006;
A;Annual;NAC_HAB;National currency per inhabitant;HC52;Therapeutic appliances and other medical durable goods;PT;Portugal;2006;2006;
A;Annual;MIO_PPS;Million purchasing power standards (PPS);HC52;Therapeutic appliances and other medical durable goods;PT;Portugal;2006;2006;
A;Annual;PPS_HAB;Purchasing power standard (PPS) per inhabitant;HC52;Therapeutic appliances and other medical durable goods;PT;Portugal;2006;2006;
A;Annual;PC_GDP;Percentage of gross domestic product (GDP);HC52;Therapeutic appliances and other medical durable goods;PT;Portugal;2006;2006;
A;Annual;PC_CHE;Percentual share of total current health expenditure (CHE);HC52;Therapeutic appliances and other medical durable goods;PT;Portugal;2006;2006;
A;Annual;MIO_EUR;Million euro;HC6;Preventive care;PT;Portugal;2006;2006;
A;Annual;EUR_HAB;Euro per inhabitant;HC6;Preventive care;PT;Portugal;2006;2006;20.09
A;Annual;MIO_NAC;Million units of national currency;HC6;Preventive care;PT;Portugal;2006;2006;19.06
A;Annual;NAC_HAB;National currency per inhabitant;HC6;Preventive care;PT;Portugal;2006;2006;22.83
A;Annual;MIO_PPS;Million purchasing power standards (PPS);HC6;Preventive care;PT;Portugal;2006;2006;22.92
A;Annual;PPS_HAB;Purchasing power standard (PPS) per inhabitant;HC6;Preventive care;PT;Portugal;2006;2006;23.95
A;Annual;PC_GDP;Percentage of gross domestic product (GDP);HC6;Preventive care;PT;Portugal;2006;2006;24.15
A;Annual;PC_CHE;Percentual share of total current health expenditure (CHE);HC6;Preventive care;PT;Portugal;2006;2006;23.33
A;Annual;MIO_EUR;Million euro;HC61;Information, education and counseling programmes;PT;Portugal;2006;2006;25.13
A;Annual;EUR_HAB;Euro per inhabitant;HC61;Information, education and counseling programmes;PT;Portugal;2006;2006;34.73
A;Annual;MIO_NAC;Million units of national currency;HC61;Information, education and counseling programmes;PT;Portugal;2006;2006;57.94
A;Annual;NAC_HAB;National currency per inhabitant;HC61;Information, education and counseling programmes;PT;Portugal;2006;2006;49.87
A;Annual;MIO_PPS;Million purchasing power standards (PPS);HC61;Information, education and counseling programmes;PT;Portugal;2006;2006;49.84
A;Annual;PPS_HAB;Purchasing power standard (PPS) per inhabitant;HC61;Information, education and counseling programmes;PT;Portugal;2006;2006;
A;Annual;PC_GDP;Percentage of gross domestic product (GDP);HC61;Information, education and counseling programmes;PT;Portugal;2006;2006;
A;Annual;PC_CHE;Percentual share of total current health expenditure (CHE);HC61;Information, education and counseling programmes;PT;Portugal;2006;2006;
A;Annual;MIO_EUR;Million euro;HC62;Immunisation programmes;PT;Portugal;2006;2006;
A;Annual;EUR_HAB;Euro per inhabitant;HC62;Immunisation programmes;PT;Portugal;2006;2006;
A;Annual;MIO_NAC;Million units of national currency;HC62;Immunisation programmes;PT;Portugal;2006;2006;
A;Annual;NAC_HAB;National currency per inhabitant;HC62;Immunisation programmes;PT;Portugal;2006;2006;
A;Annual;MIO_PPS;Million purchasing power standards (PPS);HC62;Immunisation programmes;PT;Portugal;2006;2006;
A;Annual;PPS_HAB;Purchasing power standard (PPS) per inhabitant;HC62;Immunisation programmes;PT;Portugal;2006;2006;
A;Annual;PC_GDP;Percentage of gross domestic product (GDP);HC62;Immunisation programmes;PT;Portugal;2006;2006;
A;Annual;PC_CHE;Percentual share of total current health expenditure (CHE);HC62;Immunisation programmes;PT;Portugal;2006;2006;
A;Annual;MIO_EUR;Million euro;HC63;Early disease detection programmes;PT;Portugal;2006;2006;
A;Annual;EUR_HAB;Euro per inhabitant;HC63;Early disease detection programmes;PT;Portugal;2006;2006;
A;Annual;MIO_NAC;Million units of national currency;HC63;Early disease detection programmes;PT;Portugal;2006;2006;
A;Annual;NAC_HAB;National currency per inhabitant;HC63;Early disease detection programmes;PT;Portugal;2006;2006;
