freq;freq_label;sex;sex_label;unit;unit_label;age;age_label;geo;geo_label;time;time_label;value
A;Annual;T;Total;NR;Number;Y10-14;From 10 to 14 years;PT;Portugal;2018;2018;224265
A;Annual;M;Males;NR;Number;Y10-14;From 10 to 14 years;PT;Portugal;2018;2018;229621
A;Annual;F;Females;NR;Number;Y10-14;From 10 to 14 years;PT;Portugal;2018;2018;283442
A;Annual;T;Total;NR;Number;Y15-19;From 15 to 19 years;PT;Portugal;2018;2018;278458
A;Annual;M;Males;NR;Number;Y15-19;From 15 to 19 years;PT;Portugal;2018;2018;273104
A;Annual;F;Females;NR;Number;Y15-19;From 15 to 19 years;PT;Portugal;2018;2018;269681
A;Annual;T;Total;NR;Number;Y20-24;From 20 to 24 years;PT;Portugal;2018;2018;264746
A;Annual;M;Males;NR;Number;Y20-24;From 20 to 24 years;PT;Portugal;2018;2018;261570
A;Annual;F;Females;NR;Number;Y20-24;From 20 to 24 years;PT;Portugal;2018;2018;257509
A;Annual;T;Total;NR;Number;Y25-29;From 25 to 29 years;PT;Portugal;2018;2018;254046
A;Annual;M;Males;NR;Number;Y25-29;From 25 to 29 years;PT;Portugal;2018;2018;253406
A;Annual;F;Females;NR;Number;Y25-29;From 25 to 29 years;PT;Portugal;2018;2018;253076
A;Annual;T;Total;NR;Number;Y30-34;From 30 to 34 years;PT;Portugal;2018;2018;247542
A;Annual;M;Males;NR;Number;Y30-34;From 30 to 34 years;PT;Portugal;2018;2018;279884
A;Annual;F;Females;NR;Number;Y30-34;From 30 to 34 years;PT;Portugal;2018;2018;281799
A;Annual;T;Total;NR;Number;Y35-39;From 35 to 39 years;PT;Portugal;2018;2018;286145
A;Annual;M;Males;NR;Number;Y35-39;From 35 to 39 years;PT;Portugal;2018;2018;285434
A;Annual;F;Females;NR;Number;Y35-39;From 35 to 39 years;PT;Portugal;2018;2018;284926
A;Annual;T;Total;NR;Number;Y40-44;From 40 to 44 years;PT;Portugal;2018;2018;282820
A;Annual;M;Males;NR;Number;Y40-44;From 40 to 44 years;PT;Portugal;2018;2018;278369
A;Annual;F;Females;NR;Number;Y40-44;From 40 to 44 years;PT;Portugal;2018;2018;272956
A;Annual;T;Total;NR;Number;Y45-49;From 45 to 49 years;PT;Portugal;2018;2018;270561
A;Annual;M;Males;NR;Number;Y45-49;From 45 to 49 years;PT;Portugal;2018;2018;268327
A;Annual;F;Females;NR;Number;Y45-49;From 45 to 49 years;PT;Portugal;2018;2018;269206
A;Annual;T;Total;NR;Number;Y50-54;From 50 to 54 years;PT;Portugal;2018;2018;283583
A;Annual;M;Males;NR;Number;Y50-54;From 50 to 54 years;PT;Portugal;2018;2018;279488
A;Annual;F;Females;NR;Number;Y50-54;From 50 to 54 years;PT;Portugal;2018;2018;276357
A;Annual;T;Total;NR;Number;Y55-59;From 55 to 59 years;PT;Portugal;2018;2018;273987
A;Annual;M;Males;NR;Number;Y55-59;From 55 to 59 years;PT;Portugal;2018;2018;273194
A;Annual;F;Females;NR;Number;Y55-59;From 55 to 59 years;PT;Portugal;2018;2018;273251
A;Annual;T;Total;NR;Number;Y60-64;From 60 to 64 years;PT;Portugal;2018;2018;278887
A;Annual;M;Males;NR;Number;Y60-64;From 60 to 64 years;PT;Portugal;2018;2018;284907
A;Annual;F;Females;NR;Number;Y60-64;From 60 to 64 years;PT;Portugal;2018;2018;286456
A;Annual;T;Total;NR;Number;Y65-69;From 65 to 69 years;PT;Portugal;2018;2018;289136
A;Annual;M;Males;NR;Number;Y65-69;From 65 to 69 years;PT;Portugal;2018;2018;290561
A;Annual;F;Females;NR;Number;Y65-69;From 65 to 69 years;PT;Portugal;2018;2018;289195
A;Annual;T;Total;NR;Number;Y70-74;From 70 to 74 years;PT;Portugal;2018;2018;278801
A;Annual;M;Males;NR;Number;Y70-74;From 70 to 74 years;PT;Portugal;2018;2018;275334
A;Annual;F;Females;NR;Number;Y70-74;From 70 to 74 years;PT;Portugal;2018;2018;274446
A;Annual;T;Total;NR;Number;Y75-79;From 75 to 79 years;PT;Portugal;2018;2018;274082
A;Annual;M;Males;NR;Number;Y75-79;From 75 to 79 years;PT;Portugal;2018;2018;273146
A;Annual;F;Females;NR;Number;Y75-79;From 75 to 79 years;PT;Portugal;2018;2018;274075
A;Annual;T;Total;NR;Number;Y80-84;From 80 to 84 years;PT;Portugal;2018;2018;273955
A;Annual;M;Males;NR;Number;Y80-84;From 80 to 84 years;PT;Portugal;2018;2018;276848
A;Annual;F;Females;NR;Number;Y80-84;From 80 to 84 years;PT;Portugal;2018;2018;283434
A;Annual;T;Total;NR;Number;Y85-89;From 85 to 89 years;PT;Portugal;2018;2018;291928
A;Annual;M;Males;NR;Number;Y85-89;From 85 to 89 years;PT;Portugal;2018;2018;333994
A;Annual;F;Females;NR;Number;Y85-89;From 85 to 89 years;PT;Portugal;2018;2018;322820
A;Annual;T;Total;NR;Number;Y_GE85;85 years or over;PT;Portugal;2018;2018;310183
A;Annual;M;Males;NR;Number;Y_GE85;85 years or over;PT;Portugal;2018;2018;299356
A;Annual;F;Females;NR;Number;Y_GE85;85 years or over;PT;Portugal;2018;2018;289062
A;Annual;T;Total;NR;Number;Y_GE90;90 years or over;PT;Portugal;2018;2018;281728
A;Annual;M;Males;NR;Number;Y_GE90;90 years or over;PT;Portugal;2018;2018;277652
A;Annual;F;Females;NR;Number;Y_GE90;90 years or over;PT;Portugal;2018;2018;277876
A;Annual;T;Total;NR;Number;UNK;Unknown;PT;Portugal;2018;2018;281937
A;Annual;M;Males;NR;Number;UNK;Unknown;PT;Portugal;2018;2018;290068
A;Annual;F;Females;NR;Number;UNK;Unknown;PT;Portugal;2018;2018;300061
A;Annual;T;Total;NR;Number;TOTAL;Total;PT;Portugal;2019;2019;391082
A;Annual;M;Males;NR;Number;TOTAL;Total;PT;Portugal;2019;2019;378118
A;Annual;F;Females;NR;Number;TOTAL;Total;PT;Portugal;2019;2019;364918
A;Annual;T;Total;NR;Number;Y_LT5;Less than 5 years;PT;Portugal;2019;2019;350165
A;Annual;M;Males;NR;Number;Y_LT5;Less than 5 years;PT;Portugal;2019;2019;337437
A;Annual;F;Females;NR;Number;Y_LT5;Less than 5 years;PT;Portugal;2019;2019;329243
A;Annual;T;Total;NR;Number;Y5-9;From 5 to 9 years;PT;Portugal;2019;2019;324911
A;Annual;M;Males;NR;Number;Y5-9;From 5 to 9 years;PT;Portugal;2019;2019;316284
A;Annual;F;Females;NR;Number;Y5-9;From 5 to 9 years;PT;Portugal;2019;2019;310258
A;Annual;T;Total;NR;Number;Y10-14;From 10 to 14 years;PT;Portugal;2019;2019;307340
A;Annual;M;Males;NR;Number;Y10-14;From 10 to 14 years;PT;Portugal;2019;2019;308975
A;Annual;F;Females;NR;Number;Y10-14;From 10 to 14 years;PT;Portugal;2019;2019;381878
A;Annual;T;Total;NR;Number;Y15-19;From 15 to 19 years;PT;Portugal;2019;2019;384355
A;Annual;M;Males;NR;Number;Y15-19;From 15 to 19 years;PT;Portugal;2019;2019;388003
A;Annual;F;Females;NR;Number;Y15-19;From 15 to 19 years;PT;Portugal;2019;2019;389295
A;Annual;T;Total;NR;Number;Y20-24;From 20 to 24 years;PT;Portugal;2019;2019;389139
A;Annual;M;Males;NR;Number;Y20-24;From 20 to 24 years;PT;Portugal;2019;2019;383303
A;Annual;F;Females;NR;Number;Y20-24;From 20 to 24 years;PT;Portugal;2019;2019;376779
A;Annual;T;Total;NR;Number;Y25-29;From 25 to 29 years;PT;Portugal;2019;2019;368507
A;Annual;M;Males;NR;Number;Y25-29;From 25 to 29 years;PT;Portugal;2019;2019;358468
A;Annual;F;Females;NR;Number;Y25-29;From 25 to 29 years;PT;Portugal;2019;2019;352494
A;Annual;T;Total;NR;Number;Y30-34;From 30 to 34 years;PT;Portugal;2019;2019;352038
A;Annual;M;Males;NR;Number;Y30-34;From 30 to 34 years;PT;Portugal;2019;2019;369114
A;Annual;F;Females;NR;Number;Y30-34;From 30 to 34 years;PT;Portugal;2019;2019;364646
A;Annual;T;Total;NR;Number;Y35-39;From 35 to 39 years;PT;Portugal;2019;2019;363276
A;Annual;M;Males;NR;Number;Y35-39;From 35 to 39 years;PT;Portugal;2019;2019;364956
A;Annual;F;Females;NR;Number;Y35-39;From 35 to 39 years;PT;Portugal;2019;2019;368332
A;Annual;T;Total;NR;Number;Y40-44;From 40 to 44 years;PT;Portugal;2019;2019;370735
A;Annual;M;Males;NR;Number;Y40-44;From 40 to 44 years;PT;Portugal;2019;2019;376331
A;Annual;F;Females;NR;Number;Y40-44;From 40 to 44 years;PT;Portugal;2019;2019;382134
A;Annual;T;Total;NR;Number;Y45-49;From 45 to 49 years;PT;Portugal;2019;2019;387023
A;Annual;M;Males;NR;Number;Y45-49;From 45 to 49 years;PT;Portugal;2019;2019;393300
A;Annual;F;Females;NR;Number;Y45-49;From 45 to 49 years;PT;Portugal;2019;2019;394465
A;Annual;T;Total;NR;Number;Y50-54;From 50 to 54 years;PT;Portugal;2019;2019;357533
A;Annual;M;Males;NR;Number;Y50-54;From 50 to 54 years;PT;Portugal;2019;2019;360686
A;Annual;F;Females;NR;Number;Y50-54;From 50 to 54 years;PT;Portugal;2019;2019;360597
A;Annual;T;Total;NR;Number;Y55-59;From 55 to 59 years;PT;Portugal;2019;2019;360071
A;Annual;M;Males;NR;Number;Y55-59;From 55 to 59 years;PT;Portugal;2019;2019;358388
A;Annual;F;Females;NR;Number;Y55-59;From 55 to 59 years;PT;Portugal;2019;2019;357108
A;Annual;T;Total;NR;Number;Y60-64;From 60 to 64 years;PT;Portugal;2019;2019;355853
A;Annual;M;Males;NR;Number;Y60-64;From 60 to 64 years;PT;Portugal;2019;2019;356087
A;Annual;F;Females;NR;Number;Y60-64;From 60 to 64 years;PT;Portugal;2019;2019;359343
A;Annual;T;Total;NR;Number;Y65-69;From 65 to 69 years;PT;Portugal;2019;2019;366542
A;Annual;M;Males;NR;Number;Y65-69;From 65 to 69 years;PT;Portugal;2019;2019;373346
A;Annual;F;Females;NR;Number;Y65-69;From 65 to 69 years;PT;Portugal;2019;2019;325863
A;Annual;T;Total;NR;Number;Y70-74;From 70 to 74 years;PT;Portugal;2019;2019;328311
A;Annual;M;Males;NR;Number;Y70-74;From 70 to 74 years;PT;Portugal;2019;2019;333624
A;Annual;F;Females;NR;Number;Y70-74;From 70 to 74 years;PT;Portugal;2019;2019;338799
A;Annual;T;Total;NR;Number;Y75-79;From 75 to 79 years;PT;Portugal;2019;2019;341957
A;Annual;M;Males;NR;Number;Y75-79;From 75 to 79 years;PT;Portugal;2019;2019;344264
A;Annual;F;Females;NR;Number;Y75-79;From 75 to 79 years;PT;Portugal;2019;2019;349298
A;Annual;T;Total;NR;Number;Y80-84;From 80 to 84 years;PT;Portugal;2019;2019;349716
A;Annual;M;Males;NR;Number;Y80-84;From 80 to 84 years;PT;Portugal;2019;2019;350495
A;Annual;F;Females;NR;Number;Y80-84;From 80 to 84 years;PT;Portugal;2019;2019;351904
A;Annual;T;Total;NR;Number;Y85-89;From 85 to 89 years;PT;Portugal;2019;2019;354591
A;Annual;M;Males;NR;Number;Y85-89;From 85 to 89 years;PT;Portugal;2019;2019;302475
A;Annual;F;Females;NR;Number;Y85-89;From 85 to 89 years;PT;Portugal;2019;2019;303613
A;Annual;T;Total;NR;Number;Y_GE85;85 years or over;PT;Portugal;2019;2019;305631
A;Annual;M;Males;NR;Number;Y_GE85;85 years or over;PT;Portugal;2019;2019;306260
A;Annual;F;Females;NR;Number;Y_GE85;85 years or over;PT;Portugal;2019;2019;310380
A;Annual;T;Total;NR;Number;Y_GE90;90 years or over;PT;Portugal;2019;2019;316047
A;Annual;M;Males;NR;Number;Y_GE90;90 years or over;PT;Portugal;2019;2019;321863
A;Annual;F;Females;NR;Number;Y_GE90;90 years or over;PT;Portugal;2019;2019;328700
A;Annual;T;Total;NR;Number;UNK;Unknown;PT;Portugal;2019;2019;334647
A;Annual;M;Males;NR;Number;UNK;Unknown;PT;Portugal;2019;2019;339566
A;Annual;F;Females;NR;Number;UNK;Unknown;PT;Portugal;2019;2019;344026
A;Annual;T;Total;NR;Number;TOTAL;Total;PT;Portugal;2020;2020;260751
A;Annual;M;Males;NR;Number;TOTAL;Total;PT;Portugal;2020;2020;267723
A;Annual;F;Females;NR;Number;TOTAL;Total;PT;Portugal;2020;2020;273846
A;Annual;T;Total;NR;Number;Y_LT5;Less than 5 years;PT;Portugal;2020;2020;282257
A;Annual;M;Males;NR;Number;Y_LT5;Less than 5 years;PT;Portugal;2020;2020;289716
A;Annual;F;Females;NR;Number;Y_LT5;Less than 5 years;PT;Portugal;2020;2020;290896
A;Annual;T;Total;NR;Number;Y5-9;From 5 to 9 years;PT;Portugal;2020;2020;296428
A;Annual;M;Males;NR;Number;Y5-9;From 5 to 9 years;PT;Portugal;2020;2020;301143
A;Annual;F;Females;NR;Number;Y5-9;From 5 to 9 years;PT;Portugal;2020;2020;303957
A;Annual;T;Total;NR;Number;Y10-14;From 10 to 14 years;PT;Portugal;2020;2020;309736
A;Annual;M;Males;NR;Number;Y10-14;From 10 to 14 years;PT;Portugal;2020;2020;316994
A;Annual;F;Females;NR;Number;Y10-14;From 10 to 14 years;PT;Portugal;2020;2020;210847
A;Annual;T;Total;NR;Number;Y15-19;From 15 to 19 years;PT;Portugal;2020;2020;213484
A;Annual;M;Males;NR;Number;Y15-19;From 15 to 19 years;PT;Portugal;2020;2020;219830
A;Annual;F;Females;NR;Number;Y15-19;From 15 to 19 years;PT;Portugal;2020;2020;226137
A;Annual;T;Total;NR;Number;Y20-24;From 20 to 24 years;PT;Portugal;2020;2020;233581
A;Annual;M;Males;NR;Number;Y20-24;From 20 to 24 years;PT;Portugal;2020;2020;244421
A;Annual;F;Females;NR;Number;Y20-24;From 20 to 24 years;PT;Portugal;2020;2020;256360
A;Annual;T;Total;NR;Number;Y25-29;From 25 to 29 years;PT;Portugal;2020;2020;265464
A;Annual;M;Males;NR;Number;Y25-29;From 25 to 29 years;PT;Portugal;2020;2020;275742
A;Annual;F;Females;NR;Number;Y25-29;From 25 to 29 years;PT;Portugal;2020;2020;282322
A;Annual;T;Total;NR;Number;Y30-34;From 30 to 34 years;PT;Portugal;2020;2020;282121
A;Annual;M;Males;NR;Number;Y30-34;From 30 to 34 years;PT;Portugal;2020;2020;181460
A;Annual;F;Females;NR;Number;Y30-34;From 30 to 34 years;PT;Portugal;2020;2020;182718
A;Annual;T;Total;NR;Number;Y35-39;From 35 to 39 years;PT;Portugal;2020;2020;182202
A;Annual;M;Males;NR;Number;Y35-39;From 35 to 39 years;PT;Portugal;2020;2020;180103
A;Annual;F;Females;NR;Number;Y35-39;From 35 to 39 years;PT;Portugal;2020;2020;181068
A;Annual;T;Total;NR;Number;Y40-44;From 40 to 44 years;PT;Portugal;2020;2020;183775
A;Annual;M;Males;NR;Number;Y40-44;From 40 to 44 years;PT;Portugal;2020;2020;190849
A;Annual;F;Females;NR;Number;Y40-44;From 40 to 44 years;PT;Portugal;2020;2020;199544
A;Annual;T;Total;NR;Number;Y45-49;From 45 to 49 years;PT;Portugal;2020;2020;207562
A;Annual;M;Males;NR;Number;Y45-49;From 45 to 49 years;PT;Portugal;2020;2020;215355
A;Annual;F;Females;NR;Number;Y45-49;From 45 to 49 years;PT;Portugal;2020;2020;225565
A;Annual;T;Total;NR;Number;Y50-54;From 50 to 54 years;PT;Portugal;2020;2020;125848
A;Annual;M;Males;NR;Number;Y50-54;From 50 to 54 years;PT;Portugal;2020;2020;128152
A;Annual;F;Females;NR;Number;Y50-54;From 50 to 54 years;PT;Portugal;2020;2020;131481
A;Annual;T;Total;NR;Number;Y55-59;From 55 to 59 years;PT;Portugal;2020;2020;134784
A;Annual;M;Males;NR;Number;Y55-59;From 55 to 59 years;PT;Portugal;2020;2020;136533
A;Annual;F;Females;NR;Number;Y55-59;From 55 to 59 years;PT;Portugal;2020;2020;139774
A;Annual;T;Total;NR;Number;Y60-64;From 60 to 64 years;PT;Portugal;2020;2020;144287
A;Annual;M;Males;NR;Number;Y60-64;From 60 to 64 years;PT;Portugal;2020;2020;146106
A;Annual;F;Females;NR;Number;Y60-64;From 60 to 64 years;PT;Portugal;2020;2020;146785
A;Annual;T;Total;NR;Number;Y65-69;From 65 to 69 years;PT;Portugal;2020;2020;148063
A;Annual;M;Males;NR;Number;Y65-69;From 65 to 69 years;PT;Portugal;2020;2020;150497
A;Annual;F;Females;NR;Number;Y65-69;From 65 to 69 years;PT;Portugal;2020;2020;63552
A;Annual;T;Total;NR;Number;Y70-74;From 70 to 74 years;PT;Portugal;2020;2020;66043
A;Annual;M;Males;NR;Number;Y70-74;From 70 to 74 years;PT;Portugal;2020;2020;68803
A;Annual;F;Females;NR;Number;Y70-74;From 70 to 74 years;PT;Portugal;2020;2020;71513
A;Annual;T;Total;NR;Number;Y75-79;From 75 to 79 years;PT;Portugal;2020;2020;74462
A;Annual;M;Males;NR;Number;Y75-79;From 75 to 79 years;PT;Portugal;2020;2020;76729
A;Annual;F;Females;NR;Number;Y75-79;From 75 to 79 years;PT;Portugal;2020;2020;79873
A;Annual;T;Total;NR;Number;Y80-84;From 80 to 84 years;PT;Portugal;2020;2020;82673
A;Annual;M;Males;NR;Number;Y80-84;From 80 to 84 years;PT;Portugal;2020;2020;85913
A;Annual;F;Females;NR;Number;Y80-84;From 80 to 84 years;PT;Portugal;2020;2020;87940
A;Annual;T;Total;NR;Number;Y85-89;From 85 to 89 years;PT;Portugal;2020;2020;91225
A;Annual;M;Males;NR;Number;Y85-89;From 85 to 89 years;PT;Portugal;2020;2020;87186
A;Annual;F;Females;NR;Number;Y85-89;From 85 to 89 years;PT;Portugal;2020;2020;91633
A;Annual;T;Total;NR;Number;Y_GE85;85 years or over;PT;Portugal;2020;2020;96000
A;Annual;M;Males;NR;Number;Y_GE85;85 years or over;PT;Portugal;2020;2020;100512
A;Annual;F;Females;NR;Number;Y_GE85;85 years or over;PT;Portugal;2020;2020;104846
A;Annual;T;Total;NR;Number;Y_GE90;90 years or over;PT;Portugal;2020;2020;108731
A;Annual;M;Males;NR;Number;Y_GE90;90 years or over;PT;Portugal;2020;2020;113700
A;Annual;F;Females;NR;Number;Y_GE90;90 years or over;PT;Portugal;2020;2020;118034
A;Annual;T;Total;NR;Number;UNK;Unknown;PT;Portugal;2020;2020;122760
A;Annual;M;Males;NR;Number;UNK;Unknown;PT;Portugal;2020;2020;125825
A;Annual;F;Females;NR;Number;UNK;Unknown;PT;Portugal;2020;2020;130910
A;Annual;T;Total;NR;Number;TOTAL;Total;PT;Portugal;2021;2021;23634
A;Annual;M;Males;NR;Number;TOTAL;Total;PT;Portugal;2021;2021;25590
A;Annual;F;Females;NR;Number;TOTAL;Total;PT;Portugal;2021;2021;27197
A;Annual;T;Total;NR;Number;Y_LT5;Less than 5 years;PT;Portugal;2021;2021;28999
A;Annual;M;Males;NR;Number;Y_LT5;Less than 5 years;PT;Portugal;2021;2021;30384
A;Annual;F;Females;NR;Number;Y_LT5;Less than 5 years;PT;Portugal;2021;2021;32002
A;Annual;T;Total;NR;Number;Y5-9;From 5 to 9 years;PT;Portugal;2021;2021;33827
A;Annual;M;Males;NR;Number;Y5-9;From 5 to 9 years;PT;Portugal;2021;2021;35361
A;Annual;F;Females;NR;Number;Y5-9;From 5 to 9 years;PT;Portugal;2021;2021;36847
A;Annual;T;Total;NR;Number;Y10-14;From 10 to 14 years;PT;Portugal;2021;2021;37885
A;Annual;M;Males;NR;Number;Y10-14;From 10 to 14 years;PT;Portugal;2021;2021;39685
A;Annual;F;Females;NR;Number;Y10-14;From 10 to 14 years;PT;Portugal;2021;2021;0
A;Annual;T;Total;NR;Number;Y15-19;From 15 to 19 years;PT;Portugal;2021;2021;0
A;Annual;M;Males;NR;Number;Y15-19;From 15 to 19 years;PT;Portugal;2021;2021;0
A;Annual;F;Females;NR;Number;Y15-19;From 15 to 19 years;PT;Portugal;2021;2021;0
A;Annual;T;Total;NR;Number;Y20-24;From 20 to 24 years;PT;Portugal;2021;2021;0
A;Annual;M;Males;NR;Number;Y20-24;From 20 to 24 years;PT;Portugal;2021;2021;0
A;Annual;F;Females;NR;Number;Y20-24;From 20 to 24 years;PT;Portugal;2021;2021;0
A;Annual;T;Total;NR;Number;Y25-29;From 25 to 29 years;PT;Portugal;2021;2021;0
A;Annual;M;Males;NR;Number;Y25-29;From 25 to 29 years;PT;Portugal;2021;2021;0
A;Annual;F;Females;NR;Number;Y25-29;From 25 to 29 years;PT;Portugal;2021;2021;0
A;Annual;T;Total;NR;Number;Y30-34;From 30 to 34 years;PT;Portugal;2021;2021;0
A;Annual;M;Males;NR;Number;Y30-34;From 30 to 34 years;PT;Portugal;2021;2021;5478747
A;Annual;F;Females;NR;Number;Y30-34;From 30 to 34 years;PT;Portugal;2021;2021;5460453
A;Annual;T;Total;NR;Number;Y35-39;From 35 to 39 years;PT;Portugal;2021;2021;5449089
A;Annual;M;Males;NR;Number;Y35-39;From 35 to 39 years;PT;Portugal;2021;2021;5436542
A;Annual;F;Females;NR;Number;Y35-39;From 35 to 39 years;PT;Portugal;2021;2021;5433139
A;Annual;T;Total;NR;Number;Y40-44;From 40 to 44 years;PT;Portugal;2021;2021;5434882
A;Annual;M;Males;NR;Number;Y40-44;From 40 to 44 years;PT;Portugal;2021;2021;5448405
A;Annual;F;Females;NR;Number;Y40-44;From 40 to 44 years;PT;Portugal;2021;2021;5451426
A;Annual;T;Total;NR;Number;Y45-49;From 45 to 49 years;PT;Portugal;2021;2021;5453855
A;Annual;M;Males;NR;Number;Y45-49;From 45 to 49 years;PT;Portugal;2021;2021;5495973
A;Annual;F;Females;NR;Number;Y45-49;From 45 to 49 years;PT;Portugal;2021;2021;5556158
A;Annual;T;Total;NR;Number;Y50-54;From 50 to 54 years;PT;Portugal;2021;2021;227978
A;Annual;M;Males;NR;Number;Y50-54;From 50 to 54 years;PT;Portugal;2021;2021;220301
A;Annual;F;Females;NR;Number;Y50-54;From 50 to 54 years;PT;Portugal;2021;2021;212614
A;Annual;T;Total;NR;Number;Y55-59;From 55 to 59 years;PT;Portugal;2021;2021;207934
A;Annual;M;Males;NR;Number;Y55-59;From 55 to 59 years;PT;Portugal;2021;2021;206756
A;Annual;F;Females;NR;Number;Y55-59;From 55 to 59 years;PT;Portugal;2021;2021;209312
A;Annual;T;Total;NR;Number;Y60-64;From 60 to 64 years;PT;Portugal;2021;2021;212103
A;Annual;M;Males;NR;Number;Y60-64;From 60 to 64 years;PT;Portugal;2021;2021;211867
A;Annual;F;Females;NR;Number;Y60-64;From 60 to 64 years;PT;Portugal;2021;2021;208306
A;Annual;T;Total;NR;Number;Y65-69;From 65 to 69 years;PT;Portugal;2021;2021;208606
A;Annual;M;Males;NR;Number;Y65-69;From 65 to 69 years;PT;Portugal;2021;2021;208651
A;Annual;F;Females;NR;Number;Y65-69;From 65 to 69 years;PT;Portugal;2021;2021;249190
A;Annual;T;Total;NR;Number;Y70-74;From 70 to 74 years;PT;Portugal;2021;2021;245768
A;Annual;M;Males;NR;Number;Y70-74;From 70 to 74 years;PT;Portugal;2021;2021;244142
A;Annual;F;Females;NR;Number;Y70-74;From 70 to 74 years;PT;Portugal;2021;2021;241301
A;Annual;T;Total;NR;Number;Y75-79;From 75 to 79 years;PT;Portugal;2021;2021;236760
A;Annual;M;Males;NR;Number;Y75-79;From 75 to 79 years;PT;Portugal;2021;2021;228586
A;Annual;F;Females;NR;Number;Y75-79;From 75 to 79 years;PT;Portugal;2021;2021;221774
A;Annual;T;Total;NR;Number;Y80-84;From 80 to 84 years;PT;Portugal;2021;2021;214617
A;Annual;M;Males;NR;Number;Y80-84;From 80 to 84 years;PT;Portugal;2021;2021;210847
A;Annual;F;Females;NR;Number;Y80-84;From 80 to 84 years;PT;Portugal;2021;2021;212966
A;Annual;T;Total;NR;Number;Y85-89;From 85 to 89 years;PT;Portugal;2021;2021;218559
A;Annual;M;Males;NR;Number;Y85-89;From 85 to 89 years;PT;Portugal;2021;2021;269182
A;Annual;F;Females;NR;Number;Y85-89;From 85 to 89 years;PT;Portugal;2021;2021;263955
A;Annual;T;Total;NR;Number;Y_GE85;85 years or over;PT;Portugal;2021;2021;258469
A;Annual;M;Males;NR;Number;Y_GE85;85 years or over;PT;Portugal;2021;2021;256215
A;Annual;F;Females;NR;Number;Y_GE85;85 years or over;PT;Portugal;2021;2021;252314
A;Annual;T;Total;NR;Number;Y_GE90;90 years or over;PT;Portugal;2021;2021;249669
A;Annual;M;Males;NR;Number;Y_GE90;90 years or over;PT;Portugal;2021;2021;247091
A;Annual;F;Females;NR;Number;Y_GE90;90 years or over;PT;Portugal;2021;2021;246115
A;Annual;T;Total;NR;Number;UNK;Unknown;PT;Portugal;2021;2021;244250
A;Annual;M;Males;NR;Number;UNK;Unknown;PT;Portugal;2021;2021;242664
A;Annual;F;Females;NR;Number;UNK;Unknown;PT;Portugal;2021;2021;238274
A;Annual;T;Total;NR;Number;TOTAL;Total;PT;Portugal;2022;2022;267400
A;Annual;M;Males;NR;Number;TOTAL;Total;PT;Portugal;2022;2022;269844
A;Annual;F;Females;NR;Number;TOTAL;Total;PT;Portugal;2022;2022;273897
A;Annual;T;Total;NR;Number;Y_LT5;Less than 5 years;PT;Portugal;2022;2022;272722
A;Annual;M;Males;NR;Number;Y_LT5;Less than 5 years;PT;Portugal;2022;2022;271231
A;Annual;F;Females;NR;Number;Y_LT5;Less than 5 years;PT;Portugal;2022;2022;269595
A;Annual;T;Total;NR;Number;Y5-9;From 5 to 9 years;PT;Portugal;2022;2022;264830
A;Annual;M;Males;NR;Number;Y5-9;From 5 to 9 years;PT;Portugal;2022;2022;259495
A;Annual;F;Females;NR;Number;Y5-9;From 5 to 9 years;PT;Portugal;2022;2022;258334
A;Annual;T;Total;NR;Number;Y10-14;From 10 to 14 years;PT;Portugal;2022;2022;257247
A;Annual;M;Males;NR;Number;Y10-14;From 10 to 14 years;PT;Portugal;2022;2022;258900
A;Annual;F;Females;NR;Number;Y10-14;From 10 to 14 years;PT;Portugal;2022;2022;278812
A;Annual;T;Total;NR;Number;Y15-19;From 15 to 19 years;PT;Portugal;2022;2022;273792
A;Annual;M;Males;NR;Number;Y15-19;From 15 to 19 years;PT;Portugal;2022;2022;269683
A;Annual;F;Females;NR;Number;Y15-19;From 15 to 19 years;PT;Portugal;2022;2022;265452
A;Annual;T;Total;NR;Number;Y20-24;From 20 to 24 years;PT;Portugal;2022;2022;264264
A;Annual;M;Males;NR;Number;Y20-24;From 20 to 24 years;PT;Portugal;2022;2022;264410
A;Annual;F;Females;NR;Number;Y20-24;From 20 to 24 years;PT;Portugal;2022;2022;268973
A;Annual;T;Total;NR;Number;Y25-29;From 25 to 29 years;PT;Portugal;2022;2022;273992
A;Annual;M;Males;NR;Number;Y25-29;From 25 to 29 years;PT;Portugal;2022;2022;274290
A;Annual;F;Females;NR;Number;Y25-29;From 25 to 29 years;PT;Portugal;2022;2022;276242
A;Annual;T;Total;NR;Number;Y30-34;From 30 to 34 years;PT;Portugal;2022;2022;280090
A;Annual;M;Males;NR;Number;Y30-34;From 30 to 34 years;PT;Portugal;2022;2022;291848
A;Annual;F;Females;NR;Number;Y30-34;From 30 to 34 years;PT;Portugal;2022;2022;280615
A;Annual;T;Total;NR;Number;Y35-39;From 35 to 39 years;PT;Portugal;2022;2022;276132
A;Annual;M;Males;NR;Number;Y35-39;From 35 to 39 years;PT;Portugal;2022;2022;273030
A;Annual;F;Females;NR;Number;Y35-39;From 35 to 39 years;PT;Portugal;2022;2022;272700
A;Annual;T;Total;NR;Number;Y40-44;From 40 to 44 years;PT;Portugal;2022;2022;272749
A;Annual;M;Males;NR;Number;Y40-44;From 40 to 44 years;PT;Portugal;2022;2022;271704
