ano;trimestre;regiao;faixa_etaria;cod_capitulo;desc_capitulo;taxa_internamento;taxa_mortalidade
2019;Primeiro;Região de Saúde do Alentejo;[15-25[;19;Lesões, envenenamento e algumas outras consequências de causas externas;12.04;0.0
2021;Terceiro;Região de Saúde do Algarve;[65-120[;14;Doenças do aparelho geniturinário;9.39;17.08
2021;Terceiro;Região de Saúde do Algarve;[65-120[;21;Fatores que influenciam o estado de saúde e o contacto com os serviços de saúde;2.16;41.89
2021;Terceiro;Região de Saúde do Centro;[0-1[;11;Doenças do aparelho digestivo;0.33;0.0
2021;Terceiro;Região de Saúde do Centro;[0-1[;22;Códigos para fins especiais;0.21;0.0
2021;Terceiro;Região de Saúde do Centro;[1-5[;3;Doenças do sangue e dos órgãos hematopoéticos e alguns transtornos imunitários;0.98;0.0
2021;Terceiro;Região de Saúde do Centro;[1-5[;4;Doenças endócrinas, nutricionais e metabólicas;1.76;0.0
2021;Terceiro;Região de Saúde do Centro;[1-5[;6;Doenças do sistema nervoso;1.76;0.0
2021;Terceiro;Região de Saúde do Centro;[1-5[;14;Doenças do aparelho geniturinário;3.52;0.0
2021;Terceiro;Região de Saúde do Centro;[15-25[;4;Doenças endócrinas, nutricionais e metabólicas;1.82;0.0
2021;Terceiro;Região de Saúde do Centro;[15-25[;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;6.53;0.0
2021;Terceiro;Região de Saúde do Centro;[15-25[;7;Doenças do olho e anexos;0.15;0.0
2020;Quarto;Região de Saúde LVT;[5-15[;6;Doenças do sistema nervoso;4.57;0.0
2020;Quarto;Região de Saúde LVT;[5-15[;12;Doenças da pele e do tecido subcutâneo;2.25;0.0
2020;Quarto;Região de Saúde LVT;[5-15[;15;Gravidez, parto e puerpério;0.4;0.0
2020;Quarto;Região de Saúde LVT;[5-15[;16;Algumas condições originadas no período perinatal;0.16;0.0
2020;Quarto;Região de Saúde LVT;[65-120[;22;Códigos para fins especiais;10.63;33.75
2020;Quarto;Região de Saúde do Alentejo;[0-1[;3;Doenças do sangue e dos órgãos hematopoéticos e alguns transtornos imunitários;0.16;0.0
2020;Quarto;Região de Saúde do Alentejo;[0-1[;6;Doenças do sistema nervoso;0.32;0.0
2020;Quarto;Região de Saúde do Alentejo;[0-1[;18;Sintomas, sinais e achados anormais de exames clínicos e de laboratório, não classificados em outra parte;1.27;0.0
2020;Quarto;Região de Saúde do Alentejo;[1-5[;7;Doenças do olho e anexos;1.79;0.0
2020;Quarto;Região de Saúde do Alentejo;[1-5[;8;Doenças do ouvido e da apófise mastóide;3.57;0.0
2020;Quarto;Região de Saúde do Alentejo;[1-5[;11;Doenças do aparelho digestivo;1.79;0.0
2020;Quarto;Região de Saúde do Alentejo;[1-5[;18;Sintomas, sinais e achados anormais de exames clínicos e de laboratório, não classificados em outra parte;10.71;0.0
2020;Segundo;Região de Saúde do Centro;[25-45[;18;Sintomas, sinais e achados anormais de exames clínicos e de laboratório, não classificados em outra parte;0.74;0.0
2020;Segundo;Região de Saúde do Centro;[25-45[;19;Lesões, envenenamento e algumas outras consequências de causas externas;5.6;1.99
2020;Segundo;Região de Saúde do Centro;[25-45[;22;Códigos para fins especiais;0.85;0.0
2020;Segundo;Região de Saúde do Centro;[45-65[;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;3.82;0.0
2020;Segundo;Região de Saúde do Centro;[45-65[;8;Doenças do ouvido e da apófise mastóide;0.48;0.0
2020;Segundo;Região de Saúde do Centro;[45-65[;19;Lesões, envenenamento e algumas outras consequências de causas externas;11.44;2.08
2020;Segundo;Região de Saúde do Centro;[5-15[;2;Neoplasias;4.23;0.0
2020;Segundo;Região de Saúde do Centro;[5-15[;4;Doenças endócrinas, nutricionais e metabólicas;4.23;0.0
2020;Segundo;Região de Saúde do Centro;[5-15[;8;Doenças do ouvido e da apófise mastóide;3.48;0.0
2020;Segundo;Região de Saúde do Centro;[5-15[;9;Doenças do aparelho circulatório;1.24;0.0
2020;Segundo;Região de Saúde do Centro;[5-15[;19;Lesões, envenenamento e algumas outras consequências de causas externas;17.91;0.0
2020;Segundo;Região de Saúde do Centro;[65-120[;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;1.02;2.84
2020;Segundo;Região de Saúde do Centro;[65-120[;7;Doenças do olho e anexos;0.39;0.0
2020;Segundo;Região de Saúde do Centro;[65-120[;14;Doenças do aparelho geniturinário;8.74;10.46
2019;Primeiro;Região de Saúde do Alentejo;[25-45[;12;Doenças da pele e do tecido subcutâneo;0.87;0.0
2019;Primeiro;Região de Saúde do Alentejo;[25-45[;13;Doenças do aparelho osteomuscular e do tecido conjuntivo;2.95;0.0
2019;Primeiro;Região de Saúde do Alentejo;[25-45[;15;Gravidez, parto e puerpério;52.04;0.0
2019;Primeiro;Região de Saúde do Alentejo;[45-65[;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;2.97;0.0
2019;Primeiro;Região de Saúde do Alentejo;[45-65[;8;Doenças do ouvido e da apófise mastóide;0.19;0.0
2019;Primeiro;Região de Saúde do Alentejo;[45-65[;12;Doenças da pele e do tecido subcutâneo;0.84;0.0
2019;Primeiro;Região de Saúde do Alentejo;[5-15[;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;0.81;0.0
2019;Primeiro;Região de Saúde do Alentejo;[5-15[;9;Doenças do aparelho circulatório;0.81;0.0
2019;Primeiro;Região de Saúde do Alentejo;[65-120[;9;Doenças do aparelho circulatório;22.99;15.27
2019;Primeiro;Região de Saúde do Alentejo;[65-120[;10;Doenças do aparelho respiratório;19.96;22.93
2019;Primeiro;Região de Saúde do Alentejo;[65-120[;11;Doenças do aparelho digestivo;13.78;6.68
2019;Primeiro;Região de Saúde do Alentejo;[65-120[;14;Doenças do aparelho geniturinário;9.11;16.28
2021;Terceiro;Região de Saúde do Centro;[15-25[;17;Malformações congénitas, deformações e anomalias cromossómicas;1.44;0.0
2021;Terceiro;Região de Saúde do Centro;[25-45[;8;Doenças do ouvido e da apófise mastóide;0.27;0.0
2021;Terceiro;Região de Saúde do Centro;[25-45[;9;Doenças do aparelho circulatório;2.72;1.33
2021;Terceiro;Região de Saúde do Centro;[25-45[;14;Doenças do aparelho geniturinário;3.37;0.0
2021;Terceiro;Região de Saúde do Centro;[45-65[;3;Doenças do sangue e dos órgãos hematopoéticos e alguns transtornos imunitários;0.8;5.17
2021;Terceiro;Região de Saúde do Centro;[45-65[;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;3.9;0.35
2021;Terceiro;Região de Saúde do Centro;[45-65[;10;Doenças do aparelho respiratório;5.86;6.32
2021;Terceiro;Região de Saúde do Centro;[45-65[;11;Doenças do aparelho digestivo;15.41;1.78
2021;Terceiro;Região de Saúde do Centro;[5-15[;7;Doenças do olho e anexos;1.22;0.0
2021;Terceiro;Região de Saúde do Centro;[5-15[;12;Doenças da pele e do tecido subcutâneo;2.61;0.0
2021;Terceiro;Região de Saúde do Centro;[5-15[;16;Algumas condições originadas no período perinatal;0.35;0.0
2020;Quarto;Região de Saúde do Alentejo;[15-25[;4;Doenças endócrinas, nutricionais e metabólicas;2.17;0.0
2020;Quarto;Região de Saúde do Alentejo;[25-45[;2;Neoplasias;4.06;5.56
2020;Quarto;Região de Saúde do Alentejo;[25-45[;8;Doenças do ouvido e da apófise mastóide;0.11;0.0
2020;Quarto;Região de Saúde do Alentejo;[25-45[;9;Doenças do aparelho circulatório;4.17;0.0
2020;Quarto;Região de Saúde do Alentejo;[25-45[;17;Malformações congénitas, deformações e anomalias cromossómicas;0.23;0.0
2020;Quarto;Região de Saúde do Alentejo;[25-45[;19;Lesões, envenenamento e algumas outras consequências de causas externas;6.31;0.0
2020;Quarto;Região de Saúde do Alentejo;[45-65[;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;2.82;0.0
2020;Quarto;Região de Saúde do Alentejo;[45-65[;12;Doenças da pele e do tecido subcutâneo;1.45;5.26
2020;Quarto;Região de Saúde do Alentejo;[45-65[;13;Doenças do aparelho osteomuscular e do tecido conjuntivo;9.38;0.0
2020;Quarto;Região de Saúde do Alentejo;[45-65[;15;Gravidez, parto e puerpério;0.15;0.0
2020;Quarto;Região de Saúde do Alentejo;[45-65[;17;Malformações congénitas, deformações e anomalias cromossómicas;0.08;0.0
2020;Quarto;Região de Saúde do Alentejo;[5-15[;10;Doenças do aparelho respiratório;44.44;0.0
2020;Quarto;Região de Saúde do Alentejo;[5-15[;11;Doenças do aparelho digestivo;12.35;0.0
2020;Quarto;Região de Saúde do Alentejo;[5-15[;15;Gravidez, parto e puerpério;1.23;0.0
2020;Segundo;Região de Saúde do Centro;[65-120[;22;Códigos para fins especiais;2.48;28.95
2020;Segundo;Região de Saúde do Norte;[0-1[;4;Doenças endócrinas, nutricionais e metabólicas;0.11;0.0
2020;Segundo;Região de Saúde do Norte;[0-1[;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;0.02;0.0
2020;Segundo;Região de Saúde do Norte;[0-1[;7;Doenças do olho e anexos;0.08;0.0
2020;Segundo;Região de Saúde do Norte;[0-1[;14;Doenças do aparelho geniturinário;1.27;0.0
2020;Segundo;Região de Saúde do Norte;[1-5[;4;Doenças endócrinas, nutricionais e metabólicas;1.89;0.0
2020;Segundo;Região de Saúde do Norte;[1-5[;7;Doenças do olho e anexos;1.05;0.0
2020;Segundo;Região de Saúde do Norte;[1-5[;8;Doenças do ouvido e da apófise mastóide;3.78;0.0
2020;Segundo;Região de Saúde do Norte;[1-5[;10;Doenças do aparelho respiratório;16.18;0.0
2020;Segundo;Região de Saúde do Norte;[1-5[;13;Doenças do aparelho osteomuscular e do tecido conjuntivo;2.52;0.0
2020;Segundo;Região de Saúde do Norte;[1-5[;17;Malformações congénitas, deformações e anomalias cromossómicas;9.66;0.0
2020;Segundo;Região de Saúde do Norte;[1-5[;22;Códigos para fins especiais;0.42;0.0
2020;Segundo;Região de Saúde do Norte;[15-25[;4;Doenças endócrinas, nutricionais e metabólicas;2.34;0.0
2020;Segundo;Região de Saúde do Norte;[15-25[;7;Doenças do olho e anexos;0.25;0.0
2020;Segundo;Região de Saúde do Norte;[15-25[;9;Doenças do aparelho circulatório;1.68;0.0
2020;Segundo;Região de Saúde do Norte;[25-45[;3;Doenças do sangue e dos órgãos hematopoéticos e alguns transtornos imunitários;0.4;0.0
2019;Primeiro;Região de Saúde do Alentejo;[65-120[;19;Lesões, envenenamento e algumas outras consequências de causas externas;9.68;6.48
2019;Primeiro;Região de Saúde do Algarve;[0-1[;10;Doenças do aparelho respiratório;6.86;0.0
2019;Primeiro;Região de Saúde do Algarve;[1-5[;2;Neoplasias;2.13;0.0
2019;Primeiro;Região de Saúde do Algarve;[1-5[;7;Doenças do olho e anexos;1.06;0.0
2019;Primeiro;Região de Saúde do Algarve;[1-5[;8;Doenças do ouvido e da apófise mastóide;4.26;0.0
2019;Primeiro;Região de Saúde do Algarve;[1-5[;11;Doenças do aparelho digestivo;9.57;0.0
2019;Primeiro;Região de Saúde do Algarve;[15-25[;14;Doenças do aparelho geniturinário;4.81;0.0
2019;Primeiro;Região de Saúde do Algarve;[15-25[;19;Lesões, envenenamento e algumas outras consequências de causas externas;10.89;0.0
2019;Primeiro;Região de Saúde do Algarve;[25-45[;3;Doenças do sangue e dos órgãos hematopoéticos e alguns transtornos imunitários;0.47;0.0
2019;Primeiro;Região de Saúde do Algarve;[25-45[;11;Doenças do aparelho digestivo;6.3;1.06
2021;Terceiro;Região de Saúde do Centro;[5-15[;22;Códigos para fins especiais;0.17;0.0
2021;Terceiro;Região de Saúde do Centro;[65-120[;1;Algumas doenças infecciosas e parasitárias;3.51;32.5
2021;Terceiro;Região de Saúde do Centro;[65-120[;3;Doenças do sangue e dos órgãos hematopoéticos e alguns transtornos imunitários;0.92;10.18
2021;Terceiro;Região de Saúde do Centro;[65-120[;14;Doenças do aparelho geniturinário;9.58;9.26
2021;Terceiro;Região de Saúde do Norte;[0-1[;6;Doenças do sistema nervoso;0.31;0.0
2021;Terceiro;Região de Saúde do Norte;[0-1[;8;Doenças do ouvido e da apófise mastóide;0.07;0.0
2021;Terceiro;Região de Saúde do Norte;[0-1[;18;Sintomas, sinais e achados anormais de exames clínicos e de laboratório, não classificados em outra parte;1.28;0.0
2021;Terceiro;Região de Saúde do Norte;[1-5[;3;Doenças do sangue e dos órgãos hematopoéticos e alguns transtornos imunitários;2.24;0.0
2021;Terceiro;Região de Saúde do Norte;[15-25[;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;4.46;0.0
2020;Quarto;Região de Saúde do Alentejo;[65-120[;18;Sintomas, sinais e achados anormais de exames clínicos e de laboratório, não classificados em outra parte;2.15;16.28
2020;Quarto;Região de Saúde do Alentejo;[65-120[;19;Lesões, envenenamento e algumas outras consequências de causas externas;11.12;5.63
2020;Quarto;Região de Saúde do Algarve;[0-1[;17;Malformações congénitas, deformações e anomalias cromossómicas;0.2;0.0
2020;Quarto;Região de Saúde do Algarve;[1-5[;6;Doenças do sistema nervoso;7.27;0.0
2020;Quarto;Região de Saúde do Algarve;[1-5[;8;Doenças do ouvido e da apófise mastóide;7.27;0.0
2020;Quarto;Região de Saúde do Algarve;[1-5[;11;Doenças do aparelho digestivo;10.91;0.0
2020;Quarto;Região de Saúde do Algarve;[1-5[;19;Lesões, envenenamento e algumas outras consequências de causas externas;9.09;0.0
2020;Quarto;Região de Saúde do Algarve;[15-25[;6;Doenças do sistema nervoso;1.97;0.0
2020;Quarto;Região de Saúde do Algarve;[15-25[;15;Gravidez, parto e puerpério;49.01;0.0
2020;Segundo;Região de Saúde do Norte;[25-45[;6;Doenças do sistema nervoso;0.93;2.27
2020;Segundo;Região de Saúde do Norte;[25-45[;11;Doenças do aparelho digestivo;6.89;1.38
2020;Segundo;Região de Saúde do Norte;[45-65[;4;Doenças endócrinas, nutricionais e metabólicas;2.46;2.77
2020;Segundo;Região de Saúde do Norte;[45-65[;9;Doenças do aparelho circulatório;13.41;3.68
2020;Segundo;Região de Saúde do Norte;[45-65[;13;Doenças do aparelho osteomuscular e do tecido conjuntivo;5.4;0.63
2020;Segundo;Região de Saúde do Norte;[45-65[;15;Gravidez, parto e puerpério;0.23;0.0
2020;Segundo;Região de Saúde do Norte;[45-65[;22;Códigos para fins especiais;4.33;7.27
2020;Segundo;Região de Saúde do Norte;[5-15[;17;Malformações congénitas, deformações e anomalias cromossómicas;3.73;0.0
2020;Segundo;Região de Saúde do Norte;[65-120[;2;Neoplasias;13.13;15.69
2020;Segundo;Região de Saúde do Norte;[65-120[;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;0.98;2.9
2020;Segundo;Região de Saúde do Norte;[65-120[;7;Doenças do olho e anexos;0.36;0.0
2019;Primeiro;Região de Saúde do Algarve;[25-45[;14;Doenças do aparelho geniturinário;4.09;1.64
2019;Primeiro;Região de Saúde do Algarve;[25-45[;17;Malformações congénitas, deformações e anomalias cromossómicas;0.34;0.0
2019;Primeiro;Região de Saúde do Algarve;[45-65[;4;Doenças endócrinas, nutricionais e metabólicas;3.44;2.08
2019;Primeiro;Região de Saúde do Algarve;[45-65[;7;Doenças do olho e anexos;0.29;0.0
2019;Primeiro;Região de Saúde do Algarve;[45-65[;10;Doenças do aparelho respiratório;10.32;7.64
2019;Primeiro;Região de Saúde do Algarve;[45-65[;15;Gravidez, parto e puerpério;0.21;0.0
2019;Primeiro;Região de Saúde do Algarve;[45-65[;17;Malformações congénitas, deformações e anomalias cromossómicas;0.14;0.0
2019;Primeiro;Região de Saúde do Algarve;[45-65[;18;Sintomas, sinais e achados anormais de exames clínicos e de laboratório, não classificados em outra parte;2.51;17.14
2019;Primeiro;Região de Saúde do Algarve;[45-65[;19;Lesões, envenenamento e algumas outras consequências de causas externas;9.38;3.05
2019;Primeiro;Região de Saúde do Algarve;[45-65[;21;Fatores que influenciam o estado de saúde e o contacto com os serviços de saúde;2.01;0.0
2019;Primeiro;Região de Saúde do Algarve;[5-15[;3;Doenças do sangue e dos órgãos hematopoéticos e alguns transtornos imunitários;1.63;0.0
2019;Primeiro;Região de Saúde do Algarve;[5-15[;19;Lesões, envenenamento e algumas outras consequências de causas externas;14.63;0.0
2019;Primeiro;Região de Saúde do Algarve;[65-120[;1;Algumas doenças infecciosas e parasitárias;1.55;50.91
2019;Primeiro;Região de Saúde do Algarve;[65-120[;2;Neoplasias;11.19;27.46
2019;Primeiro;Região de Saúde do Algarve;[65-120[;3;Doenças do sangue e dos órgãos hematopoéticos e alguns transtornos imunitários;0.82;34.48
2019;Primeiro;Região de Saúde do Algarve;[65-120[;7;Doenças do olho e anexos;0.03;0.0
2019;Primeiro;Região de Saúde do Algarve;[65-120[;10;Doenças do aparelho respiratório;21.51;26.61
2021;Terceiro;Região de Saúde do Norte;[15-25[;10;Doenças do aparelho respiratório;9.74;0.37
2021;Terceiro;Região de Saúde do Norte;[15-25[;14;Doenças do aparelho geniturinário;5.5;0.0
2021;Terceiro;Região de Saúde do Norte;[15-25[;15;Gravidez, parto e puerpério;28.18;0.0
2021;Terceiro;Região de Saúde do Norte;[25-45[;3;Doenças do sangue e dos órgãos hematopoéticos e alguns transtornos imunitários;0.36;2.38
2021;Terceiro;Região de Saúde LVT;[5-15[;4;Doenças endócrinas, nutricionais e metabólicas;4.2;0.0
2021;Terceiro;Região de Saúde LVT;[5-15[;6;Doenças do sistema nervoso;4.57;0.0
2021;Terceiro;Região de Saúde LVT;[5-15[;10;Doenças do aparelho respiratório;7.59;1.94
2022;Segundo;Região de Saúde do Alentejo;[1-5[;18;Sintomas, sinais e achados anormais de exames clínicos e de laboratório, não classificados em outra parte;7.48;0.0
2022;Segundo;Região de Saúde do Alentejo;[15-25[;4;Doenças endócrinas, nutricionais e metabólicas;2.5;0.0
2022;Segundo;Região de Saúde do Alentejo;[15-25[;10;Doenças do aparelho respiratório;6.43;0.0
2022;Segundo;Região de Saúde do Alentejo;[25-45[;3;Doenças do sangue e dos órgãos hematopoéticos e alguns transtornos imunitários;0.99;0.0
2022;Segundo;Região de Saúde do Alentejo;[45-65[;2;Neoplasias;11.01;23.42
2022;Segundo;Região de Saúde do Alentejo;[45-65[;6;Doenças do sistema nervoso;2.02;6.9
2022;Segundo;Região de Saúde do Alentejo;[45-65[;7;Doenças do olho e anexos;0.28;0.0
2022;Segundo;Região de Saúde do Alentejo;[5-15[;1;Algumas doenças infecciosas e parasitárias;4.49;0.0
2022;Segundo;Região de Saúde do Alentejo;[5-15[;6;Doenças do sistema nervoso;1.12;0.0
2022;Terceiro;Região de Saúde do Norte;[1-5[;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;0.48;0.0
