tempo;regiao;entidade;localizacao_geografica;ebitda;gastos_operacionais;rendimentos_operacionais;resultado_liquido;resultados_operacionais
2017-08;Região de Saúde do Centro;Instituto Português de Oncologia de Coimbra, EPE;40.2162514, -8.4103814;-356323.28000000026;35072960.36;32751241.95;-1383374.8700000048;-2321718.41
2017-08;Região de Saúde LVT;Instituto Português de Oncologia de Lisboa, EPE;38.7396768, -9.1634516;-8189194.2499999935;91586924.6;79018467.64;-12009036.100000009;-12568456.959999993
2017-08;Região de Saúde do Centro;Unidade Local de Saúde da Guarda, EPE;40.5309916, -7.2734793;-8364124.029999992;68767314.05;58249799.830000006;-9456566.689999998;-10517514.219999991
2017-08;Região de Saúde do Centro;Unidade Local de Saúde de Castelo Branco, EPE;39.8212263, -7.4981271;1018960.7899999961;44288402.940000005;44299664.03;-10294.770000003278;11261.089999996126
2017-08;Região de Saúde Norte;Unidade Local de Saúde de Matosinhos, EPE;41.1794456, -8.6745115;-10664254.059999995;86845375.63;73791877.36;-13197816.510000005;-13053498.269999996
2017-09;Região de Saúde do Centro;Centro Hospitalar de Leiria, EPE;39.7414812, -8.7982706;-2780245.7699999996;72425792.07;67302046.21;-4997145.750000015;-5123745.859999999
2017-09;Região de Saúde LVT;Centro Hospitalar de Lisboa - Zona Ocidental, EPE;38.708454, -9.216985;-11399988.689999998;167817136.03;151718249.56;-14390768.420000017;-16098886.469999999
2017-09;Região de Saúde LVT;Centro Hospitalar de Setúbal, EPE;38.5283754, -8.8818638;-12728353.75000002;82604218.60000001;67980616.83999999;-15628299.800000027;-14623601.76000002
2017-09;Região de Saúde LVT;Centro Hospitalar do Barreiro - Montijo, EPE;38.6554005, -9.0592392;-11715111.620000005;62143535.89;47308762.91;-15048126.449999996;-14834772.980000004
2017-09;Região de Saúde Norte;Centro Hospitalar Póvoa Varzim / Vila do Conde, EPE;41.3828711, -8.7589945;-4479407.000000001;22402529.840000004;17603407.130000003;-4799255.609999999;-4799122.710000001
2017-09;Região de Saúde Norte;Centro Hospitalar Vila Nova Gaia/Espinho, EPE;41.1094138, -8.5972617;-22553592.890000023;148514312.14000002;121264580.75999999;-26738989.330000013;-27249731.380000025
2017-09;Região de Saúde Norte;Hospital Distrital S.Maria Maior, EPE - Barcelos;41.5324234, -8.6171561;-306693.2100000011;17288386.96;16685640.01;-579671.3300000019;-602746.9500000011
2017-09;Região de Saúde LVT;Hospital Distrital Santarém, EPE;39.2410946, -8.6937515;-9852369.029999996;64866987.339999996;53416454.96;-11990070.839999989;-11450532.379999995
2017-09;Região de Saúde do Centro;Instituto Português de Oncologia de Coimbra, EPE;40.2162514, -8.4103814;-1236035.7499999995;40275881.13;36830335.7;-2421735.6799999997;-3445545.4299999997
2017-09;Região de Saúde Norte;Unidade Local de Saúde de Matosinhos, EPE;41.1794456, -8.6745115;-12744679.78;98479861.82;83058830.96;-15555179.709999993;-15421030.86
2017-09;Região de Saúde do Alentejo;Unidade Local de Saúde do Litoral Alentejano, EPE;38.0162314, -8.6956768;742817.2399999967;40880666.55;40720052.779999994;-16065.880000002682;-160613.77000000328
2017-10;Região de Saúde LVT;Centro Hospitalar do Barreiro - Montijo, EPE;38.6554005, -9.0592392;-12800077.09;69018072.53;52742254.79;-16491366.25;-16275817.74
2017-10;Região de Saúde LVT;Centro Hospitalar Médio Tejo, EPE;39.478072, -8.5404429;-19075157.77;73900210.88;53639578.08;-20374316.49;-20260632.8
2017-10;Região de Saúde Norte;Centro Hospitalar Trás-os-Montes e Alto Douro, EPE;41.3031784, -7.7515252;-8989675.63;110363672.49;96847663.84;-12464456.79;-13516008.65
2017-10;Região de Saúde Norte;Centro Hospitalar Universitário de São João, EPE;41.1831056, -8.6010558;-22722237.67;297987321.84;268288747.64;-26788681.79;-29698574.2
2017-10;Região de Saúde LVT;Centro Hospitalar Universitário Lisboa Norte, EPE;38.7500861, -9.1616116;-48480330.62;359743770.91;303481414.17;-58787396.12;-56262356.74
2017-10;Região de Saúde Norte;Centro Hospitalar Vila Nova Gaia/Espinho, EPE;41.1094138, -8.5972617;-25651015.74;165563572.75;134720928.59;-30277355.09;-30842644.16
2017-10;Região de Saúde do Centro;Hospital Arcebispo João Crisóstomo - Cantanhede;40.3470015, -8.5933462;376467.73;3306815.06;3683282.79;440904.13;376467.73
2017-10;Região de Saúde Norte;Hospital da Senhora da Oliveira Guimarães, EPE;41.4387173, -8.3086907;-11502319.95;84044763.86;71061335.95;-12624703.26;-12983427.91
2017-10;Região de Saúde Norte;Hospital Distrital S.Maria Maior, EPE - Barcelos;41.5324234, -8.6171561;-887252.82;19170610.94;17952610.49;-1193533.54;-1218000.45
2017-10;Região de Saúde do Alentejo;Hospital Espírito Santo de Évora, EPE;38.5684861, -7.9032848;-9908631.67;74179869.29;62634312.03;-10720522.38;-11545557.26
2017-10;Região de Saúde LVT;Instituto Português de Oncologia de Lisboa, EPE;38.7396768, -9.1634516;-12164675.52;115458822.36;97810062.93;-16583058.65;-17648759.43
2017-10;Região de Saúde do Centro;Unidade Local de Saúde da Guarda, EPE;40.5309916, -7.2734793;-10844749.48;86446908.81;72906764.61;-12248165.32;-13540144.2
2017-10;Região de Saúde do Alentejo;Unidade Local de Saúde do Litoral Alentejano, EPE;38.0162314, -8.6956768;669955.45;45594056.96;45257178.86;-194467.01;-336878.1
2017-11;Região de Saúde do Centro;Centro Hospitalar do Baixo Vouga, EPE;40.6362453, -8.6543716;-15236718.389999993;78772209.63;61889786.42;-16555038.119999997;-16882423.209999993
2017-11;Região de Saúde LVT;Hospital Fernando Fonseca, EPE;38.7422257, -9.2264834;-20389965.040000033;163202353.77000004;139371924.49;-23430227.28000003;-23830429.28000003
2017-11;Região de Saúde do Centro;Hospital Rovisco Pais;40.297919, -8.7707806;-966391.5599999992;7668913.079999999;5934961.17;-1240026.7199999988;-1733951.9099999992
2017-11;Região de Saúde Norte;Unidade Local de Saúde de Matosinhos, EPE;41.1794456, -8.6745115;-15841762.369999994;120655545.74999999;101739786.17999999;-19032488.099999994;-18915759.569999993
2017-11;Região de Saúde Norte;Unidade Local de Saúde do Nordeste, EPE;41.8056532, -6.7888197;-3596239.7399999993;87267649.27000001;81063370.66000001;-5724407.070000008;-6204278.609999999
2017-12;Região de Saúde Norte;Centro Hospitalar de Entre o Douro e Vouga, EPE;40.9293884, -8.5458794;-9360094.080000017;95386846.00000001;82235717.55;-12321370.030000033;-13151128.450000018
2017-12;Região de Saúde LVT;Centro Hospitalar de Lisboa - Zona Ocidental, EPE;38.708454, -9.216985;-17149101.199999988;233692891.94;209714001.74;-25786568.57999999;-23978890.199999988
2017-12;Região de Saúde LVT;Centro Hospitalar do Barreiro - Montijo, EPE;38.6554005, -9.0592392;-11260797.749999996;83601558.33;67655032.7;-16051620.95999999;-15946525.629999995
2017-12;Região de Saúde Norte;Centro Hospitalar Médio Ave, EPE;41.3423984, -8.4802503;-7704873.539999998;50710665.61;42592997.21;-7954679.910000007;-8117668.3999999985
2017-12;Região de Saúde LVT;Centro Hospitalar Psiquiátrico de Lisboa, SPA;38.7569771, -9.1460705;2404599.4600000037;25164376.459999997;23182204.21;-1757544.3299999945;-1982172.2499999963
2017-12;Região de Saúde do Centro;Centro Hospitalar Tondela-Viseu, EPE;40.516364, -8.0827433;-12455997.620000016;121737035.12;106726893.83999999;-15013203.090000011;-15010141.280000016
2017-12;Região de Saúde do Algarve;Centro Hospitalar Universitário do Algarve, E.P.E;37.0238973, -7.9281554;-7736582.499999974;209982139.1;196902448.04000002;-13106266.94999993;-13079691.059999973
2017-12;Região de Saúde Norte;Centro Hospitalar Vila Nova Gaia/Espinho, EPE;41.1094138, -8.5972617;-19557853.509999983;199218518.1;172665270.02;-25969335.129999954;-26553248.079999983
2017-12;Região de Saúde do Centro;Hospital Arcebispo João Crisóstomo - Cantanhede;40.3470015, -8.5933462;129486.6600000002;4648369.909999999;4383369.359999999;-31715.269999999553;-265000.5499999998
2017-12;Região de Saúde LVT;Hospital Distrital Santarém, EPE;39.2410946, -8.6937515;-1437468.3000000147;90021283.84;86187536.33999999;-6029137.420000011;-3833747.500000015
2017-12;Região de Saúde do Centro;Hospital Rovisco Pais;40.297919, -8.7707806;-1066761.5700000008;8654019.06;6753457.93;-522796.0700000003;-1900561.1300000008
2017-12;Região de Saúde do Centro;Instituto Português de Oncologia de Coimbra, EPE;40.2162514, -8.4103814;-971246.1400000015;52598417.370000005;48700229.52;-2794332.060000006;-3898187.8500000015
2017-12;Região de Saúde LVT;Instituto Português de Oncologia de Lisboa, EPE;38.7396768, -9.1634516;-802158.9899999752;138896972.95;131388925.19000001;-5397232.439999988;-7508047.759999976
2017-12;Região de Saúde Norte;Unidade Local de Saúde de Matosinhos, EPE;41.1794456, -8.6745115;-1830782.2200000137;130841278.31000002;125255213.09;-6346804.420000024;-5586065.220000014
2017-12;Região de Saúde do Alentejo;Unidade Local de Saúde do Litoral Alentejano, EPE;38.0162314, -8.6956768;-2704715.23;56961911.13999999;52978498.88999999;-3887331.800000002;-3983412.25
2018-01;Região de Saúde do Centro;Centro Hospitalar Tondela-Viseu, EPE;40.516364, -8.0827433;-5940596.48;5979974.49;39378.01;-5940596.48;-5940596.48
2018-01;Região de Saúde do Centro;Hospital Arcebispo João Crisóstomo - Cantanhede;40.3470015, -8.5933462;105359.48;239307.47;344666.95;105281.36;105359.48
2018-01;Região de Saúde LVT;Hospital Distrital Santarém, EPE;39.2410946, -8.6937515;-2700669.52;8428666.83;5589423.93;-2839179.37;-2839242.9
2018-01;Região de Saúde do Centro;Hospital Rovisco Pais;40.297919, -8.7707806;-88848.66;430077.45;341228.79;-88861.47;-88848.66
2018-01;Região de Saúde LVT;Instituto Português de Oncologia de Lisboa, EPE;38.7396768, -9.1634516;-2228293.67;12453638.25;9646877.3;-2806760.95;-2806760.95
2018-01;Região de Saúde Norte;Instituto Português de Oncologia do Porto, EPE;41.1785642, -8.6062881;-2146265.17;12575660.05;9961333.71;-2614326.34;-2614326.34
2018-01;Região de Saúde do Centro;Unidade Local de Saúde da Guarda, EPE;40.5309916, -7.2734793;-1392680.34;9324914.03;7661526.75;-1663934.75;-1663387.28
2018-02;Região de Saúde Norte;Centro Hospitalar de Entre o Douro e Vouga, EPE;40.9293884, -8.5458794;-2613554.82;17144295.67;13988253.51;-3157606.68;-3156042.16
2018-02;Região de Saúde do Centro;Centro Hospitalar de Leiria, EPE;39.7414812, -8.7982706;950953.78;14555205.42;15014566.09;460163.18;459360.67
2018-02;Região de Saúde Norte;Centro Hospitalar Trás-os-Montes e Alto Douro, EPE;41.3031784, -7.7515252;1245739.56;19218214.86;19673952.51;455474.71;455737.65
2018-02;Região de Saúde Norte;Centro Hospitalar Universitário do Porto, EPE;41.1472498, -8.6172617;-6670250.37;51781386.41;43968490.31;-7814545.26;-7812896.1
2018-02;Região de Saúde Norte;Hospital de Magalhães Lemos, EPE;41.1764649, -8.6649823;151280.51;4553758.46;4657038.97;103280.51;103280.51
2018-02;Região de Saúde LVT;Hospital Distrital Santarém, EPE;39.2410946, -8.6937515;-4524780.46;16496927.06;11694999.84;-4801825.35;-4801927.22
2018-02;Região de Saúde do Alentejo;Hospital Espírito Santo de Évora, EPE;38.5684861, -7.9032848;-2905825.83;15295251.34;12127110.21;-3169523.01;-3168141.13
2018-02;Região de Saúde Norte;Instituto Português de Oncologia do Porto, EPE;41.1785642, -8.6062881;-1333174.86;25709176.83;23439879.63;-2269297.2;-2269297.2
2018-02;Região de Saúde do Centro;Unidade Local de Saúde de Castelo Branco, EPE;39.8212263, -7.4981271;-353762.71;11776432.11;11204618.55;-571923.41;-571813.56
2018-02;Região de Saúde Norte;Unidade Local de Saúde do Nordeste, EPE;41.8056532, -6.7888197;-2331187.62;17151174.95;14373874.75;-2778585.97;-2777300.2
2018-03;Região de Saúde LVT;Centro Hospitalar de Lisboa - Zona Ocidental, EPE;38.708454, -9.216985;-9290055.5;58728257.84;47809981.41;-10930048.19;-10918276.43
2018-03;Região de Saúde LVT;Centro Hospitalar do Oeste, SPA;39.4054629, -9.1258493;2054983.1;16387974.0;18442957.1;2052224.32;2054983.1
2018-03;Região de Saúde Norte;Centro Hospitalar Universitário do Porto, EPE;41.1472498, -8.6172617;-12136463.37;79675518.45;65830821.87;-13847518.13;-13844696.58
2018-03;Região de Saúde do Centro;Hospital Arcebispo João Crisóstomo - Cantanhede;40.3470015, -8.5933462;81745.71;940459.36;1022205.07;81558.01;81745.71
2018-03;Região de Saúde LVT;Instituto Português de Oncologia de Lisboa, EPE;38.7396768, -9.1634516;-6265204.26;37635031.57;29634425.47;-8000606.1;-8000606.1
2018-03;Região de Saúde do Centro;Unidade Local de Saúde de Castelo Branco, EPE;39.8212263, -7.4981271;-741842.03;18045505.45;16976095.42;-1069636.67;-1069410.03
2018-04;Região de Saúde do Centro;Centro Hospitalar do Baixo Vouga, EPE;40.6362453, -8.6543716;-8440201.13;31953233.12;22899266.09;-9053886.67;-9053967.03
2018-04;Região de Saúde Norte;Centro Hospitalar Universitário de São João, EPE;41.1831056, -8.6010558;-16748258.58;128110521.4;111362262.82;-16739576.07;-16748258.58
2018-04;Região de Saúde Norte;Hospital de Magalhães Lemos, EPE;41.1764649, -8.6649823;-156875.22;9672095.26;9419220.04;-252875.22;-252875.22
2018-04;Região de Saúde do Centro;Hospital Rovisco Pais;40.297919, -8.7707806;382461.17;2220692.06;2603153.23;382418.65;382461.17
2018-04;Região de Saúde do Centro;Instituto Português de Oncologia de Coimbra, EPE;40.2162514, -8.4103814;394366.56;18801242.94;18260191.0;-541051.94;-541051.94
2018-04;Região de Saúde do Alentejo;Unidade Local de Saúde do Baixo Alentejo, EPE;38.014123, -7.8721227;-1867957.86;30203582.59;27844894.85;-2360686.27;-2358687.74
2018-04;Região de Saúde Norte;Unidade Local de Saúde do Nordeste, EPE;41.8056532, -6.7888197;-2695415.31;32568088.97;28961697.98;-3609055.57;-3606390.99
2018-05;Região de Saúde LVT;Centro Hospitalar Médio Tejo, EPE;39.478072, -8.5404429;-13355339.47;41561758.98;27609815.81;-13953528.2;-13951943.17
2018-05;Região de Saúde LVT;Centro Hospitalar Psiquiátrico de Lisboa, SPA;38.7569771, -9.1460705;883991.65;10288846.42;9322838.07;-967544.74;-966008.35
2018-05;Região de Saúde do Alentejo;Hospital Espírito Santo de Évora, EPE;38.5684861, -7.9032848;-7781867.04;40260326.91;31823148.07;-8440612.91;-8437178.84
2018-05;Região de Saúde do Centro;Unidade Local de Saúde da Guarda, EPE;40.5309916, -7.2734793;-6800356.87;46309582.09;38164334.39;-8146442.3;-8145247.7
2018-06;Região de Saúde do Centro;Centro Hospitalar do Baixo Vouga, EPE;40.6362453, -8.6543716;-10028844.97;46397900.81;35433820.32;-10964000.13;-10964080.49
2018-06;Região de Saúde Norte;Centro Hospitalar Póvoa Varzim / Vila do Conde, EPE;41.3828711, -8.7589945;-2730710.4;15193294.82;12235187.24;-2958107.58;-2958107.58
2018-06;Região de Saúde do Centro;Centro Hospitalar Tondela-Viseu, EPE;40.516364, -8.0827433;-7980804.7;64384339.7;55370600.0;-9015569.62;-9013739.7
2018-06;Região de Saúde Norte;Centro Hospitalar Universitário de São João, EPE;41.1831056, -8.6010558;-15043616.46;181772756.44;166729139.98;-15036387.78;-15043616.46
2018-06;Região de Saúde Norte;Centro Hospitalar Vila Nova Gaia/Espinho, EPE;41.1094138, -8.5972617;-19685813.91;107197061.45;84312610.58;-22886960.41;-22884450.87
2018-06;Região de Saúde do Centro;Hospital Distrital Figueira da Foz, EPE;40.117897, -8.8586755;-503331.43;14081990.1;13283544.07;-809415.5;-798446.03
2018-06;Região de Saúde do Centro;Hospital Dr. Francisco Zagalo - Ovar;40.8571967, -8.6318023;-206076.49;3419169.47;3213092.98;-206076.49;-206076.49
2018-06;Região de Saúde do Centro;Hospital Rovisco Pais;40.297919, -8.7707806;-346699.49;4115245.89;3623384.07;-491986.35;-491861.82
2018-06;Região de Saúde Norte;Unidade Local de Saúde de Matosinhos, EPE;41.1794456, -8.6745115;-9359396.64;69721522.16;59168845.47;-10554985.86;-10552676.69
2018-06;Região de Saúde Norte;Unidade Local de Saúde do Alto Minho, EPE;41.7056054, -8.8252713;-4756994.41;79999760.64;72740106.83;-7259741.62;-7259653.81
2018-06;Região de Saúde do Alentejo;Unidade Local de Saúde do Baixo Alentejo, EPE;38.014123, -7.8721227;-163033.51;41966301.73;41067173.4;-911756.27;-899128.33
2018-06;Região de Saúde do Alentejo;Unidade Local de Saúde do Litoral Alentejano, EPE;38.0162314, -8.6956768;966089.66;27175592.92;27581621.22;403902.51;406028.3
2018-07;Região de Saúde LVT;Centro Hospitalar de Lisboa - Zona Ocidental, EPE;38.708454, -9.216985;-15738737.09;132184086.46;112588005.65;-19612176.49;-19596080.81
2018-07;Região de Saúde Norte;Centro Hospitalar do Tâmega e Sousa, EPE;41.2494561, -8.264901;-6496057.81;60403718.06;51599102.74;-8804615.32;-8804615.32
2018-07;Região de Saúde LVT;Centro Hospitalar Médio Tejo, EPE;39.478072, -8.5404429;-16459974.3;55732738.37;38377626.5;-17357555.36;-17355111.87
2018-07;Região de Saúde do Centro;Centro Hospitalar Universitário Cova da Beira, EPE;40.2804158, -7.4922407;-11155198.7;36509960.75;24786963.14;-11725098.02;-11722997.61
2018-07;Região de Saúde do Alentejo;Hospital Espírito Santo de Évora, EPE;38.5684861, -7.9032848;-7551226.66;53546891.35;45087377.99;-8464732.28;-8459513.36
2018-07;Região de Saúde do Centro;Hospital Rovisco Pais;40.297919, -8.7707806;226399.37;5287562.01;5008677.23;-279014.37;-278884.78
2018-07;Região de Saúde LVT;Instituto Português de Oncologia de Lisboa, EPE;38.7396768, -9.1634516;-13209832.52;86514677.97;69255574.49;-17259103.48;-17259103.48
2018-07;Região de Saúde Norte;Unidade Local de Saúde de Matosinhos, EPE;41.1794456, -8.6745115;-11536905.73;81696168.39;68759681.86;-12939158.77;-12936486.53
2018-07;Região de Saúde do Alentejo;Unidade Local de Saúde do Norte Alentejano, EPE;39.3003425, -7.4263845;5434860.87;47055379.16;51742567.14;4602765.8;4687187.98
2018-08;Região de Saúde Norte;Centro Hospitalar de Entre o Douro e Vouga, EPE;40.9293884, -8.5458794;-7705603.58;64712720.73;54810171.63;-9908822.78;-9902549.1
2018-08;Região de Saúde Norte;Centro Hospitalar Médio Ave, EPE;41.3423984, -8.4802503;-3455802.05;31845864.82;28118909.57;-3727141.36;-3726955.25
2018-08;Região de Saúde do Centro;Centro Hospitalar Tondela-Viseu, EPE;40.516364, -8.0827433;-9778027.75;85911998.78;74756728.03;-11158625.29;-11155270.75
2018-08;Região de Saúde do Centro;Centro Hospitalar Universitário Cova da Beira, EPE;40.2804158, -7.4922407;-13009099.46;41655085.19;27998730.67;-13658454.93;-13656354.52
2018-08;Região de Saúde LVT;Centro Hospitalar Universitário Lisboa Norte, EPE;38.7500861, -9.1616116;-71370524.95;318094182.35;240526665.33;-77587832.81;-77567517.02
2018-08;Região de Saúde Norte;Hospital da Senhora da Oliveira Guimarães, EPE;41.4387173, -8.3086907;-13067164.58;73800875.91;59669419.54;-14131043.26;-14131456.37
2018-08;Região de Saúde do Centro;Instituto Português de Oncologia de Coimbra, EPE;40.2162514, -8.4103814;44668.81;38074687.53;36248001.05;-1826686.48;-1826686.48
2018-08;Região de Saúde do Alentejo;Unidade Local de Saúde do Baixo Alentejo, EPE;38.014123, -7.8721227;2515241.6;58452841.94;59986623.78;1515538.14;1533781.84
2018-08;Região de Saúde do Alentejo;Unidade Local de Saúde do Litoral Alentejano, EPE;38.0162314, -8.6956768;28771.42;37524509.01;36788484.75;-739849.52;-736024.26
2018-08;Região de Saúde do Alentejo;Unidade Local de Saúde do Norte Alentejano, EPE;39.3003425, -7.4263845;4527382.08;54255758.78;57928657.56;3588136.74;3672898.78
2018-09;Região de Saúde Norte;Centro Hospitalar Póvoa Varzim / Vila do Conde, EPE;41.3828711, -8.7589945;-5097254.6;23589162.86;18150812.49;-5438350.37;-5438350.37
2018-09;Região de Saúde Norte;Centro Hospitalar Trás-os-Montes e Alto Douro, EPE;41.3031784, -7.7515252;-14278462.04;103717592.13;85910849.73;-17805753.52;-17806742.4
2018-09;Região de Saúde Norte;Centro Hospitalar Universitário de São João, EPE;41.1831056, -8.6010558;-35077680.97;289709329.84;248130247.81;-41576892.22;-41579082.03
2018-09;Região de Saúde do Algarve;Centro Hospitalar Universitário do Algarve, E.P.E;37.0238973, -7.9281554;-4210785.0;157402234.97;149836290.65;-7566605.72;-7565944.32
2018-09;Região de Saúde LVT;Hospital Distrital Santarém, EPE;39.2410946, -8.6937515;-15041565.53;68539720.45;52126948.47;-16411430.04;-16412771.98
2018-10;Região de Saúde do Centro;Centro Hospitalar do Baixo Vouga, EPE;40.6362453, -8.6543716;-17599420.2;78998020.78;59849383.73;-19148556.69;-19148637.05
2018-10;Região de Saúde LVT;Centro Hospitalar Psiquiátrico de Lisboa, SPA;38.7569771, -9.1460705;2287406.93;20296146.06;18929078.83;-1369009.11;-1367067.23
2018-10;Região de Saúde Norte;Hospital Distrital S.Maria Maior, EPE - Barcelos;41.5324234, -8.6171561;117351.36;20672634.86;20468679.47;-211969.29;-203955.39
