geocod;geodsg;dim_3;dim_3_t;dim_4;dim_4_t;ind_string;valor;periodo
1870703;Borba;T;HM;41;30 - 34 anos;271;271;2023
1870712;Vendas Novas;2;M;22;15 - 19 anos;271;271;2023
2004302;Vila da Praia da Vitória;2;M;91;80 - 84 anos;271;271;2023
2004401;Santa Cruz da Graciosa;T;HM;61;50 - 54 anos;271;271;2023
2004603;São Roque do Pico;T;HM;42;35 - 39 anos;271;271;2023
2004701;Horta;2;M;11;0 - 4 anos;271;271;2023
1111604;Monção;2;M;12;5 - 9 anos;272;272;2023
11B1706;Montalegre;1;H;52;45 - 49 anos;272;272;2023
11D1807;Moimenta da Beira;1;H;31;20 - 24 anos;272;272;2023
16D0112;Murtosa;2;M;92;85 e mais anos;272;272;2023
16E0606;Góis;T;HM;52;45 - 49 anos;272;272;2023
16E0614;Penela;T;HM;91;80 - 84 anos;272;272;2023
16F1002;Alvaiázere;T;HM;41;30 - 34 anos;272;272;2023
16G1814;Santa Comba Dão;2;M;42;35 - 39 anos;272;272;2023
1870702;Arraiolos;1;H;71;60 - 64 anos;272;272;2023
1870702;Arraiolos;T;HM;21;10 - 14 anos;272;272;2023
1870704;Estremoz;2;M;22;15 - 19 anos;272;272;2023
1870712;Vendas Novas;2;M;42;35 - 39 anos;272;272;2023
2004201;Lagoa;2;M;81;70 - 74 anos;272;272;2023
11E0408;Mogadouro;1;H;92;85 e mais anos;273;273;2023
16B1112;Sobral de Monte Agraço;1;H;11;0 - 4 anos;273;273;2023
16E0606;Góis;T;HM;81;70 - 74 anos;273;273;2023
16G1814;Santa Comba Dão;2;M;31;20 - 24 anos;273;273;2023
16I1411;Ferreira do Zêzere;1;H;62;55 - 59 anos;273;273;2023
16J0903;Celorico da Beira;1;H;72;65 - 69 anos;273;273;2023
16J0911;Sabugal;2;M;52;45 - 49 anos;273;273;2023
1870703;Borba;T;HM;91;80 - 84 anos;273;273;2023
1870713;Viana do Alentejo;T;HM;22;15 - 19 anos;273;273;2023
2004101;Vila do Porto;T;HM;12;5 - 9 anos;273;273;2023
2004202;Nordeste;T;HM;32;25 - 29 anos;273;273;2023
2004302;Vila da Praia da Vitória;1;H;82;75 - 79 anos;273;273;2023
1111601;Arcos de Valdevez;1;H;11;0 - 4 anos;274;274;2023
1111603;Melgaço;T;HM;41;30 - 34 anos;274;274;2023
1120310;Terras de Bouro;T;HM;91;80 - 84 anos;274;274;2023
11C0106;Castelo de Paiva;2;M;12;5 - 9 anos;274;274;2023
11D0914;Vila Nova de Foz Côa;2;M;82;75 - 79 anos;274;274;2023
11D1801;Armamar;T;HM;41;30 - 34 anos;274;274;2023
1500812;São Brás de Alportel;1;H;12;5 - 9 anos;274;274;2023
16D0112;Murtosa;2;M;21;10 - 14 anos;274;274;2023
16E0612;Pampilhosa da Serra;2;M;92;85 e mais anos;274;274;2023
16G0901;Aguiar da Beira;T;HM;91;80 - 84 anos;274;274;2023
16G1803;Castro Daire;1;H;92;85 e mais anos;274;274;2023
16H0505;Idanha-a-Nova;1;H;62;55 - 59 anos;274;274;2023
1851407;Chamusca;1;H;81;70 - 74 anos;274;274;2023
1851412;Golegã;T;HM;22;15 - 19 anos;274;274;2023
1851412;Golegã;T;HM;41;30 - 34 anos;274;274;2023
1870710;Redondo;T;HM;21;10 - 14 anos;274;274;2023
1870712;Vendas Novas;2;M;32;25 - 29 anos;274;274;2023
2004203;Ponta Delgada;1;H;92;85 e mais anos;274;274;2023
2004701;Horta;1;H;82;75 - 79 anos;274;274;2023
11D1704;Mesão Frio;T;HM;52;45 - 49 anos;275;275;2023
11D1801;Armamar;T;HM;91;80 - 84 anos;275;275;2023
11D1815;São João da Pesqueira;2;M;72;65 - 69 anos;275;275;2023
16B1112;Sobral de Monte Agraço;2;M;12;5 - 9 anos;275;275;2023
16G1803;Castro Daire;2;M;32;25 - 29 anos;275;275;2023
16G1824;Vouzela;1;H;82;75 - 79 anos;275;275;2023
16H0508;Proença-a-Nova;2;M;72;65 - 69 anos;275;275;2023
1861204;Campo Maior;2;M;81;70 - 74 anos;275;275;2023
1861204;Campo Maior;T;HM;92;85 e mais anos;275;275;2023
1861213;Ponte de Sor;1;H;91;80 - 84 anos;275;275;2023
1870706;Montemor-o-Novo;2;M;11;0 - 4 anos;275;275;2023
3003101;Calheta;2;M;41;30 - 34 anos;275;275;2023
1111605;Paredes de Coura;2;M;51;40 - 44 anos;276;276;2023
11C1813;Resende;2;M;92;85 e mais anos;276;276;2023
11D1820;Tarouca;2;M;52;45 - 49 anos;276;276;2023
1500815;Vila do Bispo;T;HM;21;10 - 14 anos;276;276;2023
16B1104;Cadaval;1;H;91;80 - 84 anos;276;276;2023
16I1411;Ferreira do Zêzere;1;H;72;65 - 69 anos;276;276;2023
16I1413;Mação;1;H;71;60 - 64 anos;276;276;2023
16J0904;Figueira de Castelo Rodrigo;2;M;92;85 e mais anos;276;276;2023
16J0910;Pinhel;2;M;62;55 - 59 anos;276;276;2023
1811505;Grândola;2;M;32;25 - 29 anos;276;276;2023
1840208;Ferreira do Alentejo;1;H;72;65 - 69 anos;276;276;2023
1861215;Sousel;T;HM;72;65 - 69 anos;276;276;2023
2004206;Vila Franca do Campo;2;M;21;10 - 14 anos;276;276;2023
1190311;Vieira do Minho;2;M;32;25 - 29 anos;277;277;2023
1191705;Mondim de Basto;2;M;72;65 - 69 anos;277;277;2023
11D1704;Mesão Frio;T;HM;72;65 - 69 anos;277;277;2023
11D1710;Sabrosa;T;HM;32;25 - 29 anos;277;277;2023
11E0405;Macedo de Cavaleiros;2;M;22;15 - 19 anos;277;277;2023
1500803;Aljezur;T;HM;11;0 - 4 anos;277;277;2023
1500803;Aljezur;T;HM;92;85 e mais anos;277;277;2023
1500816;Vila Real de Santo António;1;H;91;80 - 84 anos;277;277;2023
16B1102;Arruda dos Vinhos;1;H;82;75 - 79 anos;277;277;2023
16E0609;Miranda do Corvo;1;H;41;30 - 34 anos;277;277;2023
16E0612;Pampilhosa da Serra;T;HM;62;55 - 59 anos;277;277;2023
16E0613;Penacova;1;H;91;80 - 84 anos;277;277;2023
16H0505;Idanha-a-Nova;1;H;61;50 - 54 anos;277;277;2023
16I1413;Mação;2;M;91;80 - 84 anos;277;277;2023
16J0501;Belmonte;2;M;72;65 - 69 anos;277;277;2023
1840201;Aljustrel;2;M;52;45 - 49 anos;277;277;2023
1840206;Castro Verde;T;HM;12;5 - 9 anos;277;277;2023
1840214;Vidigueira;T;HM;31;20 - 24 anos;277;277;2023
1851404;Alpiarça;1;H;52;45 - 49 anos;277;277;2023
1851407;Chamusca;T;HM;11;0 - 4 anos;277;277;2023
1861206;Crato;T;HM;82;75 - 79 anos;277;277;2023
2004602;Madalena;T;HM;11;0 - 4 anos;277;277;2023
1111610;Vila Nova de Cerveira;1;H;32;25 - 29 anos;278;278;2023
11D1820;Tarouca;2;M;72;65 - 69 anos;278;278;2023
11E0412;Vinhais;1;H;92;85 e mais anos;278;278;2023
1500812;São Brás de Alportel;1;H;82;75 - 79 anos;278;278;2023
16D0112;Murtosa;1;H;72;65 - 69 anos;278;278;2023
16E0609;Miranda do Corvo;1;H;82;75 - 79 anos;278;278;2023
16E0613;Penacova;1;H;22;15 - 19 anos;278;278;2023
16E1808;Mortágua;2;M;52;45 - 49 anos;278;278;2023
16G0901;Aguiar da Beira;T;HM;51;40 - 44 anos;278;278;2023
16G1816;São Pedro do Sul;1;H;92;85 e mais anos;278;278;2023
16I0509;Sertã;2;M;21;10 - 14 anos;278;278;2023
16I1402;Alcanena;2;M;21;10 - 14 anos;278;278;2023
16I1402;Alcanena;2;M;41;30 - 34 anos;278;278;2023
16I1408;Constância;T;HM;62;55 - 59 anos;278;278;2023
16J0913;Trancoso;1;H;61;50 - 54 anos;278;278;2023
1701502;Alcochete;2;M;92;85 e mais anos;278;278;2023
1851404;Alpiarça;2;M;71;60 - 64 anos;278;278;2023
1870713;Viana do Alentejo;T;HM;81;70 - 74 anos;278;278;2023
2004206;Vila Franca do Campo;1;H;72;65 - 69 anos;278;278;2023
2004502;Velas;T;HM;31;20 - 24 anos;278;278;2023
3003109;Santana;2;M;72;65 - 69 anos;278;278;2023
1111606;Ponte da Barca;1;H;31;20 - 24 anos;279;279;2023
11D1807;Moimenta da Beira;1;H;51;40 - 44 anos;279;279;2023
16E0601;Arganil;2;M;42;35 - 39 anos;279;279;2023
16I0509;Sertã;1;H;92;85 e mais anos;279;279;2023
16I1402;Alcanena;2;M;31;20 - 24 anos;279;279;2023
16I1408;Constância;T;HM;51;40 - 44 anos;279;279;2023
16J0903;Celorico da Beira;T;HM;32;25 - 29 anos;279;279;2023
16J0905;Fornos de Algodres;T;HM;91;80 - 84 anos;279;279;2023
1840213;Serpa;1;H;12;5 - 9 anos;279;279;2023
1851407;Chamusca;2;M;51;40 - 44 anos;279;279;2023
1851412;Golegã;T;HM;92;85 e mais anos;279;279;2023
1870703;Borba;T;HM;22;15 - 19 anos;279;279;2023
1870710;Redondo;T;HM;22;15 - 19 anos;279;279;2023
1870711;Reguengos de Monsaraz;1;H;22;15 - 19 anos;279;279;2023
2004101;Vila do Porto;T;HM;21;10 - 14 anos;279;279;2023
2004502;Velas;T;HM;41;30 - 34 anos;279;279;2023
1111604;Monção;1;H;11;0 - 4 anos;280;280;2023
11A0116;São João da Madeira;1;H;92;85 e mais anos;280;280;2023
11B1712;Valpaços;1;H;31;20 - 24 anos;280;280;2023
11B1712;Valpaços;2;M;42;35 - 39 anos;280;280;2023
11D1819;Tabuaço;T;HM;52;45 - 49 anos;280;280;2023
11E0406;Miranda do Douro;2;M;72;65 - 69 anos;280;280;2023
16B1104;Cadaval;2;M;12;5 - 9 anos;280;280;2023
16E0601;Arganil;1;H;42;35 - 39 anos;280;280;2023
16E0614;Penela;T;HM;32;25 - 29 anos;280;280;2023
16F1002;Alvaiázere;2;M;81;70 - 74 anos;280;280;2023
16F1008;Figueiró dos Vinhos;T;HM;91;80 - 84 anos;280;280;2023
16G1809;Nelas;2;M;41;30 - 34 anos;280;280;2023
16I1402;Alcanena;1;H;41;30 - 34 anos;280;280;2023
1840206;Castro Verde;1;H;71;60 - 64 anos;280;280;2023
1190311;Vieira do Minho;2;M;91;80 - 84 anos;281;281;2023
11B1713;Vila Pouca de Aguiar;1;H;31;20 - 24 anos;281;281;2023
11C1813;Resende;1;H;31;20 - 24 anos;281;281;2023
11C1813;Resende;1;H;81;70 - 74 anos;281;281;2023
11D0409;Torre de Moncorvo;2;M;71;60 - 64 anos;281;281;2023
1500804;Castro Marim;2;M;81;70 - 74 anos;281;281;2023
16B1012;Óbidos;2;M;91;80 - 84 anos;281;281;2023
16B1102;Arruda dos Vinhos;2;M;92;85 e mais anos;281;281;2023
16E0613;Penacova;2;M;32;25 - 29 anos;281;281;2023
16G1824;Vouzela;2;M;91;80 - 84 anos;281;281;2023
16I1411;Ferreira do Zêzere;2;M;81;70 - 74 anos;281;281;2023
16J0911;Sabugal;1;H;52;45 - 49 anos;281;281;2023
16J0913;Trancoso;2;M;52;45 - 49 anos;281;281;2023
1811513;Sines;2;M;91;80 - 84 anos;281;281;2023
1851404;Alpiarça;2;M;81;70 - 74 anos;281;281;2023
1851409;Coruche;1;H;11;0 - 4 anos;281;281;2023
1861203;Avis;T;HM;71;60 - 64 anos;281;281;2023
1861203;Avis;T;HM;72;65 - 69 anos;281;281;2023
1861204;Campo Maior;2;M;61;50 - 54 anos;281;281;2023
11B1706;Montalegre;1;H;61;50 - 54 anos;282;282;2023
11C1804;Cinfães;1;H;11;0 - 4 anos;282;282;2023
11D1815;São João da Pesqueira;T;HM;91;80 - 84 anos;282;282;2023
16B1005;Bombarral;1;H;11;0 - 4 anos;282;282;2023
16B1012;Óbidos;1;H;12;5 - 9 anos;282;282;2023
16E0617;Vila Nova de Poiares;T;HM;12;5 - 9 anos;282;282;2023
16F1002;Alvaiázere;1;H;71;60 - 64 anos;282;282;2023
16F1002;Alvaiázere;T;HM;42;35 - 39 anos;282;282;2023
16I1413;Mação;T;HM;32;25 - 29 anos;282;282;2023
16I1417;Sardoal;T;HM;52;45 - 49 anos;282;282;2023
16I1417;Sardoal;T;HM;72;65 - 69 anos;282;282;2023
16I1420;Vila Nova da Barquinha;2;M;52;45 - 49 anos;282;282;2023
16I1420;Vila Nova da Barquinha;2;M;62;55 - 59 anos;282;282;2023
16I1420;Vila Nova da Barquinha;2;M;71;60 - 64 anos;282;282;2023
16J0902;Almeida;2;M;82;75 - 79 anos;282;282;2023
1840208;Ferreira do Alentejo;1;H;71;60 - 64 anos;282;282;2023
1870712;Vendas Novas;1;H;41;30 - 34 anos;282;282;2023
2004206;Vila Franca do Campo;2;M;31;20 - 24 anos;282;282;2023
2004601;Lajes do Pico;T;HM;81;70 - 74 anos;282;282;2023
1111603;Melgaço;1;H;71;60 - 64 anos;283;283;2023
11D1820;Tarouca;2;M;61;50 - 54 anos;283;283;2023
11E0410;Vila Flor;1;H;72;65 - 69 anos;283;283;2023
16E0617;Vila Nova de Poiares;T;HM;91;80 - 84 anos;283;283;2023
16G1809;Nelas;1;H;41;30 - 34 anos;283;283;2023
16H0507;Penamacor;T;HM;61;50 - 54 anos;283;283;2023
16I1408;Constância;T;HM;71;60 - 64 anos;283;283;2023
16I1411;Ferreira do Zêzere;2;M;82;75 - 79 anos;283;283;2023
16J0910;Pinhel;T;HM;42;35 - 39 anos;283;283;2023
1870713;Viana do Alentejo;T;HM;41;30 - 34 anos;283;283;2023
2004602;Madalena;1;H;52;45 - 49 anos;283;283;2023
3003101;Calheta;1;H;32;25 - 29 anos;283;283;2023
3003109;Santana;T;HM;32;25 - 29 anos;283;283;2023
1111603;Melgaço;T;HM;42;35 - 39 anos;284;284;2023
1120310;Terras de Bouro;T;HM;41;30 - 34 anos;284;284;2023
11B1709;Ribeira de Pena;1;H;71;60 - 64 anos;284;284;2023
11B1709;Ribeira de Pena;T;HM;31;20 - 24 anos;284;284;2023
11D0409;Torre de Moncorvo;1;H;81;70 - 74 anos;284;284;2023
11D1820;Tarouca;1;H;62;55 - 59 anos;284;284;2023
16B1005;Bombarral;2;M;21;10 - 14 anos;284;284;2023
16E0608;Mira;1;H;21;10 - 14 anos;284;284;2023
16E0613;Penacova;1;H;31;20 - 24 anos;284;284;2023
16E0617;Vila Nova de Poiares;2;M;71;60 - 64 anos;284;284;2023
16E1808;Mortágua;T;HM;11;0 - 4 anos;284;284;2023
16G1803;Castro Daire;1;H;22;15 - 19 anos;284;284;2023
16G1824;Vouzela;1;H;51;40 - 44 anos;284;284;2023
16I1402;Alcanena;1;H;32;25 - 29 anos;284;284;2023
16J0501;Belmonte;2;M;92;85 e mais anos;284;284;2023
16J0903;Celorico da Beira;T;HM;22;15 - 19 anos;284;284;2023
16J0903;Celorico da Beira;T;HM;42;35 - 39 anos;284;284;2023
16J0905;Fornos de Algodres;T;HM;61;50 - 54 anos;284;284;2023
1840206;Castro Verde;2;M;62;55 - 59 anos;284;284;2023
1840210;Moura;1;H;41;30 - 34 anos;284;284;2023
1861203;Avis;T;HM;52;45 - 49 anos;284;284;2023
1870702;Arraiolos;2;M;61;50 - 54 anos;284;284;2023
1870706;Montemor-o-Novo;1;H;11;0 - 4 anos;284;284;2023
1870707;Mora;T;HM;62;55 - 59 anos;284;284;2023
1870711;Reguengos de Monsaraz;2;M;42;35 - 39 anos;284;284;2023
2004206;Vila Franca do Campo;1;H;21;10 - 14 anos;284;284;2023
2004401;Santa Cruz da Graciosa;T;HM;51;40 - 44 anos;284;284;2023
11D0409;Torre de Moncorvo;1;H;72;65 - 69 anos;285;285;2023
11D0914;Vila Nova de Foz Côa;T;HM;42;35 - 39 anos;285;285;2023
11D1701;Alijó;T;HM;11;0 - 4 anos;285;285;2023
11D1711;Santa Marta de Penaguião;T;HM;92;85 e mais anos;285;285;2023
11D1815;São João da Pesqueira;1;H;71;60 - 64 anos;285;285;2023
11E0406;Miranda do Douro;2;M;81;70 - 74 anos;285;285;2023
16G1802;Carregal do Sal;2;M;51;40 - 44 anos;285;285;2023
16G1803;Castro Daire;1;H;91;80 - 84 anos;285;285;2023
16G1810;Oliveira de Frades;2;M;51;40 - 44 anos;285;285;2023
16G1811;Penalva do Castelo;1;H;72;65 - 69 anos;285;285;2023
16G1816;São Pedro do Sul;2;M;21;10 - 14 anos;285;285;2023
16G1817;Sátão;2;M;32;25 - 29 anos;285;285;2023
16G1817;Sátão;2;M;42;35 - 39 anos;285;285;2023
16I1411;Ferreira do Zêzere;2;M;62;55 - 59 anos;285;285;2023
16J0903;Celorico da Beira;2;M;72;65 - 69 anos;285;285;2023
16J0909;Mêda;T;HM;61;50 - 54 anos;285;285;2023
1851407;Chamusca;T;HM;12;5 - 9 anos;285;285;2023
1861204;Campo Maior;2;M;62;55 - 59 anos;285;285;2023
1870701;Alandroal;T;HM;81;70 - 74 anos;285;285;2023
1870701;Alandroal;T;HM;91;80 - 84 anos;285;285;2023
1870704;Estremoz;2;M;31;20 - 24 anos;285;285;2023
1870713;Viana do Alentejo;T;HM;92;85 e mais anos;285;285;2023
3003110;São Vicente;T;HM;42;35 - 39 anos;285;285;2023
1111602;Caminha;1;H;12;5 - 9 anos;286;286;2023
1111605;Paredes de Coura;2;M;61;50 - 54 anos;286;286;2023
1111606;Ponte da Barca;1;H;42;35 - 39 anos;286;286;2023
1190309;Póvoa de Lanhoso;1;H;91;80 - 84 anos;286;286;2023
1191705;Mondim de Basto;T;HM;41;30 - 34 anos;286;286;2023
11D1711;Santa Marta de Penaguião;T;HM;32;25 - 29 anos;286;286;2023
11D1820;Tarouca;T;HM;91;80 - 84 anos;286;286;2023
16B1012;Óbidos;2;M;21;10 - 14 anos;286;286;2023
16E0608;Mira;2;M;41;30 - 34 anos;286;286;2023
16E0609;Miranda do Corvo;2;M;42;35 - 39 anos;286;286;2023
16E0616;Tábua;2;M;32;25 - 29 anos;286;286;2023
16G1802;Carregal do Sal;1;H;52;45 - 49 anos;286;286;2023
16G1811;Penalva do Castelo;T;HM;21;10 - 14 anos;286;286;2023
16J0902;Almeida;2;M;81;70 - 74 anos;286;286;2023
16J0902;Almeida;T;HM;51;40 - 44 anos;286;286;2023
16J0903;Celorico da Beira;2;M;71;60 - 64 anos;286;286;2023
1840208;Ferreira do Alentejo;1;H;42;35 - 39 anos;286;286;2023
1870712;Vendas Novas;2;M;31;20 - 24 anos;286;286;2023
1870714;Vila Viçosa;1;H;61;50 - 54 anos;286;286;2023
2004401;Santa Cruz da Graciosa;T;HM;42;35 - 39 anos;286;286;2023
2004601;Lajes do Pico;T;HM;72;65 - 69 anos;286;286;2023
2004701;Horta;2;M;12;5 - 9 anos;286;286;2023
1111603;Melgaço;2;M;62;55 - 59 anos;287;287;2023
1111610;Vila Nova de Cerveira;1;H;81;70 - 74 anos;287;287;2023
1191705;Mondim de Basto;T;HM;42;35 - 39 anos;287;287;2023
1191705;Mondim de Basto;T;HM;91;80 - 84 anos;287;287;2023
11B1712;Valpaços;1;H;22;15 - 19 anos;287;287;2023
11B1712;Valpaços;1;H;41;30 - 34 anos;287;287;2023
11D0914;Vila Nova de Foz Côa;1;H;72;65 - 69 anos;287;287;2023
11D1807;Moimenta da Beira;1;H;61;50 - 54 anos;287;287;2023
11D1819;Tabuaço;T;HM;51;40 - 44 anos;287;287;2023
11E0401;Alfândega da Fé;T;HM;82;75 - 79 anos;287;287;2023
1500803;Aljezur;T;HM;12;5 - 9 anos;287;287;2023
16B1112;Sobral de Monte Agraço;2;M;82;75 - 79 anos;287;287;2023
16G1810;Oliveira de Frades;1;H;31;20 - 24 anos;287;287;2023
16I1411;Ferreira do Zêzere;T;HM;12;5 - 9 anos;287;287;2023
16J0913;Trancoso;2;M;91;80 - 84 anos;287;287;2023
1870709;Portel;T;HM;41;30 - 34 anos;287;287;2023
11D1819;Tabuaço;T;HM;82;75 - 79 anos;288;288;2023
11E0410;Vila Flor;T;HM;31;20 - 24 anos;288;288;2023
11E0411;Vimioso;T;HM;91;80 - 84 anos;288;288;2023
16F1002;Alvaiázere;T;HM;32;25 - 29 anos;288;288;2023
16F1003;Ansião;1;H;42;35 - 39 anos;288;288;2023
16G1803;Castro Daire;1;H;42;35 - 39 anos;288;288;2023
16J0910;Pinhel;2;M;91;80 - 84 anos;288;288;2023
16J0910;Pinhel;T;HM;32;25 - 29 anos;288;288;2023
1840206;Castro Verde;T;HM;91;80 - 84 anos;288;288;2023
1840208;Ferreira do Alentejo;1;H;51;40 - 44 anos;288;288;2023
1840213;Serpa;1;H;21;10 - 14 anos;288;288;2023
1851409;Coruche;1;H;12;5 - 9 anos;288;288;2023
1861209;Gavião;T;HM;72;65 - 69 anos;288;288;2023
1870709;Portel;T;HM;32;25 - 29 anos;288;288;2023
3003107;Ribeira Brava;2;M;91;80 - 84 anos;288;288;2023
3003109;Santana;2;M;62;55 - 59 anos;288;288;2023
1190304;Cabeceiras de Basto;2;M;12;5 - 9 anos;289;289;2023
11A0104;Arouca;1;H;92;85 e mais anos;289;289;2023
11C0305;Celorico de Basto;1;H;11;0 - 4 anos;289;289;2023
11D1704;Mesão Frio;T;HM;62;55 - 59 anos;289;289;2023
11D1707;Murça;T;HM;52;45 - 49 anos;289;289;2023
1500812;São Brás de Alportel;1;H;22;15 - 19 anos;289;289;2023
16B1112;Sobral de Monte Agraço;2;M;81;70 - 74 anos;289;289;2023
16D0117;Sever do Vouga;1;H;32;25 - 29 anos;289;289;2023
16E0606;Góis;T;HM;71;60 - 64 anos;289;289;2023
16E0608;Mira;1;H;41;30 - 34 anos;289;289;2023
16F1003;Ansião;2;M;42;35 - 39 anos;289;289;2023
16G1816;São Pedro do Sul;2;M;41;30 - 34 anos;289;289;2023
16H0505;Idanha-a-Nova;1;H;82;75 - 79 anos;289;289;2023
16I1411;Ferreira do Zêzere;2;M;61;50 - 54 anos;289;289;2023
16I1417;Sardoal;T;HM;71;60 - 64 anos;289;289;2023
1840202;Almodôvar;T;HM;31;20 - 24 anos;289;289;2023
1840208;Ferreira do Alentejo;1;H;41;30 - 34 anos;289;289;2023
1840213;Serpa;2;M;32;25 - 29 anos;289;289;2023
1851414;Rio Maior;1;H;92;85 e mais anos;289;289;2023
1870704;Estremoz;1;H;41;30 - 34 anos;289;289;2023
1870714;Vila Viçosa;2;M;72;65 - 69 anos;289;289;2023
3003109;Santana;T;HM;22;15 - 19 anos;289;289;2023
1111603;Melgaço;1;H;82;75 - 79 anos;290;290;2023
1111610;Vila Nova de Cerveira;1;H;72;65 - 69 anos;290;290;2023
11B1702;Boticas;T;HM;51;40 - 44 anos;290;290;2023
11C0106;Castelo de Paiva;1;H;12;5 - 9 anos;290;290;2023
11D0914;Vila Nova de Foz Côa;T;HM;32;25 - 29 anos;290;290;2023
11D1708;Peso da Régua;1;H;21;10 - 14 anos;290;290;2023
11D1710;Sabrosa;T;HM;92;85 e mais anos;290;290;2023
11E0407;Mirandela;2;M;11;0 - 4 anos;290;290;2023
1500809;Monchique;T;HM;51;40 - 44 anos;290;290;2023
16B1012;Óbidos;2;M;22;15 - 19 anos;290;290;2023
16E0607;Lousã;2;M;11;0 - 4 anos;290;290;2023
16E0608;Mira;1;H;91;80 - 84 anos;290;290;2023
16E0616;Tábua;1;H;42;35 - 39 anos;290;290;2023
16E1808;Mortágua;1;H;51;40 - 44 anos;290;290;2023
16G1802;Carregal do Sal;1;H;82;75 - 79 anos;290;290;2023
16G1817;Sátão;1;H;32;25 - 29 anos;290;290;2023
16G1817;Sátão;2;M;31;20 - 24 anos;290;290;2023
16I1411;Ferreira do Zêzere;1;H;71;60 - 64 anos;290;290;2023
16J0911;Sabugal;1;H;51;40 - 44 anos;290;290;2023
16J0913;Trancoso;1;H;62;55 - 59 anos;290;290;2023
1861204;Campo Maior;1;H;61;50 - 54 anos;290;290;2023
1861215;Sousel;T;HM;62;55 - 59 anos;290;290;2023
1870704;Estremoz;1;H;32;25 - 29 anos;290;290;2023
1870706;Montemor-o-Novo;2;M;12;5 - 9 anos;290;290;2023
1870710;Redondo;T;HM;91;80 - 84 anos;290;290;2023
2004206;Vila Franca do Campo;2;M;72;65 - 69 anos;290;290;2023
1190314;Vizela;2;M;92;85 e mais anos;291;291;2023
11D1815;São João da Pesqueira;T;HM;41;30 - 34 anos;291;291;2023
11E0412;Vinhais;T;HM;42;35 - 39 anos;291;291;2023
1500812;São Brás de Alportel;1;H;41;30 - 34 anos;291;291;2023
16E1808;Mortágua;1;H;61;50 - 54 anos;291;291;2023
16G1809;Nelas;1;H;21;10 - 14 anos;291;291;2023
16G1809;Nelas;2;M;32;25 - 29 anos;291;291;2023
16I0509;Sertã;1;H;12;5 - 9 anos;291;291;2023
1840210;Moura;2;M;12;5 - 9 anos;291;291;2023
1840212;Ourique;T;HM;51;40 - 44 anos;291;291;2023
1840213;Serpa;2;M;41;30 - 34 anos;291;291;2023
1870703;Borba;T;HM;42;35 - 39 anos;291;291;2023
1870714;Vila Viçosa;2;M;52;45 - 49 anos;291;291;2023
3003101;Calheta;1;H;81;70 - 74 anos;291;291;2023
3003101;Calheta;2;M;22;15 - 19 anos;291;291;2023
3003107;Ribeira Brava;1;H;81;70 - 74 anos;291;291;2023
11E0412;Vinhais;1;H;62;55 - 59 anos;292;292;2023
1500804;Castro Marim;T;HM;91;80 - 84 anos;292;292;2023
16E0609;Miranda do Corvo;2;M;32;25 - 29 anos;292;292;2023
16F1003;Ansião;1;H;91;80 - 84 anos;292;292;2023
16F1003;Ansião;2;M;31;20 - 24 anos;292;292;2023
16G1811;Penalva do Castelo;2;M;71;60 - 64 anos;292;292;2023
16G1817;Sátão;1;H;42;35 - 39 anos;292;292;2023
16G1822;Vila Nova de Paiva;T;HM;82;75 - 79 anos;292;292;2023
16J0910;Pinhel;1;H;62;55 - 59 anos;292;292;2023
1861213;Ponte de Sor;1;H;11;0 - 4 anos;292;292;2023
1870703;Borba;1;H;62;55 - 59 anos;292;292;2023
1191705;Mondim de Basto;2;M;62;55 - 59 anos;293;293;2023
1191705;Mondim de Basto;T;HM;22;15 - 19 anos;293;293;2023
11B1706;Montalegre;T;HM;22;15 - 19 anos;293;293;2023
11D1818;Sernancelhe;T;HM;91;80 - 84 anos;293;293;2023
16D0112;Murtosa;2;M;31;20 - 24 anos;293;293;2023
16F1008;Figueiró dos Vinhos;T;HM;92;85 e mais anos;293;293;2023
16G1809;Nelas;1;H;32;25 - 29 anos;293;293;2023
1840213;Serpa;1;H;11;0 - 4 anos;293;293;2023
2004204;Povoação;T;HM;21;10 - 14 anos;293;293;2023
3003101;Calheta;1;H;42;35 - 39 anos;293;293;2023
3003105;Ponta do Sol;1;H;31;20 - 24 anos;293;293;2023
3003105;Ponta do Sol;2;M;51;40 - 44 anos;293;293;2023
1111606;Ponte da Barca;1;H;82;75 - 79 anos;294;294;2023
11B1702;Boticas;T;HM;61;50 - 54 anos;294;294;2023
11B1712;Valpaços;1;H;42;35 - 39 anos;294;294;2023
11B1712;Valpaços;2;M;31;20 - 24 anos;294;294;2023
11C1813;Resende;2;M;51;40 - 44 anos;294;294;2023
11D1701;Alijó;2;M;51;40 - 44 anos;294;294;2023
16D0112;Murtosa;1;H;31;20 - 24 anos;294;294;2023
16E1808;Mortágua;1;H;71;60 - 64 anos;294;294;2023
16G1816;São Pedro do Sul;1;H;22;15 - 19 anos;294;294;2023
16H0508;Proença-a-Nova;1;H;81;70 - 74 anos;294;294;2023
16J0905;Fornos de Algodres;T;HM;82;75 - 79 anos;294;294;2023
1811501;Alcácer do Sal;1;H;22;15 - 19 anos;294;294;2023
1840207;Cuba;T;HM;61;50 - 54 anos;294;294;2023
1840214;Vidigueira;T;HM;41;30 - 34 anos;294;294;2023
1851412;Golegã;T;HM;82;75 - 79 anos;294;294;2023
